id	text
ParlaMint-UA_2012-05-18-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України!
ParlaMint-UA_2012-05-18-m0.u1.p1.sent2	Прошу, шановні колеги, підготуватися до реєстрації.
ParlaMint-UA_2012-05-18-m0.u1.p1.sent3	Увімкніть систему "Рада".
ParlaMint-UA_2012-05-18-m0.u1.p2.sent1	Зареєструвались в сесійній залі 405 народних депутатів.
ParlaMint-UA_2012-05-18-m0.u1.p2.sent2	Ранкове засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2012-05-18-m0.u1.p3.sent1	Шановні колеги, сьогодні день народження народного депутата України Наталії Юріївни Королевської.
ParlaMint-UA_2012-05-18-m0.u1.p3.sent2	Прошу привітати Наталію Юріївну з днем народження, побажати їй успіхів.
ParlaMint-UA_2012-05-18-m0.u1.p3.sent3	Щось слабко, слабко.
ParlaMint-UA_2012-05-18-m0.u1.p4.sent1	Шановні колеги, надаю вам інформацію про результати роботи Верховної Ради України на пленарних засіданнях 17 травня 2012 року.
ParlaMint-UA_2012-05-18-m0.u1.p4.sent2	Розглянуто 76 питань порядку денного.
ParlaMint-UA_2012-05-18-m0.u1.p4.sent3	За результатами їх розгляду прийнято 20 законів та 38 постанов, 14 законопроектів прийнято за основу, 3 законопроекти повернуто на доопрацювання суб’єкту права законодавчої ініціативи, 17 законопроектів та 1 проект постанови відхилено.
ParlaMint-UA_2012-05-18-m0.u1.p4.sent4	За результатами розгляду пропозицій Президента України прийнято 3 закони в цілому з урахуванням пропозицій Президента України, 4 закони відхилено.
ParlaMint-UA_2012-05-18-m0.u1.p5.sent1	Шановні народні депутати, відповідно до статті 229 Регламенту Верховної Ради України у п’ятницю з 10 до 11 години проводиться "година запитань до Уряду".
ParlaMint-UA_2012-05-18-m0.u1.p6.sent1	З цього приводу?
ParlaMint-UA_2012-05-18-m0.u1.p6.sent2	Будь ласка, Ярослав Кендзьор, мікрофон, будь ласка.
ParlaMint-UA_2012-05-18-m0.u2.p1.sent1	Ярослав Кендзьор, депутатська група "За Україну!".
ParlaMint-UA_2012-05-18-m0.u2.p2.sent1	Шановний Володимире Михайловичу, сьогодні кримськотатарський народ відзначає трагічні роковини виселення цілого народу із їхньої історичної землі.
ParlaMint-UA_2012-05-18-m0.u2.p3.sent1	Я пропоную, щоб ви попросили депутатів вшанувати пам’ять усіх загиблих унаслідок цього вивезення, виселення із історичної території цілого народу і всі ті, хто загибли під час цієї акції, яку здійснював комуністичний режим.
ParlaMint-UA_2012-05-18-m0.u2.p3.sent2	Дякую.
ParlaMint-UA_2012-05-18-m0.u3.p1.sent1	Дякую.
ParlaMint-UA_2012-05-18-m0.u3.p2.sent1	Шановні колеги, я прошу вшанувати пам’ять людей, які були виселені із своєї Батьківщини.
ParlaMint-UA_2012-05-18-m0.u3.p3.sent1	Дякую.
ParlaMint-UA_2012-05-18-m0.u3.p3.sent2	Шановні народні депутати, представники депутатських фракцій та груп внесли пропозицію: під час "години запитань до Уряду" заслухати інформацію Кабінету Міністрів України щодо реалізації соціальної політики в державі, у тому числі в розрізі реалізації соціальних ініціатив Президента України.
ParlaMint-UA_2012-05-18-m0.u3.p3.sent3	Депутатські фракції Партії регіонів, Комуністична партія України, Народна Партія та депутатська група "Реформи заради майбутнього", керуючись частиною шостою статті 229 Регламенту Верховної Ради України заздалегідь письмово повідомили Кабінет Міністрів України про запитання, які будуть поставлені під час "години запитань до Уряду".
ParlaMint-UA_2012-05-18-m0.u3.p4.sent1	Шановні колеги, ми також з вами домовлялися, що оскільки у депутатів виникає багато питань до членів Кабінету Міністрів буде можливість поставити запитання присутнім членам Кабінету Міністрів України, зокрема міністру закордонних справ.
ParlaMint-UA_2012-05-18-m0.u3.p4.sent2	Міністр закордонних справ зараз бере участь у відкритті міжнародної конференції за участю представників Європейського Союзу, і о 10 годині 30 хвилин він також буде тут разом із членами Кабінету Міністрів України.
ParlaMint-UA_2012-05-18-m0.u3.p5.sent1	Відповідати на письмові запитання депутатських фракцій і груп сьогодні буде віце-прем’єр-міністр України, міністр соціальної політики України Сергій Леонідович Тігіпко.
ParlaMint-UA_2012-05-18-m0.u3.p6.sent1	Будь ласка, Сергію Леонідовичу.
ParlaMint-UA_2012-05-18-m0.u3.p6.sent2	Я просив би вас почергово від кожної фракції по запитанню.
ParlaMint-UA_2012-05-18-m0.u3.p6.sent3	Запитання – і відповідь.
ParlaMint-UA_2012-05-18-m0.u4.p1.sent1	Пане Голово, шановні народні депутати, шановні запрошені!
ParlaMint-UA_2012-05-18-m0.u4.p2.sent1	Від депутатських фракцій Верховної Ради надійшло 20 письмових запитань: від Партії регіонів – шість, Народної Партії – сім, "Реформи заради майбутнього" – п’ять, депутатської фракції Комуністичної партії України – два запитання.
ParlaMint-UA_2012-05-18-m0.u4.p3.sent1	Перше запитання від фракції Партії регіонів.
ParlaMint-UA_2012-05-18-m0.u4.p3.sent2	Яким буде збільшення пенсій для військових, що вийшли у запас?
ParlaMint-UA_2012-05-18-m0.u4.p4.sent1	Дійсно, проблема по військових пенсіонерах є достатньо велика.
ParlaMint-UA_2012-05-18-m0.u4.p4.sent2	Тому що з 2008 року їм пенсії, практично, не підвищувались, тому що їх пенсії прив’язані до заробітної плати військових, а військовим базові показники заробітної плати не збільшувались, заробітна плата зростала, в першу чергу, за рахунок преміальних, що само по собі я вважаю, невірно.
ParlaMint-UA_2012-05-18-m0.u4.p4.sent3	Те що ми передбачаємо.
ParlaMint-UA_2012-05-18-m0.u4.p4.sent4	Ми провели переговори з громадськими організаціями військових пенсіонерів, підписали угоду, по якій ми домовились, що з 1 липня цього року пенсія буде збільшуватись 10 відсотків, після цього ще на 10 відсотків буде підвищуватися пенсія з 1 вересня.
ParlaMint-UA_2012-05-18-m0.u4.p4.sent5	І після цього з 1 січня 2013 року пенсія ще раз буде підвищуватися на 10,5 відсотків.
ParlaMint-UA_2012-05-18-m0.u4.p4.sent6	В цілому це підвищення складе 36 приблизно відсотків за півроку.
ParlaMint-UA_2012-05-18-m0.u4.p4.sent7	Якщо подивитися на що вийдуть військові пенсіонери, то рівень пенсійного забезпечення буде такий: зараз за вислугу років середня пенсія по військовим складає 1 тисяча 964 гривня, стане 2 тисячі 614 гривень; по інвалідності військові сьогодні отримують пенсію середню 2 тисячі 281 гривню, ця пенсія зросте до 3 тисяч 336 гривень; за втрату годувальника 1 тисяча 167 гривень сьогодні складає середня пенсія, буде збільшена до 1 тисячі 553.
