id	text	language
ParlaMint-UA_2007-06-15-m0.u1.p1.sent1	Доброго день, шановні депутати, інші учасники засідання, журналісти, телеглядачі і радіослухачі!	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p1.sent2	Сьогодні 15 червня, парламент готується до відкриття засідання.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p1.sent3	Прошу депутатів вставити картки, сісти на свої місця.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p1.sent4	Проводиться поіменна реєстрація.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p2.sent1	В залі зареєстровано 270 народних депутатів.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p2.sent2	Ранкове засідання оголошується відкритим.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p3.sent1	Давайте привітаємо з днем народження народного депутата України Святаша Дмитра Володимировича.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p3.sent2	Побажаємо йому здоров’я найперше, успіхів і всілякого добра.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p4.sent1	Я в час, відведений для оголошення запитів, пропозицій, оголошу запити Івана Бондарчука до міністра оборони стосовно намірів Міністерства оборони передати майно розформованої військової частини, що перебуває у неналежному стані, до комунальної власності громади села Дзигівка Ямпільського району Вінницької області і його ж запит до міністра транспорту та зв’язку щодо відмови у проведенні зустрічей міністра транспорту та зв’язку з громадськістю міста Козятин Вінницької області.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p4.sent2	Очевидно, тут якась випадковість, тому що міністр з бажанням йде на такі зустрічі.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p5.sent1	І в нас є півгодини, передбачені Регламентом, для того щоб ви могли висловити свої міркування з приводу тих питань, що хвилюють сьогодні вас і суспільство.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p5.sent2	Будь ласка, запишіться від фракцій.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p5.sent3	І в індивідуальному порядку, будь ласка, хто хоче.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p6.sent1	Баранівський записаний від фракції, так я розумію?	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p6.sent2	Савосін?	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p6.sent3	Будь ласка, Геннадій Анатолійович.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p6.sent4	Від фракції соціалістів.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u1.p6.sent5	За ним представник Партії регіонів Калашников записаний.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p1.sent1	Шановний Олександр Олександрович, шановні колеги, шановні громадяни України, на цьому тижні Президент України на галявині, біля будинку з химерами вирішив виголосити свій трактат під назвою політика нового реалізму.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p1.sent2	Стосовно нового реалізму, слухачі в особах трьохсот представників ЗМІ, напевно, зрозуміли єдине: Віктор Ющенко розпочав виборчу кампанію своїх так званих демократичних сил.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p2.sent1	Він так переживав за них, що став на шлях паплюження такої нелюбої йому Верховної Ради п’ятого скликання.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p3.sent1	Анекдот про дембелів він змінив на ще більші образи народних депутатів від коаліції, голови Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p3.sent2	На жаль, він нічого крім хамства із своїми помічниками із Секретаріату вигадати не міг.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p3.sent3	Напевно, це і є частина політичного нового реалізму.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p4.sent1	Це доля політичних нарцисів, які дозволяють собі всіх і вся оцінювати, погоджуватися, або на, хизуватися, давати свої рекомендації всім, в тому числі і судам різної юрисдикції, ЦВК.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p4.sent2	Хоча в тому нічого дивного немає, хто платить, тобто призначає, той і замовляє музику.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p4.sent3	А він каже, що забезпечить чесні і прозорі вибори.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p4.sent4	Питається, для кого?	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p4.sent5	Відповідь: для опозиції.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p5.sent1	Вона вже сьогодні веде шалену підготовчу роботу.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p5.sent2	Адміністрації, підпорядковані їй, скидають на місця завдання з приводу організації результатів голосування, конкретно, з указанням відсотків.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p5.sent3	А Президент каже: „Забезпечу”.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p5.sent4	Про його слова і діла вже відомо всій Україні, а тому не треба йому обіцяти людям того, що він просто не згоден зробити, бо його гарантії нічого не варті, правда, не для всіх.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p6.sent1	Ще про одну тезу з президентського арсеналу, про зраду.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p6.sent2	Яку він постійно виголошує, уподібнюючись своїм „любим друзям”.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p6.sent3	Не так давно в засобах масової інформації з’явилося повідомлення про нових друзів Юлії Тимошенко в особах панів Березовського, Ливайла і Гайдамаки, громадян Ізраїлю.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p7.sent1	Можливо, це все неправда, але щоб розглядати, розвіяти сумніви матеріали інтернет-сайту „Трибуна” повинен стати предметом розгляду правоохоронних органів та РНБО, бо це зрада інтересам України з боку організаторів політичної кризи за ради досягнення власних амбіцій.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p8.sent1	Виконуючи певні домовленості керівниці, новітні помічники не гребують заявами про розвал України заради досягнення перемоги так званих демократичних сил.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p8.sent2	Це, дійсно, – зрада.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p8.sent3	Ось і вся політики нового реалізму, запропонована демократами на чолі зі своїм керманичем.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p9.sent1	Сьогодні вони виконують роль ображених, їх не так звільнили, їм не так видали документи, вони спітніли, виносячи свої „напрацювання” з кабінетів.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p9.sent2	І в той же час з такою легкістю після певних умов леді Ю перед представниками ЗМІ заявляє про свою заяву, яку вона залишила Голові Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p9.sent3	Але і тут є питання.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p9.sent4	Депутати від коаліції прослухали тексти заяв-близнюків від опозиціянтів, і в жодному не почули, що вони, опозиція, складають свої депутатські повноваження.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p9.sent5	Теза про „дає змогу” явно тут ні до чого.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p9.sent6	І тут вони хочуть бути хитрішими за папу Римського.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p10.sent1	А стосовно легкості Тимошенко можна припустити, що, маючи таких друзів, про яких йдеться у згаданому Інтернет-сайті можна не тільки легко „прощатися” із Верховною Радою п’ятого скликання, можна легко потрапити і в раду шостого скликання, хоча це не є політична корупція.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p11.sent1	А наостанок.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p11.sent2	Про очищення та нові обличчя в слідуючій Верховній Раді України.	UKRAINIAN
ParlaMint-UA_2007-06-15-m0.u2.p11.sent3	Хочу запитати, хіба „любі друзі” зробили пластичну операцію?	UKRAINIAN
