id	text	language
ParlaMint-UA_2013-06-04-m1.u1.p1.sent1	Шановні народні депутати, прошу підготуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p1.sent2	Прошу, увімкніть систему "Рада".	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p2.sent1	Зареєструвалося 334 народних депутати.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p2.sent2	Вечірнє засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p3.sent1	Продовжуємо розгляд питань порядку денного.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p4.sent1	На розгляд вноситься проект Закону (реєстраційний номер 1032, 1032-1, 1032-2 і 1032-3) про внесення змін до Закону України "Про столицю України - місто-герой Київ" (щодо об’єднання посад голови Київської міської державної адміністрації та Київської міської ради).	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p4.sent2	Як будемо розглядати?	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p5.sent1	Ну давайте за скорочену процедуру проголосуємо, а ви визначитесь.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p5.sent2	Прошу голосувати.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p6.sent1	За-123	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p7.sent1	Проти-61, утрималось-4, не голосувало-162.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p8.sent1	Рішення не прийнято.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p9.sent1	Доповідачі: першим доповідає народний депутат України Карпунцов Валерій Віталійович.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u1.p9.sent2	Прошу.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u2.p1.sent1	Шановний Голово, шановні колеги, запрошені, присутні, кияни і українці!	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u2.p1.sent2	До вашого розгляду вноситься проект Закону (автори: Кличко, Ковальчук, Карпунцов) про внесення змін до Закону України "Про столицю України місто-герой Київ" (щодо об’єднання посад голови Київської міської державної адміністрації та Київської міської ради).	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u2.p2.sent1	Суть даного закону зводиться до наступного.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u2.p2.sent2	Пропонується частину другу статті 10.1 викласти в такій редакції: "Київський міський голова призначається головою, Київською міською державною адміністрацією".	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u2.p2.sent3	І пункт другий: що це закон набирає чинності з дня наступного за днем його опублікування.	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u2.p2.sent4	В чому необхідність прийняття даного нормативного акту?	UKRAINIAN
ParlaMint-UA_2013-06-04-m1.u2.p3.sent1	Як відомо, посади київського міського голови і голови Київської міської адміністрації весь час були поєднані, поєднані у зв’язку зі специфікою здійснення місцевого самоврядування в Києві.	UKRAINIAN
