id	text
ParlaMint-UA_2016-06-03-m0.u1.p1.sent1	Шановні колеги, прошу заходити в зал і приготуватись до реєстрації.
ParlaMint-UA_2016-06-03-m0.u1.p1.sent2	Секретаріат Верховної Ради прошу повідомити депутатів, що зараз почнеться наша робота.
ParlaMint-UA_2016-06-03-m0.u1.p1.sent3	Будь ласка.
ParlaMint-UA_2016-06-03-m0.u1.p2.sent1	Колеги, прошу заходити в зал, приготуватись до реєстрації.
ParlaMint-UA_2016-06-03-m0.u1.p3.sent1	Шановні колеги, готові до реєстрації?
ParlaMint-UA_2016-06-03-m0.u1.p3.sent2	Доброго ранку.
ParlaMint-UA_2016-06-03-m0.u1.p3.sent3	Шановні колеги, прошу зареєструватись.
ParlaMint-UA_2016-06-03-m0.u1.p3.sent4	Будь ласка, реєструємося.
ParlaMint-UA_2016-06-03-m0.u1.p4.sent1	Зареєстровано 300 депутатів народних.
ParlaMint-UA_2016-06-03-m0.u1.p4.sent2	І ранкове пленарне засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2016-06-03-m0.u1.p5.sent1	У пленарному засіданні Верховної Ради України беруть участь члени уряду на чолі з Прем’єр-міністром України Володимиром Борисовичем Гройсманом.
ParlaMint-UA_2016-06-03-m0.u1.p5.sent2	Привітаємо наш уряд.
ParlaMint-UA_2016-06-03-m0.u1.p5.sent3	Пане Володимир.
ParlaMint-UA_2016-06-03-m0.u1.p6.sent1	Також сьогодні день народження народних депутатів: Віталія Дмитровича Барвіненка, Андрія Сергійовича Лозового, Вадима Владиславовича Новинського, Віктора Йосиповича Развадовського.
ParlaMint-UA_2016-06-03-m0.u1.p6.sent2	Вітаємо наших колег з днем народження.
ParlaMint-UA_2016-06-03-m0.u1.p6.sent3	Успіху їм на законодавчій ниві нашої праці.
ParlaMint-UA_2016-06-03-m0.u1.p7.sent1	Також, колеги, я думаю, сьогодні ми зможемо привітати наших журналістів, адже 6 червня в Україні відзначають свято – День журналіста.
ParlaMint-UA_2016-06-03-m0.u1.p7.sent2	І я говорив зранку нашим колегам, що в час гібридної війни, яку веде проти нас Росія, журналісти на передовій віддають для перемоги України не менше, як українські військові.
ParlaMint-UA_2016-06-03-m0.u1.p7.sent3	І я від імені усіх парламентаріїв, усіх депутатів і усіх українців хотів би подякувати за ту самовіддану роботу, яку проводять журналісти і також ті, які знаходяться на фронті і які висвітлюють діяльність наших воїнів, і які висвітлюють нашу боротьбу за незалежність проти російського окупанта на сході України.
ParlaMint-UA_2016-06-03-m0.u1.p7.sent4	А також подякувати за те, як ви активно висвітлюєте роботу Верховної Ради України.
ParlaMint-UA_2016-06-03-m0.u1.p8.sent1	Я хотів би проінформувати, що на сьогодні у Верховній Раді України акредитовано 3 з половиною тисячі журналістів і 150 з них – це іноземні журналісти з 20 країн світу.
ParlaMint-UA_2016-06-03-m0.u1.p8.sent2	Це один з найвищих показників поміж усіх парламентів світу і, мабуть, мало де в світі так активно висвітлюють діяльність найвищого законодавчого органу, як в Україні.
ParlaMint-UA_2016-06-03-m0.u1.p8.sent3	І це, очевидно, є успіх і для журналістів, і для нас депутатів, які розуміють, що наша діяльність постійно перебуває під вашим дуже пильним об’єктивом.
ParlaMint-UA_2016-06-03-m0.u1.p9.sent1	І тому хочу попросити усіх народних депутатів оплесками привітати наших друзів журналістів, наших парламентських журналістів.
ParlaMint-UA_2016-06-03-m0.u1.p9.sent2	Вітаємо вас з професійним днем журналіста.
ParlaMint-UA_2016-06-03-m0.u1.p10.sent1	Шановні колеги!
ParlaMint-UA_2016-06-03-m0.u1.p10.sent2	Сьогодні відповідно до статті 229 Регламенту Верховної Ради з 10-ї до 11-ї години проводиться "година запитань до Уряду".
ParlaMint-UA_2016-06-03-m0.u1.p10.sent3	Але ми порадились з Прем’єр-міністром і від уряду є прохання, щоб ми почали не з виступів, а з питань і відповідей, бо Прем’єр-міністр України повинен відбути на важливу міжнародну нараду.
ParlaMint-UA_2016-06-03-m0.u1.p10.sent4	І якщо у вас не буде заперечень, ми почнемо з питань, а потім будуть виступи від представників уряду, як ми і домовлялися, і звучали на Погоджувальній раді пропозиції, сьогодні буде виступати Ліля Михайлівна Гриневич, також Максим Нефьодов, але в другій частині "години запитань до Уряду".
ParlaMint-UA_2016-06-03-m0.u1.p11.sent1	Колеги, немає заперечень?
ParlaMint-UA_2016-06-03-m0.u1.p11.sent2	Всі – "за".
ParlaMint-UA_2016-06-03-m0.u1.p11.sent3	Тоді зараз буде проводитися запис на запитання.
ParlaMint-UA_2016-06-03-m0.u1.p11.sent4	Я прошу усіх, хто хотів би дати запитання, зайняти свої місця і приготуватися до запису.
ParlaMint-UA_2016-06-03-m0.u1.p11.sent5	Нагадую: одна хвилина на кожне усне запитання і дві хвилини відповіді.
ParlaMint-UA_2016-06-03-m0.u1.p12.sent1	Володимир Борисович, ми можемо починати дискусію?
ParlaMint-UA_2016-06-03-m0.u1.p12.sent2	Шановні колеги, прошу провести запис на запитання народних депутатів України до членів Кабінету Міністрів України.
ParlaMint-UA_2016-06-03-m0.u1.p12.sent3	Будь ласка, прошу провести запис.
ParlaMint-UA_2016-06-03-m0.u1.p13.sent1	Купрій Віталій Миколайович, будь ласка.
ParlaMint-UA_2016-06-03-m0.u2.p1.sent1	Прошу передати слово Володимиру Парасюку.
ParlaMint-UA_2016-06-03-m0.u3.p1.sent1	Володимир Борисович, я хочу, щоб ви мене зараз почули.
ParlaMint-UA_2016-06-03-m0.u3.p1.sent2	Я думаю, вам не треба пояснювати, що сталося на Львівщині, яка трагедія і які вона наслідки за собою несе.
ParlaMint-UA_2016-06-03-m0.u3.p1.sent3	Зараз, в даний момент, Грибовицьке сміттєзвалище, дійсно, закрите, але все сміття розвозять по резервних сміттєзвалищах, люди з цих місць, де знаходяться ці сміттєзвалища, теж обурені, бо не можна вирішувати проблему за рахунок менших свалок.
ParlaMint-UA_2016-06-03-m0.u3.p1.sent4	Мене цікавить, в першу, ваша думка, як ви як Прем’єр-міністр бачите вирішення цієї проблеми?
ParlaMint-UA_2016-06-03-m0.u3.p2.sent1	І друге, я б хотів, щоб ви дали розпорядження, щоб загиблим хлопцям, яких накрила оця лавина сміття, і їхнім сім’ям дали державну компенсацію і хлопців нагородили орденами, бо вони дійсно герої, вони боролися з вогнем і загинули.
ParlaMint-UA_2016-06-03-m0.u3.p2.sent2	Дякую.
ParlaMint-UA_2016-06-03-m0.u4.p1.sent1	Вельмишановні колеги народні депутати, вельмишановний пане Голово Верховної Ради!
ParlaMint-UA_2016-06-03-m0.u4.p1.sent2	Насправді те, що трапилося у Львові – це жахлива трагедія.
ParlaMint-UA_2016-06-03-m0.u4.p1.sent3	Я думаю, що ні для кого не секрет, що сміттєзвалища в Україні знаходиться в тотально жахливому стані.
