id	text
ParlaMint-UA_2016-06-28-m0.u1.p1.sent1	Шановні колеги, прошу заходити в зал, займати місця, приготуватись до початку урочистого засідання.
ParlaMint-UA_2016-06-28-m0.u1.p1.sent2	Будь ласка, заходимо в зал і сідаємо, колеги.
ParlaMint-UA_2016-06-28-m0.u1.p1.sent3	Колеги, будь ласка, сідаємо.
ParlaMint-UA_2016-06-28-m0.u1.p2.sent1	Доброго ранку.
ParlaMint-UA_2016-06-28-m0.u1.p2.sent2	Шановні народні депутати України!
ParlaMint-UA_2016-06-28-m0.u1.p2.sent3	Шановні гості Верховної Ради України!
ParlaMint-UA_2016-06-28-m0.u1.p2.sent4	Прошу зустрічати Президента України Петра Олексійовича Порошенка.
ParlaMint-UA_2016-06-28-m0.u1.p3.sent1	Шановні народні депутати, шановні гості нашого засідання, в Урочистому засіданні Верховної Ради України беруть участь народні депутати України; народні депутати України попередніх скликань; президенти України – Леонід Макарович Кравчук , Леонід Данилович Кучма , Віктор Андрійович Ющенко ; члени Кабінету Міністрів України ; голови Верховної Ради України попередніх скликань , Олександр Олександрович.
ParlaMint-UA_2016-06-28-m0.u1.p3.sent2	Колишні прем’єр-міністри України ; керівники судової гілки влади; присутні посадові особи, яких Верховна Рада України обирає, призначає і надає згоду на призначення на посаду.
ParlaMint-UA_2016-06-28-m0.u1.p3.sent3	Також присутні предстоятелі церков і релігійних об’єднань України.
ParlaMint-UA_2016-06-28-m0.u1.p3.sent4	Також на Урочистому засіданні присутні представники дипломатичного корпусу, громадських організацій і засобів масової інформації.
ParlaMint-UA_2016-06-28-m0.u1.p4.sent1	Шановні народні депутати, шановні гості Верховної Ради України, Урочисте засідання Верховної Ради України, присвячене 20-й річниці Конституції України, оголошую відкритим.
ParlaMint-UA_2016-06-28-m0.u2.p1.sent1	Слава Україні!
ParlaMint-UA_2016-06-28-m0.u2.p2.sent1	До слова запрошується Президент України Петро Олексійович Порошенко, будь ласка.
ParlaMint-UA_2016-06-28-m0.u3.p1.sent1	"Во ім’я Отця і Сина, і Святого Духа, Бога, прославленого в Трійці".
ParlaMint-UA_2016-06-28-m0.u3.p1.sent2	Це, присвяті отці, дорогий український народе, шановні народні депутати, високодостойна громада, не лише фрагмент молитви, з цих слів починається один з найважливіших документів в нашій українській вітчизняній історії, який називається "Договори і постановлення прав і вольностей Війська Запорізького між ясновельможним паном Пилипом Орликом, обраним гетьманом Війська Запорізького, і генеральною старшиною, полковниками, а також названим Військом Запорізьким, що за давнім звичаєм і за військовими правилами утверджені обома сторонами вільним голосуванням".
ParlaMint-UA_2016-06-28-m0.u3.p2.sent1	Дивіться, які слова.
ParlaMint-UA_2016-06-28-m0.u3.p2.sent2	Звичайно, з висоти сьогоднішнього дня багато до чого в цьому документі можна було би присікатись.
ParlaMint-UA_2016-06-28-m0.u3.p2.sent3	Але у квітні 1710 року, більше як 316 років тому, тоді, коли у світі домінували абсолютні монархії, в яких вся влада зосереджується в одних руках, ще десятки років залишались до американської війни за незалежність і десятки років залишались до Великої французької революції, а наші українські пращури склали вже по суті республікансько-демократичний маніфест.
ParlaMint-UA_2016-06-28-m0.u3.p2.sent4	Маніфест, який на багато років випереджував свій час.
ParlaMint-UA_2016-06-28-m0.u3.p2.sent5	Вони проектували таку політичну систему, в якій ніхто, цитую, "не осмілився би присвоювати собі надслушність і право на самодержавну владу".
ParlaMint-UA_2016-06-28-m0.u3.p2.sent6	А для того, щоби запобігти подібному самодержавному безправству, яке невластиво, знову-таки цитую, "гетьманському урядуванню" ухвалили і відповідні пункти, договори та постанови.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent1	Готуючись до наших з вами зборів, зробив собі невеликий екскурс в минуле.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent2	Погортав не лише Конституцію Пилипа Орлика, але ще і Конституцію Української Народної Республіки і закони про тимчасовий державний устрій України, які були видані гетьманом Павлом Скоропадським.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent3	Все це – це є частина нашої української історії.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent4	І чинна Конституція – теж історичний, але в той же час живий і практичний документ.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent5	І саме з ним маємо звіряти свої політичні вчинки кожного дня.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent6	Ми маємо його шанувати і поважати.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent7	А чи саме так ми ставимося до Конституції протягом 20 років її існування?
ParlaMint-UA_2016-06-28-m0.u3.p3.sent8	На жаль, ні.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent9	І тепер уже, з дистанції прожитих літ, бачимо, що спроби її нелегітимної, ґвалтівної ревізії ні до чого доброго ніколи не призводили.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent10	Країна та суспільство заплатили за це дуже високу ціну, і це нам усім важливий урок на майбутнє.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent11	Але не бачу жодних підстав ставити під сумнів зафіксовану в чинній редакції Конституції форму правління.
ParlaMint-UA_2016-06-28-m0.u3.p3.sent12	Парламентсько-президентська модель – це один із наслідків Революції Гідності, рівно як і індикатор нашої причетності до європейської політичної культури.
ParlaMint-UA_2016-06-28-m0.u3.p4.sent1	Президент, парламент, уряд – всі мусимо вчитися працювати за правилами і гарантувати сталість політичної системи.
ParlaMint-UA_2016-06-28-m0.u3.p4.sent2	Ставлення до Основного Закону не повинно залежати ані від точки сидіння конкретного політика, ані від поточної розстановки політичних сил в державі.
ParlaMint-UA_2016-06-28-m0.u3.p4.sent3	Тому я не маю наміру зловживати темою змін до Конституції, і надалі поводитимемося в цьому питанні виважено, відповідально, обережно, як і тепер.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent1	На мою думку, зміни до Конституції мають носити наразі "точковий" характер, готуватися ретельно, на основі широкої громадської дискусії, за участю українських правників та з експертизою таких високоповажних європейських структур як Венеціанська комісія.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent2	І головне – ухвалюватися з суворим дотриманням всіх процедур, яких сама Конституція вимагає для того, аби поміняти в ній бодай кому.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent3	Приклад саме такої відповідальної роботи над удосконаленням Основного Закону ми з вами, дорогі народні депутати, щойно продемонстрували.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent4	Поправки до Конституції в частині судочинства внесено в повній відповідальності саме з нею самою.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent5	Завтра буде оприлюднений Закон "Про зміни до Конституції в частині правосуддя", я його підписав.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent6	Звичайно.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent7	Хотілося б, щоб він був оприлюднений сьогодні, але день нині святковий, газети не виходять, а право на відпочинок теж є одним з прав, який гарантовано Конституцією.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent8	Зміни, за які Верховна Рада остаточно проголосувала на початку місяця, за обсягом невеликі, але ці зміни мають фундаментальне значення.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent9	Чому?
ParlaMint-UA_2016-06-28-m0.u3.p5.sent10	Тому що сьогодні правду в судах нам, українцям, часто-густо знайти дуже важко.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent11	Мільйони людей прагнуть справедливості, справедливість була головною вимогою Революції Гідності, отож хіба я міг не ініціювати судову реформу?
ParlaMint-UA_2016-06-28-m0.u3.p5.sent12	Хіба ми не мусили знайти той компроміс, коли понад 300 народних депутатів підтримали її?
ParlaMint-UA_2016-06-28-m0.u3.p5.sent13	Хіба то не робота Президента і не обов’язок Президента?
ParlaMint-UA_2016-06-28-m0.u3.p5.sent14	І я ще раз хотів би щиро подякувати кожному з народних депутатів, хто проголосував за конституційні зміни.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent15	Це є інтегральна реформа.
ParlaMint-UA_2016-06-28-m0.u3.p5.sent16	Це є реформа реформ, яка є передумовою і запорукою всіх інших перетворень.
ParlaMint-UA_2016-06-28-m0.u3.p6.sent1	Що головне є в судовій реформі?
ParlaMint-UA_2016-06-28-m0.u3.p6.sent2	Глибоке і кардинальне оновлення суддівського корпусу – раз.
ParlaMint-UA_2016-06-28-m0.u3.p6.sent3	Жорсткий контроль, у тому числі і громадський, за доброчесністю, за доходами та видатками суддів – два.
ParlaMint-UA_2016-06-28-m0.u3.p6.sent4	Скасування необмеженої недоторканності суддів – три.
ParlaMint-UA_2016-06-28-m0.u3.p6.sent5	Ліквідація політичних впливів та незалежність судової гілки влади – чотири.
ParlaMint-UA_2016-06-28-m0.u3.p6.sent6	І тут я свідомо і добровільно поступився частиною чинних президентських повноважень.
ParlaMint-UA_2016-06-28-m0.u3.p7.sent1	Ми, дорогі друзі, на порозі фундаментальних змін в суддівській системі.
ParlaMint-UA_2016-06-28-m0.u3.p7.sent2	Але не забуваємо, що посіяне не одразу жнуть.
ParlaMint-UA_2016-06-28-m0.u3.p7.sent3	Воно потребує часу, щоб прорости, заколоситися і дозріти.
ParlaMint-UA_2016-06-28-m0.u3.p7.sent4	Суди не змінити за один день.
ParlaMint-UA_2016-06-28-m0.u3.p7.sent5	На впровадження реформи знадобиться кілька років.
ParlaMint-UA_2016-06-28-m0.u3.p7.sent6	Але в результаті цієї кропіткої роботи всі українці отримають нову судову систему, те, чого вони прагнуть, – більш чесну, більш незалежну, більш справедливу.
ParlaMint-UA_2016-06-28-m0.u3.p8.sent1	І вже наприкінці поточного року на конкурсній основі буде сформовано новий Верховний Суд України.
ParlaMint-UA_2016-06-28-m0.u3.p8.sent2	В конкурсі зможуть взяти участь і правники з-поза меж судової системи.
ParlaMint-UA_2016-06-28-m0.u3.p8.sent3	Я закликаю їх зараз активно підключатися до реформи.
ParlaMint-UA_2016-06-28-m0.u3.p8.sent4	І, підписавши зміни до Конституції в частині правосуддя, хотів проінформувати і про стан справ з іншим проектом змін до Основного закону, який стосується децентралізації.
ParlaMint-UA_2016-06-28-m0.u3.p8.sent5	Нагадаю, що в першому читанні їх було ухвалено 31 серпня минулого року.
ParlaMint-UA_2016-06-28-m0.u3.p8.sent6	І в силу зовнішніх та внутрішніх обставин вони пов’язані з нашою політико-дипломатичною боротьбою за відновлення територіальної цілісності і суверенітету України.
ParlaMint-UA_2016-06-28-m0.u3.p8.sent7	Визначаючи послідовність своїх дій в цьому питанні, ми користуємося відомою народною приказкою, яка вчить не ставити віз попереду коня.
ParlaMint-UA_2016-06-28-m0.u3.p8.sent8	Очевидно, що для внесення змін до Конституції в цій частині є чіткі попередні умови насамперед безпекового характеру.
ParlaMint-UA_2016-06-28-m0.u3.p8.sent9	Має бути встановлений повний та тривалий режим припинення вогню.
ParlaMint-UA_2016-06-28-m0.u3.p9.sent1	Росія – країна-агресор, країна-окупант – повинна вивести всі свої війська, зброю та техніку з території України.
ParlaMint-UA_2016-06-28-m0.u3.p9.sent2	Спеціальна моніторингова місія ОБСЄ має отримати повний доступ до всієї неконтрольованої Україною території, а також встановити постійний моніторинг над тимчасово неконтрольованою ділянкою україно-російського кордону.
ParlaMint-UA_2016-06-28-m0.u3.p9.sent3	Крім цього, має відбутися реальне роззброєння всіх незаконних угрупувань на цій території, встановлення зон безпеки.
ParlaMint-UA_2016-06-28-m0.u3.p10.sent1	Важливою гарантією від військових провокацій та дотримання режиму припинення вогню, а також забезпечення безпеки майбутнього виборчого процесу має стати розміщення озброєної поліцейської місії ОБСЄ.
ParlaMint-UA_2016-06-28-m0.u3.p10.sent2	Паралельно повинен бути досягнутий відчутний прогрес у справі звільнення всіх заручників та українських політичних в’язнів.
ParlaMint-UA_2016-06-28-m0.u3.p11.sent1	Наголошую, місцеві вибори не під дулами бойовиків, а згідно нашого українського закону і в чіткій відповідності до критеріїв і стандартів ОБСЄ має визначити тих, хто в інтересах громад розпоряджатиметься новими можливостями, які надає децентралізація.
ParlaMint-UA_2016-06-28-m0.u3.p11.sent2	І це, до речі, стосується всіх, а не лише окремих районів Донбасу.
ParlaMint-UA_2016-06-28-m0.u3.p12.sent1	Лише за дотримання таких умов я буду готовий звернутися до Верховної Ради з закликом проголосувати за ці зміни в другому читанні.
ParlaMint-UA_2016-06-28-m0.u3.p12.sent2	І хотів би заспокоїти, станеться це не сьогодні, не завтра, не 4 липня, як тут розповсюджують всяку брехню, а як будуть виконані чіткі попередні безпекові умови.
ParlaMint-UA_2016-06-28-m0.u3.p13.sent1	Я припускаю, що я засмутив тих, хто постійно живиться спекуляцією на цю тему.
ParlaMint-UA_2016-06-28-m0.u3.p13.sent2	Але моя позиція принципова, і вчора я її ще раз довів до відома наших європейських партнерів, перебуваючи в Брюсселі.
ParlaMint-UA_2016-06-28-m0.u3.p13.sent3	До речі, дуже важливо, що в Брюсселі.
ParlaMint-UA_2016-06-28-m0.u3.p13.sent4	Це, до речі, дуже важливо, що в Брюсселі ці зустрічі відбуваються після брексіту.
ParlaMint-UA_2016-06-28-m0.u3.p13.sent5	Це єдина країна – Україна, яка сьогодні має таку увагу Європейського Союзу.
ParlaMint-UA_2016-06-28-m0.u3.p13.sent6	Перша країна!
ParlaMint-UA_2016-06-28-m0.u3.p13.sent7	Де керівники Європейського Союзу зустрілися з нами після брексіту для того, щоби оговорити подальший прогрес і розвиток наших питань.
ParlaMint-UA_2016-06-28-m0.u3.p14.sent1	Я впевнений в тому, що сьогодні ця позиція, і може довести вам, бо повернувся лише сьогодні о четвертій ранку з Брюсселя, що вона знаходить повне розуміння з боку наших європейських партнерів.
ParlaMint-UA_2016-06-28-m0.u3.p15.sent1	Так само як і деокупація Донбасу на порядку денному стоїть і питання повернення Криму.
ParlaMint-UA_2016-06-28-m0.u3.p15.sent2	І ще раз наголошую, що ми маємо розпочати процес внесення змін і доповнень до розділу Х Конституції України, який називається "Автономна Республіка Крим".
ParlaMint-UA_2016-06-28-m0.u3.p15.sent3	Так, пане Мустафа і пане Рефат?
ParlaMint-UA_2016-06-28-m0.u3.p15.sent4	Це те, про що я говорив під час Урочистого засідання, і будемо повторювати разом.
ParlaMint-UA_2016-06-28-m0.u3.p15.sent5	Вони, ці зміни, повною мірою витікають з невід’ємного права кримськотатарського народу на самовизначення у складі суверенної та незалежної української держави.
ParlaMint-UA_2016-06-28-m0.u3.p15.sent6	Звичайно і зрозуміло, що з повним гарантуванням рівних прав і громадянських свобод для етнічних українців, росіян та інших етносів півострова.
ParlaMint-UA_2016-06-28-m0.u3.p16.sent1	Дорогі українці!
ParlaMint-UA_2016-06-28-m0.u3.p16.sent2	Шановні народні депутати!
ParlaMint-UA_2016-06-28-m0.u3.p16.sent3	Дотримання проголошених Основним законом основоположних цінностей та усвідомлення необхідності вдосконалення Основного закону мають бути органічно поєднані в роботі українського парламенту.
ParlaMint-UA_2016-06-28-m0.u3.p16.sent4	Символічно, що Майдан перед будинком Верховної Ради має назву площа Конституції.
ParlaMint-UA_2016-06-28-m0.u3.p16.sent5	І кожен громадянин України має знати та гідно реалізовувати передбачені основним законом права і обов’язки, а держава в особі її інститутів повинна забезпечити належні умови для такої всебічної реалізації для чого потрібно успішно провести всі заплановані нами реформи.
ParlaMint-UA_2016-06-28-m0.u3.p17.sent1	20 років тому український парламент прийняв сучасну Конституцію незалежної України.
ParlaMint-UA_2016-06-28-m0.u3.p17.sent2	Це, звичайно, не такий великий термін, протягом якого функціонує Конституція Сполучених Штатів.
ParlaMint-UA_2016-06-28-m0.u3.p17.sent3	Але і за цей відносно короткий проміжок часу ми всі змогли переконатися, що наша Конституція є якісним, дієвим та життєздатним правовим документом, яким всі ми можемо пишатися.
ParlaMint-UA_2016-06-28-m0.u3.p17.sent4	І за цей час держава пройшла безліч випробувань та змінилася насамперед за останні 2,5 роки.
ParlaMint-UA_2016-06-28-m0.u3.p17.sent5	Ми твердо встали на шлях свободи, демократії і європейських реформ, і хочу наголосити, з цього шляху ми не звернемо.
ParlaMint-UA_2016-06-28-m0.u3.p18.sent1	З Днем Конституції вас, дорогі українці!
ParlaMint-UA_2016-06-28-m0.u3.p18.sent2	І Слава Україні!
ParlaMint-UA_2016-06-28-m0.u4.p1.sent1	Шановні народні депутати, шановні гості Верховної Ради України, до слова запрошується перший Президент України Леонід Макарович Кравчук.
