id	text
ParlaMint-UA_2016-11-17-m0.u1.p1.sent1	Доброго ранку, шановні колеги.
ParlaMint-UA_2016-11-17-m0.u1.p1.sent2	Доброго ранку!
ParlaMint-UA_2016-11-17-m0.u1.p1.sent3	Я прошу заходити в зал, приготуватись до реєстрації.
ParlaMint-UA_2016-11-17-m0.u1.p2.sent1	Колеги, всі вже готові до реєстрації?
ParlaMint-UA_2016-11-17-m0.u1.p2.sent2	Будь ласка, займайте робочі місця, готуємось до реєстрації.
ParlaMint-UA_2016-11-17-m0.u1.p3.sent1	Шановні колеги, прошу підготуватися до реєстрації і прошу провести реєстрацію.
ParlaMint-UA_2016-11-17-m0.u1.p3.sent2	Будь ласка, колеги, реєструємося.
ParlaMint-UA_2016-11-17-m0.u1.p4.sent1	У залі зареєстровано 346 депутатів.
ParlaMint-UA_2016-11-17-m0.u1.p4.sent2	Ранкове пленарне засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2016-11-17-m0.u1.p5.sent1	Колеги, перед тим як перейти до першого питання порядку денного, я вам коротко пояснюю логіку сьогоднішнього дня.
ParlaMint-UA_2016-11-17-m0.u1.p5.sent2	Якщо є в залі готовність чути і слухати.
ParlaMint-UA_2016-11-17-m0.u1.p6.sent1	Отже, першим питанням у нас стоїть питання 4941 про енергетичну ефективність будівель.
ParlaMint-UA_2016-11-17-m0.u1.p6.sent2	Це наш борг, який лишився з дня ЖКГ.
ParlaMint-UA_2016-11-17-m0.u1.p6.sent3	Його підтримують всі фракції, я думаю, ми його пройдем безболісно.
ParlaMint-UA_2016-11-17-m0.u1.p7.sent1	Потім у нас буде три питання – блок питань, які стосуються протидії домашньому насильству.
ParlaMint-UA_2016-11-17-m0.u1.p7.sent2	Теж ці питання мають загально об’єднуючий.
ParlaMint-UA_2016-11-17-m0.u1.p7.sent3	в залі підтримку, і я думаю, ми теж пройдемо його безболісно.
ParlaMint-UA_2016-11-17-m0.u1.p8.sent1	Наступне стоїть у нас питання 5333, це про телерадіокомпанії Автономної Республіки Крим, на якому наполягав Чубаров, і це теж питання, яке в залі усіма підтримується.
ParlaMint-UA_2016-11-17-m0.u1.p8.sent2	Колеги, це питання, які будуть стояти перед "днем інфраструктури".
ParlaMint-UA_2016-11-17-m0.u1.p9.sent1	Також буде короткий блок "включення в порядок денний сесії", де будуть пропозиції і від "Блоку Петра Порошенка", і від "Народного фронту", і від "Батьківщини" включити в порядок денний сесії.
ParlaMint-UA_2016-11-17-m0.u1.p9.sent2	Поскільки є законопроекти, які не були включені в наш загальний пакет.
ParlaMint-UA_2016-11-17-m0.u1.p10.sent1	І, колеги, також хочу вам повідомити, сьогодні два питання організаційних буде ставитись на розгляд.
ParlaMint-UA_2016-11-17-m0.u1.p10.sent2	Одне – це розподіл народних депутатів по комітетах, тих народні депутати, які стали недавно народними депутатами і які не є розподілені по комітетах.
ParlaMint-UA_2016-11-17-m0.u1.p10.sent3	Ми ніби то найшли компромісне загальне рішення, і близько дванадцятої - першої години ми в залі спробуємо його ще раз пройти з надією, що буде найдений компроміс.
ParlaMint-UA_2016-11-17-m0.u1.p10.sent4	І буде пропозиція перенести один тиждень сесійний з січня на кінець листопада початок грудня.
ParlaMint-UA_2016-11-17-m0.u1.p11.sent1	Оце ті два питання, які можуть викликати певні дискусії.
ParlaMint-UA_2016-11-17-m0.u1.p11.sent2	І я хотів би, щоби їх обговорили між собою ще до того, як ми перейдемо до голосування.
ParlaMint-UA_2016-11-17-m0.u1.p12.sent1	Близько 12.30 ми перейдем до дня інфраструктури, дня транспорту та дорожнього будівництва.
ParlaMint-UA_2016-11-17-m0.u1.p12.sent2	Близько місяця і комітет, і профільні міністри готувалися до розгляду тих питань.
ParlaMint-UA_2016-11-17-m0.u1.p12.sent3	І я сподіваюсь, ми цей блок питань зможемо теж пройти системно і якісно.
ParlaMint-UA_2016-11-17-m0.u1.p13.sent1	Це, колеги, логіка сьогоднішнього дня.
ParlaMint-UA_2016-11-17-m0.u1.p13.sent2	І я хотів би, щоб зал активно брав участь в роботі і в обговоренні законопроектів.
ParlaMint-UA_2016-11-17-m0.u1.p14.sent1	Зараз є в президії вимога на перерву від двох фракцій: від фракції "Самопоміч" і фракції.
ParlaMint-UA_2016-11-17-m0.u1.p14.sent2	Від фракції "Самопоміч" і яка друга фракція?
ParlaMint-UA_2016-11-17-m0.u1.p14.sent3	І Радикальної партії.
ParlaMint-UA_2016-11-17-m0.u1.p14.sent4	Від двох фракцій є вимога на перерву, але вони готові замінити її на виступ.
ParlaMint-UA_2016-11-17-m0.u1.p14.sent5	Зараз буде виступ від фракцій.
ParlaMint-UA_2016-11-17-m0.u1.p14.sent6	І потім ми відразу переходимо до першого питання порядку денного.
ParlaMint-UA_2016-11-17-m0.u1.p15.sent1	Хто буде виступати?
ParlaMint-UA_2016-11-17-m0.u1.p16.sent1	До слова запрошується від обох фракцій на виступ Єгор Соболєв.
ParlaMint-UA_2016-11-17-m0.u1.p16.sent2	Три хвилини.
ParlaMint-UA_2016-11-17-m0.u1.p16.sent3	Будь ласка.
ParlaMint-UA_2016-11-17-m0.u2.p1.sent1	Фракція "Самопоміч" вважає неприйнятним і ганебним затягування рішення парламенту про притягнення до кримінальної відповідальності народного депутата Новинського.
ParlaMint-UA_2016-11-17-m0.u2.p1.sent2	Якщо в цьому залі є сумніви в роботі Генеральної прокуратури в якості їхнього розслідування, ось підписи за відставку Генерального прокурора Юрія Луценка.
ParlaMint-UA_2016-11-17-m0.u2.p1.sent3	Будь-хто може висловити свою позицію, для того щоб мати ефективного Генерального прокурора.
ParlaMint-UA_2016-11-17-m0.u2.p1.sent4	Але під прикриттям недоліків Генпрокуратури робити власний гріх: робити кругову поруку, прикривати члена парламенту від розслідування – це ганьба для всього парламенту.
ParlaMint-UA_2016-11-17-m0.u2.p1.sent5	Тут немає партії, яка перед виборами не обіцяла виборцям, що ми скасуємо недоторканність для всіх народних депутатів.
ParlaMint-UA_2016-11-17-m0.u2.p1.sent6	Давайте цю обіцянку виконувати.
ParlaMint-UA_2016-11-17-m0.u2.p2.sent1	"Самопоміч" не буде брати в голосуваннях парламенту до того часу, поки не буде поставлене на голосування притягнення до кримінальної відповідальності Вадима Новинського.
ParlaMint-UA_2016-11-17-m0.u2.p2.sent2	Ми вважаємо, що як представники людей ми маємо в цій залі першими показувати, що ми починаємо з себе, що кругова порука між нинішнім і колишнім керівництвом держави буде розірвана.
ParlaMint-UA_2016-11-17-m0.u2.p2.sent3	І тоді люди будуть довіряти цьому парламенту, а не все більше втрачати до нього довіру.
ParlaMint-UA_2016-11-17-m0.u3.p1.sent1	Дякую.
ParlaMint-UA_2016-11-17-m0.u3.p2.sent1	Немає форми передачі слова, Олег Валерійович.
ParlaMint-UA_2016-11-17-m0.u3.p2.sent2	Немає такої форми.
ParlaMint-UA_2016-11-17-m0.u3.p3.sent1	Колеги, я ще не повідомив, але мушу це зробити згідно Регламенту, що ранкове пленарне засідання Верховної Ради України оголошується відкритим.
ParlaMint-UA_2016-11-17-m0.u3.p3.sent2	Також хотів би повідомити, що сьогодні день народження народних депутатів: Михайла Леонтійовича Бондаря.
ParlaMint-UA_2016-11-17-m0.u3.p3.sent3	Привітаємо нашого побратима, нацгвардійця Михайла Бондаря.
ParlaMint-UA_2016-11-17-m0.u3.p3.sent4	Олени Костянтинівни Кондратюк.
ParlaMint-UA_2016-11-17-m0.u3.p3.sent5	Привітаємо.
ParlaMint-UA_2016-11-17-m0.u3.p3.sent6	І Михайла Івановича Ланья.
ParlaMint-UA_2016-11-17-m0.u3.p4.sent1	І ми переходимо до розгляду першого питання порядку денного – це проект Закону про енергетичну ефективність будівель (4941).
ParlaMint-UA_2016-11-17-m0.u3.p4.sent2	І, колеги, я першою поставлю пропозицію розгляду даного питання за скороченою процедурою.
ParlaMint-UA_2016-11-17-m0.u3.p4.sent3	Прошу всіх зайняти робочі місця і приготуватись до голосування.
ParlaMint-UA_2016-11-17-m0.u3.p5.sent1	Отже, колеги, я ставлю на голосування пропозицію розгляду за скороченою процедурою проекту Закону про енергетичну ефективність будівель (4941).
ParlaMint-UA_2016-11-17-m0.u3.p5.sent2	Хто підтримує дану пропозицію, прошу проголосувати.
ParlaMint-UA_2016-11-17-m0.u3.p5.sent3	Будь ласка, голосуємо.
ParlaMint-UA_2016-11-17-m0.u3.p6.sent1	За-126
ParlaMint-UA_2016-11-17-m0.u3.p7.sent1	Колеги, я ще раз поставлю на голосування, я прошу зайняти робочі місця.
ParlaMint-UA_2016-11-17-m0.u3.p8.sent1	І хочу повідомити, колеги, я дав перелік питань, які є, і якщо ми підемо за повною процедурою, ми до них просто не дійдемо.
ParlaMint-UA_2016-11-17-m0.u3.p8.sent2	Тому я прошу організувати зал, прошу голів фракцій організувати зал, зайняти робочі місця і приготуватись до голосування.
ParlaMint-UA_2016-11-17-m0.u3.p8.sent3	Колеги, я зараз ще раз поставлю пропозицію розгляду за скороченою процедурою.
ParlaMint-UA_2016-11-17-m0.u3.p8.sent4	Прошу зайняти робочі місця і приготуватись до голосування.
ParlaMint-UA_2016-11-17-m0.u3.p9.sent1	Колеги, готові голосувати?
