id	text
ParlaMint-UA_2004-02-04-m0.u1.p1.sent1	Доброго ранку шановні народні депутати, запрошені та гості Верховної Ради України.
ParlaMint-UA_2004-02-04-m0.u1.p2.sent1	Прошу народних депутатів підготуватися до реєстрації.
ParlaMint-UA_2004-02-04-m0.u1.p2.sent2	Ввімкніть систему "Рада".
ParlaMint-UA_2004-02-04-m0.u1.p3.sent1	Зареєструвалося -426
ParlaMint-UA_2004-02-04-m0.u1.p4.sent1	У залі зареєстровано 426 народних депутатів.
ParlaMint-UA_2004-02-04-m0.u1.p4.sent2	Ранкове засідання оголошую відкритим.
ParlaMint-UA_2004-02-04-m0.u1.p5.sent1	Шановні народні депутати, сьогодні день народження наших колег Льовіна Анатолія Івановича і Сафіуліна Равіля Сафовича.
ParlaMint-UA_2004-02-04-m0.u1.p5.sent2	Давайте привітаємо їх і побажаємо всяких гараздів.
ParlaMint-UA_2004-02-04-m0.u1.p6.sent1	Відповідно до статті 2.5.2 Регламенту у середу ми маємо 45 хвилин для виступів уповноважених представників фракцій і груп з внесенням пропозицій, оголошенням запитів, заяв і повідомлень.
ParlaMint-UA_2004-02-04-m0.u1.p6.sent2	Я прошу представників фракцій і груп подати заяви на виступ, а тим часом, якщо немає заперечень я оголошу депутатські запити, що надійшли, їх надзвичайно багато.
ParlaMint-UA_2004-02-04-m0.u1.p6.sent3	Немає заперечень?
ParlaMint-UA_2004-02-04-m0.u1.p7.sent1	Що стосується заслуховування інформації нашої делегації про останню сесію ПАРЄ, ми домовилися розглянути це питання у п’ятницю зранку зараз на засіданні Погоджувальної ради.
ParlaMint-UA_2004-02-04-m0.u1.p7.sent2	Асадчев з процедури, будь ласка.
ParlaMint-UA_2004-02-04-m0.u2.p1.sent1	Дякую, Володимире Михайловичу.
ParlaMint-UA_2004-02-04-m0.u2.p1.sent2	Я з процедури.
ParlaMint-UA_2004-02-04-m0.u2.p1.sent3	Я хотів вас попросити, щоб ви дали доручення, і депутатам були роздані матеріали вчорашньої позачергової сесії.
ParlaMint-UA_2004-02-04-m0.u2.p1.sent4	Я маю на увазі 150 депутатів, які звернулися з вимогою і з порядком денним, який вони попросили.
ParlaMint-UA_2004-02-04-m0.u2.p1.sent5	Я розумію, що вчора це було важко, тому що не вистачало часу, мабуть.
ParlaMint-UA_2004-02-04-m0.u2.p1.sent6	Але сьогодні я думав, нам роздадуть ці матеріали, але ми нічого не отримали.
ParlaMint-UA_2004-02-04-m0.u2.p1.sent7	Таке прохання, щоб ці матеріали депутатам роздали.
ParlaMint-UA_2004-02-04-m0.u3.p1.sent1	Я прошу секретаріат дати керівникам депутатський фракцій і груп ці матеріали, бо там 186 підписів народних депутатів.
ParlaMint-UA_2004-02-04-m0.u3.p1.sent2	Кожному депутату це буде багато.
ParlaMint-UA_2004-02-04-m0.u3.p1.sent3	Керівникам фракцій і груп роздайте всі матеріали.
ParlaMint-UA_2004-02-04-m0.u3.p2.sent1	Шановні колеги, надійшли запити народних депутатів України.
ParlaMint-UA_2004-02-04-m0.u3.p2.sent2	Я прошу уваги, бо їх надзвичайно багато на 20 сторінках.
ParlaMint-UA_2004-02-04-m0.u3.p3.sent1	Групи народних депутатів - Тарасюк, Кармазін, Зарубінський - до Президента України стосовно Указу Президента України від 29 листопада 2003 року про заходи щодо підвищення ефективності зовнішньополітичної діяльності держави.
ParlaMint-UA_2004-02-04-m0.u3.p3.sent2	Оскільки це запит до Президента, я ставлю на голосування про підтримку запиту.
ParlaMint-UA_2004-02-04-m0.u3.p4.sent1	За-131
ParlaMint-UA_2004-02-04-m0.u3.p5.sent1	Запит не підтримано.
