id	text
ParlaMint-UA_2020-11-17-m0.u1.p1.sent1	Дякую.
ParlaMint-UA_2020-11-17-m0.u1.p1.sent2	Щиро дякую.
ParlaMint-UA_2020-11-17-m0.u1.p2.sent1	Дорогі колеги, щиро дякую.
ParlaMint-UA_2020-11-17-m0.u1.p2.sent2	Доброго ранку!
ParlaMint-UA_2020-11-17-m0.u1.p2.sent3	Сподіваюся, що у всіх хороший сьогодні настрій, і ми пройдемо дуже професійно, злагоджено сьогоднішній порядок денний.
ParlaMint-UA_2020-11-17-m0.u1.p2.sent4	Ви бачите, що ситуація непроста: біля Верховної Ради є багато людей, вони вимагають теж, активно вимагають дослухатися до них.
ParlaMint-UA_2020-11-17-m0.u1.p2.sent5	І головне завдання Верховної Ради якраз чути людей, розуміти людей.
ParlaMint-UA_2020-11-17-m0.u1.p2.sent6	І люди повинні розуміти, що відбувається в стінах Верховної Ради.
ParlaMint-UA_2020-11-17-m0.u1.p3.sent1	Шановні колеги, ми можемо підготуватися до реєстрації.
ParlaMint-UA_2020-11-17-m0.u1.p3.sent2	Не забуваємо, як проходить реєстрація.
ParlaMint-UA_2020-11-17-m0.u1.p3.sent3	Зеленою кнопочкою, будь ласка.
ParlaMint-UA_2020-11-17-m0.u1.p3.sent4	Готові реєструватися?
ParlaMint-UA_2020-11-17-m0.u1.p3.sent5	Будь ласка, прошу реєструватися.
ParlaMint-UA_2020-11-17-m0.u1.p4.sent1	В залі зареєстровано 226 народних депутатів.
ParlaMint-UA_2020-11-17-m0.u1.p4.sent2	Я думаю, що це хороший знак для початку.
ParlaMint-UA_2020-11-17-m0.u1.p4.sent3	Отже, пленарне засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2020-11-17-m0.u1.p5.sent1	Шановні народні депутати, сьогодні в нас є хороші теж новини: сьогодні дні народження у нас відмічають Михайло Ананченко, "Слуга народу".
ParlaMint-UA_2020-11-17-m0.u1.p5.sent2	Будь ласка, привітайте його.
ParlaMint-UA_2020-11-17-m0.u1.p5.sent3	Михайло Бондар, "Європейська солідарність".
ParlaMint-UA_2020-11-17-m0.u1.p5.sent4	Теж вітаємо.
ParlaMint-UA_2020-11-17-m0.u1.p5.sent5	І Елла Рєпіна, "Слуга народу".
