id	text
ParlaMint-UA_2019-04-12-m0.u1.p1.sent1	Доброго ранку!
ParlaMint-UA_2019-04-12-m0.u1.p1.sent2	Прошу усіх заходити в зал, приготуватись до реєстрації.
ParlaMint-UA_2019-04-12-m0.u1.p1.sent3	Колеги, будь ласка, заходимо в зал.
ParlaMint-UA_2019-04-12-m0.u1.p2.sent1	Прошу провести реєстрацію.
ParlaMint-UA_2019-04-12-m0.u1.p2.sent2	Прошу зареєструватись.
ParlaMint-UA_2019-04-12-m0.u1.p3.sent1	Зареєстровано 299 депутатів.
ParlaMint-UA_2019-04-12-m0.u1.p3.sent2	Ранкове пленарне засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2019-04-12-m0.u1.p4.sent1	В пленарному засідання Верховної Ради України беруть участь члени уряду на чолі з Прем’єр-міністром України Володимиром Борисовичем Гройсманом.
ParlaMint-UA_2019-04-12-m0.u1.p4.sent2	Привітаємо, колеги, наш уряд.
ParlaMint-UA_2019-04-12-m0.u1.p5.sent1	Колеги, можемо переходити до "години запитань до Уряду"?
ParlaMint-UA_2019-04-12-m0.u1.p5.sent2	Переходимо до "години запитань до Уряду".
ParlaMint-UA_2019-04-12-m0.u1.p6.sent1	Сьогодні від уряду слово надається Євгену Нищуку.
ParlaMint-UA_2019-04-12-m0.u1.p6.sent2	Так?
ParlaMint-UA_2019-04-12-m0.u1.p6.sent3	Отже, Євген Нищук.
ParlaMint-UA_2019-04-12-m0.u1.p6.sent4	Так, будь ласка, вже можна.
ParlaMint-UA_2019-04-12-m0.u1.p6.sent5	І після цього буде надано слово фракціям і депутатам для запитань.
ParlaMint-UA_2019-04-12-m0.u2.p1.sent1	Дякую.
ParlaMint-UA_2019-04-12-m0.u2.p2.sent1	Шановний Голово Верховної Ради, шановний Прем’єр-міністре, шановні колеги, шановні народні депутати, дорогий український народе!
ParlaMint-UA_2019-04-12-m0.u2.p2.sent2	Хотів би зачепити дуже важливу тему.
ParlaMint-UA_2019-04-12-m0.u2.p2.sent3	Народ України.
ParlaMint-UA_2019-04-12-m0.u2.p2.sent4	Дякую дуже.
ParlaMint-UA_2019-04-12-m0.u2.p3.sent1	Хотів би зачепити сьогодні тему децентралізації в культурі.
ParlaMint-UA_2019-04-12-m0.u2.p3.sent2	Коли ми їздимо по Україні, по тим чи іншим регіонам, ми стикаємося з тією проблемою, коли бачимо певну нерівність доступу до культурного життя великих міст, столиці, де подекуди є дуже перенасичено.
ParlaMint-UA_2019-04-12-m0.u2.p3.sent3	Про їхню якість і рівень можна говорити багато, але принаймні є вибір.
ParlaMint-UA_2019-04-12-m0.u2.p3.sent4	І коли ми говоримо про маленькі міста, які мають менше 50 тисяч населення, ми стикаємося з тим, що в маленьких містечках закриваються будинки культури або бібліотеки.
ParlaMint-UA_2019-04-12-m0.u2.p3.sent5	Коли ми говоримо про об’єднані територіальні громади, ми думаємо про те, навколо чого люди мають об’єднуватися.
ParlaMint-UA_2019-04-12-m0.u2.p4.sent1	Насправді ми переконані, що саме культурні осередки можуть стати тим великим об’єднуючим фактором, коли нове життя бібліотеки, музейного середовища може об’єднати людей.
ParlaMint-UA_2019-04-12-m0.u2.p4.sent2	Також ми маємо ті випадки, коли по всій Україні великі надбання культурної спадщини, палаци, садиби, фортечні мури.
ParlaMint-UA_2019-04-12-m0.u2.p4.sent3	І тут я хотів би сказати, що за їхнє збереження, за їхній розвиток відповідальність несуть саме власники.
ParlaMint-UA_2019-04-12-m0.u2.p4.sent4	Чи це комунальна власність, чи це громади, чи це, часом, приватні руки, які придбали, а потім тривалий час зумисне доводять до руйнації, щоб побудувати якесь там одоробло.
ParlaMint-UA_2019-04-12-m0.u2.p5.sent1	Є приємні, звичайно, випадки, коли в тому чи іншому місті піднімається слава за рахунок того, що люди усвідомлюють, що, наприклад, в селі Решетилівка треба повернути комбінат з ткацтва і вишивки, чи інші приємні випадки.
ParlaMint-UA_2019-04-12-m0.u2.p5.sent2	Це справді вкрай важливо.
ParlaMint-UA_2019-04-12-m0.u2.p5.sent3	Коли люди починають довідуватися, що в тому маленькому містечку народилася якась видатна постать і саме на її імені можна відбудовувати славу того містечка.
ParlaMint-UA_2019-04-12-m0.u2.p6.sent1	Для сіл, селищ, районних центрів є дуже важливим озирнутися довкола, побачити і зрозуміти власну унікальність і привабливість для мільйонів внутрішніх і зовнішніх туристів, які завжди хочуть бачити просто щось нове.
ParlaMint-UA_2019-04-12-m0.u2.p7.sent1	В цьому контексті хочу презентувати вам сьогодні запуск конкурсу проектів для стимулювання регіонального розвитку та промоцій культурної спадщини під назвою "Малі міста – великі враження".
ParlaMint-UA_2019-04-12-m0.u2.p7.sent2	І дякую за можливість саме з цієї трибуни, з трибуни парламенту, презентувати її і повідомити таким чином для усіх регіонів України.
ParlaMint-UA_2019-04-12-m0.u2.p7.sent3	Цей проект, пілотна версія якого була запущена у 2018 році, знайшов надзвичайний відгук в громадах, які подали до участі понад 150 заявок, і це була перша спроба внести питання до порядку денного культурного розвитку малих міст і територій.
ParlaMint-UA_2019-04-12-m0.u2.p8.sent1	Дякуючи вам, народним депутатам, які розуміють, що важливість культурної спадщини, та ініціативі Прем’єр-міністра України, спрямованій на розвиток національної ідентичності, розбудови регіональної конкурентоспроможності та посилення туристичної привабливості громад, передбачили в Державному бюджеті у 2019 році 50 мільйонів гривень.
ParlaMint-UA_2019-04-12-m0.u2.p8.sent2	Ці кошти будуть спрямовані на підтримку культурних ініціатив в населених пунктах до 50 тисяч жителів.
ParlaMint-UA_2019-04-12-m0.u2.p8.sent3	Завданням Мінкультури було розробити абсолютно зрозумілі, прості у використанні та прозорі умови проведення.
ParlaMint-UA_2019-04-12-m0.u2.p9.sent1	Для чого нами було затверджено порядок проведення конкурсу проектів "Малі міста – великі враження", які я хочу презентувати сьогодні у Верховній Раді України?
