id	text
ParlaMint-UA_2019-10-03-m1.u1.p1.sent1	Шановні колеги, будь ласка, займайте свої місця, підготуйтесь до реєстрації.
ParlaMint-UA_2019-10-03-m1.u1.p2.sent1	Шановні колеги, будь ласка, підготуйтесь до реєстрації.
ParlaMint-UA_2019-10-03-m1.u1.p3.sent1	Шановні колеги, підготуйтеся, будь ласка, до реєстрації, починаємо реєстрацію, підготуйтеся.
ParlaMint-UA_2019-10-03-m1.u1.p3.sent2	Шановні колеги, прошу реєструватися.
ParlaMint-UA_2019-10-03-m1.u1.p4.sent1	Зареєструвалося 379 народних депутатів України.
ParlaMint-UA_2019-10-03-m1.u1.p4.sent2	Вечірнє засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2019-10-03-m1.u1.p5.sent1	Шановні колеги, переходимо до розгляду питань порядку денного.
ParlaMint-UA_2019-10-03-m1.u1.p6.sent1	З мотивів чого, Ірина Володимирівна?
ParlaMint-UA_2019-10-03-m1.u1.p6.sent2	Включіть мікрофон Геращенко, хвилина.
ParlaMint-UA_2019-10-03-m1.u2.p1.sent1	Дякую.
ParlaMint-UA_2019-10-03-m1.u2.p2.sent1	Шановні колеги, шановні українці, ви знаєте, зараз мережею і засобами масової інформації шириться заява однієї з депутаток Верховної Ради України, в якій є расизм.
ParlaMint-UA_2019-10-03-m1.u2.p2.sent2	Ми засуджуємо будь-які прояви расизму у Верховній Раді України, ксенофобії, сексизму.
ParlaMint-UA_2019-10-03-m1.u2.p2.sent3	Ми хочемо висловити свою солідарність з нашим колегою Жаном Беленюком: Je suis Жан Беленюк, Nous sommes Жан Беленюк.
ParlaMint-UA_2019-10-03-m1.u2.p3.sent1	І ми вимагаємо засудити будь-які расистські висловлювання у Верховній Раді України і розглянути це питання на регламентному комітеті Верховної Ради України.
ParlaMint-UA_2019-10-03-m1.u2.p4.sent1	Дякую.
ParlaMint-UA_2019-10-03-m1.u3.p1.sent1	Дякую.
ParlaMint-UA_2019-10-03-m1.u3.p2.sent1	Я думаю, що я дам репліку, але, якщо ви не заперечуєте, дві хвилини Жану Венсановичу Беленюку.
ParlaMint-UA_2019-10-03-m1.u4.p1.sent1	Шановні колеги!
ParlaMint-UA_2019-10-03-m1.u4.p1.sent2	Добрий день, втретє за сьогодні!
ParlaMint-UA_2019-10-03-m1.u4.p1.sent3	Ірина Геращенко, я вам дуже вдячний за те, що ви непокоїтесь з приводу расизму.
ParlaMint-UA_2019-10-03-m1.u4.p1.sent4	Дійсно.
ParlaMint-UA_2019-10-03-m1.u4.p1.sent5	Але я думаю, що наша країна все ж таки толерантна до расизму країна, і тут проблем ніяких не повинно бути.
ParlaMint-UA_2019-10-03-m1.u4.p2.sent1	Що стосується Лізи Богуцької, у мене з нею теплі, добрі відносини, і той допис, який вона зробила, я впевнений на сто відсотків, був без якихось задніх мислей, ось.
ParlaMint-UA_2019-10-03-m1.u4.p2.sent2	Тому всім дякую.
ParlaMint-UA_2019-10-03-m1.u4.p3.sent1	І хочу сказати, що в цьому парламенті расизм не пройде.
ParlaMint-UA_2019-10-03-m1.u5.p1.sent1	Дякую дуже.
ParlaMint-UA_2019-10-03-m1.u5.p2.sent1	Переходимо до розгляду питань порядку денного.
ParlaMint-UA_2019-10-03-m1.u5.p2.sent2	Шановні колеги, до вашого розгляду запропоновано проект Закону про внесення змін до Регламенту Верховної Ради України щодо планування та системності законотворчої діяльності Верховної Ради України (реєстраційний номер 1042-1).
ParlaMint-UA_2019-10-03-m1.u5.p3.sent1	Слово для доповіді надається голові Комітету з питань Регламенту, депутатської етики та організації роботи Верховної Ради України Кальченку Сергію Віталійовичу.
ParlaMint-UA_2019-10-03-m1.u6.p1.sent1	Шановна президія!
ParlaMint-UA_2019-10-03-m1.u6.p1.sent2	Шановні народні депутати!
ParlaMint-UA_2019-10-03-m1.u6.p1.sent3	Регламентний комітет на своєму засіданні розглянув проект Закону (реєстраційний номер 1042-1), який був прийнятий за основу 13 вересня.
ParlaMint-UA_2019-10-03-m1.u6.p2.sent1	Це невеликий за обсягом законопроект він передбачає доповнення Регламенту лише однією статтею, статтею 19 зі значком 1.
ParlaMint-UA_2019-10-03-m1.u6.p2.sent2	Яка передбачить, що на початку чергової сесії, яка починається першого вівторка лютого затверджується план законопроектної роботи, узгоджений Погоджувальною радою.
ParlaMint-UA_2019-10-03-m1.u6.p2.sent3	Відповідно профільні комітети до 31 грудня року, що передує поточному, подають пропозиції щодо питань, які на їхню думку, потребують питань законодавчого врегулювання, з урахуванням програм діяльності орієнтовного плану законопроектних робіт Кабінету Міністрів і програми діяльності уряду.
ParlaMint-UA_2019-10-03-m1.u6.p3.sent1	Враховуючи, що обсяг законопроекту невеликий, надійшло всього 23 пропозиції, переважна більшість з яких врахована, через це комітет прийняв рішення і просить парламент прийняти цей закон в другому читанні і в цілому.
ParlaMint-UA_2019-10-03-m1.u6.p4.sent1	Дякую.
ParlaMint-UA_2019-10-03-m1.u7.p1.sent1	Дякую.
ParlaMint-UA_2019-10-03-m1.u7.p2.sent1	Шановні колеги, переходимо до розгляду правок.
ParlaMint-UA_2019-10-03-m1.u7.p2.sent2	Прохання не розходитися народних депутатів, правок тут небагато.
ParlaMint-UA_2019-10-03-m1.u7.p2.sent3	Я думаю, що ми швидко по них пройдемо.
ParlaMint-UA_2019-10-03-m1.u7.p2.sent4	Менше 10 правок.
ParlaMint-UA_2019-10-03-m1.u7.p3.sent1	Шановні колеги!
ParlaMint-UA_2019-10-03-m1.u7.p3.sent2	Королевська Наталія Юріївна є в залі?
ParlaMint-UA_2019-10-03-m1.u7.p3.sent3	Немає.
ParlaMint-UA_2019-10-03-m1.u7.p4.sent1	Шпенов.
ParlaMint-UA_2019-10-03-m1.u7.p5.sent1	Пузійчук.
ParlaMint-UA_2019-10-03-m1.u7.p6.sent1	Власенко.
ParlaMint-UA_2019-10-03-m1.u7.p7.sent1	Пузійчук.
ParlaMint-UA_2019-10-03-m1.u7.p8.sent1	Все.
ParlaMint-UA_2019-10-03-m1.u7.p8.sent2	Всі правки.
ParlaMint-UA_2019-10-03-m1.u7.p8.sent3	Авторів правок немає.
ParlaMint-UA_2019-10-03-m1.u7.p8.sent4	Тому, шановні колеги, прошу підготуватись до голосування.
ParlaMint-UA_2019-10-03-m1.u7.p9.sent1	Шановні колеги, тільки що виступали з мотивів.
ParlaMint-UA_2019-10-03-m1.u7.p9.sent2	Колеги, ну, у вас.
ParlaMint-UA_2019-10-03-m1.u7.p9.sent3	Колеги, у вас раніше не було з мотивів, ну, давайте не будемо.
ParlaMint-UA_2019-10-03-m1.u7.p10.sent1	Прошу підготуватись до голосування.
ParlaMint-UA_2019-10-03-m1.u7.p11.sent1	Номер правки, Князевич?
ParlaMint-UA_2019-10-03-m1.u8.p1.sent1	Дякую, шановний пане Голово.
ParlaMint-UA_2019-10-03-m1.u9.p1.sent1	21 правка врахована.
ParlaMint-UA_2019-10-03-m1.u10.p1.sent1	Я якраз хочу з цього приводу сказати.
ParlaMint-UA_2019-10-03-m1.u11.p1.sent1	21 правка врахована.
ParlaMint-UA_2019-10-03-m1.u11.p2.sent1	Колеги, готові голосувати?
ParlaMint-UA_2019-10-03-m1.u11.p2.sent2	Шановні колеги, прошу підготуватися до голосування.
ParlaMint-UA_2019-10-03-m1.u11.p3.sent1	Включіть Геращенко мікрофон.
ParlaMint-UA_2019-10-03-m1.u11.p3.sent2	Будь ласка, Ірина Володимирівна Геращенко, з мотивів.
