id	text	language
ParlaMint-UA_2009-10-08-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України!	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p1.sent2	Прошу, шановні колеги, готуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p1.sent3	Так, підготувались до реєстрації?	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p1.sent4	Увімкніть систему „Рада”.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p2.sent1	Зареєструвалися картками у сесійній залі 422 народних депутати.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p2.sent2	Ранкове засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p3.sent1	Шановні колеги, сьогодні видатна подія – професійне свято юристів, День юриста.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p3.sent2	Давайте привітаєм всіх юристів, у тому числі народних депутатів і побажаєм вірного служіння своєму обов’язку при гарному здоров’я.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p4.sent1	Шановні народні депутати!	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p4.sent2	У зв’язку з тим, що вже запропоновано ряд пропозицій про оголошення перерви для проведення консультацій, я прошу від кожної фракції по одній хвилині висловити свою позицію щодо розкладу засідання на четвер, як ми будемо організовувати сьогоднішнє засідання.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p5.sent1	Будь ласка, Микола Мартиненко.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p5.sent2	Почнемо з правого флангу, підемо на лівий.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u1.p5.sent3	Мікрофон.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u2.p1.sent1	Дякую, Володимир Михайлович.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u2.p2.sent1	Шановний Голово!	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u2.p2.sent2	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u2.p2.sent3	Я нагадую, вчорашнє засідання Погоджувальної ради, що ми вийшли з рішенням, що ми розпочнемо сьогодні роботу з кадрових питань, які не потребують додаткового включення в порядок денний.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u2.p2.sent4	Є проекти постанов, є домовленості всередині залу, давайте їх голосувати, не гадати, хто за кого буде голосувати чи хто буде знятий, чи хто буде поставлений.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u2.p2.sent5	Тому я прошу згідно процедури поставити ці питання зараз на голосування.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u2.p2.sent6	Дякую.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u3.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u3.p2.sent1	Іван Григорович Кириленко, фракція БЮТ, потім Олег Зарубінський.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u4.p1.sent1	Шановний Володимире Михайловичу, шановні колеги!	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u4.p1.sent2	Я підтримую пропозицію, яка щойно прозвучала з вуст нашого колеги Миколи Мартиненка.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u4.p1.sent3	Володимире Михайловичу, ви вчора проводили Погоджувальну раду, де чітко, однозначно було домовлено, що сьогоднішній день починається з розгляду кадрових питань, які не вимагають поставки до порядку денного.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u4.p2.sent1	Крім того, питання, яке стоїть першим, представлення проекту бюджету, це не розгляд закону, це трошки інша процедура.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u4.p2.sent2	Інформація і розгляд закону, перерва в розгляді закону – це інші регламенті процедури.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u4.p2.sent3	Тому ми наполягаємо і на фракції сьогодні одностайно вирішили проголосувати – звернутися до керівництва Верховної Ради виконати домовленості, які відбулися вчора на Погоджувальній раді, - розпочати процедуру розгляду кадрових питань, потім переходити до наступних питань порядку денного.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u4.p3.sent1	Ми розблокували роботу, вітаємо всіх з цим, давайте плідно працювати далі.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u5.p1.sent1	Олег Зарубінський, фракція „Блоку Литвина”.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u6.p1.sent1	Шановний Володимир Михайлович, шановні колеги!	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u6.p1.sent2	Фракція „Блоку Литвина” завжди дотримувалася, жорстко дотримувалася і дотримується принципу, що всі інститути влади мають виконувати свої функції, мають працювати.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u6.p1.sent3	Якщо є функцією цілого ряду міністерств в Кабінеті Міністрів виконувати державну політику в цій сфері, то ці міністерства мають бути очолені професійними людьми, які мають це здійснювати.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u6.p1.sent4	Якщо у парламенту є функція схвалити, тобто прийняти рішення щодо тих чи інших кадрових пропозицій, то це функція парламенту.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u6.p1.sent5	Ми стоїмо, я ще раз хочу наголосити, на цьому, на позиції, що напруга, яка ось чомусь зранку витає в сесійній залі, вона має бути усунута в робоче русло, в робоче річище, в конкретні рішення, в конкретні пропозиції і в конкретні результати.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u6.p1.sent6	Дякуємо.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u7.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u7.p2.sent1	Олександр Сергійович Єфремов, фракція Партії регіонів.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u8.p1.sent1	Уважаемый Владимир Михайлович, уважаемые коллеги!	RUSSIAN
ParlaMint-UA_2009-10-08-m0.u8.p1.sent2	Мне кажется, что дальнейшая наша работа должна соответствовать какой-то элементарной логике.	RUSSIAN
ParlaMint-UA_2009-10-08-m0.u8.p1.sent3	У нас в порядке дня стоит первым рассмотрение вопроса по бюджету-2010.	RUSSIAN
ParlaMint-UA_2009-10-08-m0.u8.p1.sent4	Для того, чтобы определить позицию каждому депутату, находящему в зале, по этому документу, мы должны дать ответ на вопрос первый: тот законопроект, который мы проголосовали в первом чтении, о повышении минимальной заработной платы и минимальных пенсий, будет ли он проголосован во втором чтении до принятия бюджета, и будет ли бюджет 2010 года формироваться уже на новых социальных стандартах или все-таки нас опять хотят обмануть и втянуть в процесс обсуждения бюджета, не изменяя третий год подряд социальные стандарты.	RUSSIAN
ParlaMint-UA_2009-10-08-m0.u8.p2.sent1	Второй вопрос.	RUSSIAN
ParlaMint-UA_2009-10-08-m0.u8.p2.sent2	Мы бы хотели узнать ответ, на каком основании Кабинет Министров, нарушая Конституцию, принимает решение.	RUSSIAN
ParlaMint-UA_2009-10-08-m0.u9.p1.sent1	Дайте можливість завершити думку.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u10.p1.sent1	На каком основании Кабинет Министров, нарушая Конституцию, в лице Тимошенко принимает решение, запрещающее учителям разговаривать в перерыв в школах на языке, на котором они думают.	RUSSIAN
ParlaMint-UA_2009-10-08-m0.u10.p1.sent2	Я думаю, что такой дискриминации и такого унижения не допускается ни в одном государстве.	RUSSIAN
ParlaMint-UA_2009-10-08-m0.u10.p1.sent3	Мы реально подтверждаем, что каждый день говорим о диктатуре, которая происходит.	RUSSIAN
ParlaMint-UA_2009-10-08-m0.u11.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u11.p1.sent2	Адам Івановичу Мартинюк, позиція фракції.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u12.p1.sent1	Шановний Володимире Михайловичу, шановні колеги!	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u12.p1.sent2	Мені здається, що ми вчора, збираючись на засіданні Погоджувальної ради, уладнали ці питання.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u12.p1.sent3	Але оскільки, зараз бачимо, виникають нові обставини, то, напевно, доцільно ще раз провести засідання Погоджувальної ради, для того щоб уточнити усі нюанси.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u12.p1.sent4	Бо зрозуміло, з одного боку, нібито ми вже у бюджетному процесі, тобто ніби не можна переривати розгляду питання, присвяченого бюджету, бо ми вчора його обговорювали, сьогодні продовження.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u12.p1.sent5	З другого боку, вчора була домовленість про те, що сьогодні розпочинається засідання з розгляду кадрових питань.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u12.p1.sent6	Оскільки немає єдності в сесійній залі, то я пропоную все-таки оголосити напевно перерву для проведення консультацій.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u12.p1.sent7	Дякую.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p1.sent2	Шановні колеги, ми обмінялися.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p1.sent3	Прошу уваги.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p1.sent4	Ми обмінялися думками.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p1.sent5	Ще раз інформую вас про те, що вчора під час засідання Погоджувальної ради було прийнято рішення, що ми розглянемо в четвер першими кадрові питання.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p2.sent1	Разом з тим, в нас виникла певна колізія, коли є твердження, що начебто ми находимося в процесі розгляду одного питання, а саме представлення державного бюджету.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p2.sent2	Не дивлячись на те, що це не випливає прямо із Бюджетного кодексу, із Регламенту Верховної Ради, у нас кожен трактує цю проблему по-своєму, тобто у нас є два підходи.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p2.sent3	А якщо є добра воля одразу перейти до розгляду кадрових питань, якщо є потреба для того, щоб ми зняли будь-які суперечності, Верховна Рада України може вирішити це питання голосуванням.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p2.sent4	Можна було б поставити на голосування про те, що ми зараз переходимо до кадрових питань.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p2.sent5	І третя пропозиція – зараз провести ще одне засідання Погоджувальної ради.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p3.sent1	Валерій Бондик, з цього приводу ви?	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u13.p3.sent2	Ну, будь ласка, мікрофон.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p1.sent1	Дякую, Володимире Михайлович.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p2.sent1	Шановні колеги, дійсно, свято юристів, давайте такий юридичний логічний сілогізм я пропоную.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p2.sent2	Давайте почнемо з кадрових питань, але з кадрових питань відносно обрання та звільнення суддів.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p2.sent3	І це випливає цілком з державницької політики щодо бюджету.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p2.sent4	Бо багато суддів працюють, отримують зарплатню, а повноваження яких скінчилися.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p2.sent5	На нашому комітеті вже 36 рішень прийнято.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p2.sent6	І тому в якості компромісу я попросив розглянути питання, щодо обрання та звільнення суддів, а потім рухатися по порядку денному.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p3.sent1	І ще одне, Володимире Михайловичу, я вчора був у виборчому окрузі і до мене зверталися військові, мабуть, із цього приводу шановний генерал Кириченко, начальник Генштабу, подав у відставку.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p3.sent2	Чому?	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p3.sent3	Тому що наш гарант, знаєте, він, мабуть, любить бджіл, але не любить дітей.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p3.sent4	17 жовтня він звозить з усіх кутків України на святкування музею Мазепи дітей для прийняття урочистої присяги.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p3.sent5	Конвенція ЮНЕСКО забороняє приймати присягу, але дітей звозять навіть з Севастополя, з Військово-морського ліцею.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u14.p3.sent6	До мене зверталися військові і просили.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u15.p1.sent1	Сергій Сас, потів Кисельов, і будемо визначатися.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u16.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u16.p2.sent1	Шановний Володимир Михайлович!	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u16.p2.sent2	Я просив би звернути вашу увагу і увагу народних депутатів до положень статті 20, зокрема частини 4 пункту 4 Регламенту, де зазначено: „До порядку денного Верховної Ради включається позачергово без голосування, а саме.	UKRAINIAN
ParlaMint-UA_2009-10-08-m0.u16.p2.sent3	” Пункт четвертий, „.питання про складання присяги, питання про призначення, обрання на посаду, звільнення з посад, надання згоди на призначення і звільнення з посад осіб, розгляд яких є виключним правом Верховної Ради”.	UKRAINIAN
