id	text	language
ParlaMint-UA_2009-06-04-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати , запрошені та гості Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p1.sent2	Прошу, шановні колеги, підготуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p1.sent3	Увімкніть систему „Рада”.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p2.sent1	Зареєструвалися картками в сесійній залі 402 народних депутати.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p2.sent2	Ранкове засіданні Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p3.sent1	Шановні колеги, дозвольте надати вам інформацію про результати роботи Верховної Ради України на пленарному засіданні 3 червня 2009 року.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p3.sent2	Розглянуто 27 питань порядку денного, за результатами розгляду: прийнято три закони, п’ять законопроектів прийнято за основу, один законопроект направлено на повторне перше читання, чотири законопроекти відхилено.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p4.sent1	Шановні колеги, у вас є розклад на четвер 2009 року.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p4.sent2	Я бачу, що є якісь пропозиції, зауваження.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p4.sent3	Тому, будь ласка, запишіться 5 хвилин щодо організації нашої роботи сьогодні над виконанням плану на четвер.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p4.sent4	Будь ласка, провадиться запис.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p4.sent5	Прошу прізвища народних депутатів на табло.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u1.p4.sent6	Іван Григорович Кириленко, фракція „Блоку Юлії Тимошенко”.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u2.p1.sent1	Шановні колеги, шановний Володимире Михайловичу, щойно відбулося засідання фракції.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u2.p1.sent2	Ми добре знаємо, яка ситуація в залі, тому, зважаючи, що на четвер у нас надзвичайно багато законопроектів і навряд чи ми встигнемо всі пройти, щоб не відкривати зайвої дискусії і щоб ми не збурили ситуації в залі і не отримали позитивного результату, фракція пропонує або відтермінувати на наступний пленарний тиждень три підряд законопроекти: 0875, 76, 77, - для того щоб провести додаткові дискусії з керівниками фракцій і мати позитивне рішення в залі.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u2.p1.sent3	Ми не впевненні, що буде позитивне рішення, а не можна, щоб ці закони у нас, вибачте, злетіли.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u2.p1.sent4	Це перше, що ми пропонуємо.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u2.p1.sent5	Або відтермінувати, або, Володимир Михайлович, Володимир Михайлович, дозвольте продовжити, декілька хвилин.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u3.p1.sent1	Да, да, будь ласка.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u4.p1.sent1	Ми просимо або відтермінувати, або без розгляду, без доповіді відправити на повторне друге читання, тобто щоб законопроекти ці зберегти, три підряд – 75, 76, 77.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u4.p2.sent1	І Закон про всеукраїнський референдум.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u4.p2.sent2	Ми не впевнені, що можемо набрати відповідну кількість голосів.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u4.p2.sent3	Ми теж просили б його перенести на наступний пленарний тиждень – це те, що пропонує фракція, для того щоб і зекономити час, і не відкривати зайвих дискусій.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u4.p3.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u4.p3.sent2	Прошу підтримати колег.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u5.p1.sent1	Далі, будь ласка, хто у нас записався?	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u5.p2.sent1	Народний депутат Тешенко, фракція „Блоку Юлії Тимошенко”.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u5.p2.sent2	Мікрофон, будь ласка.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u6.p1.sent1	Шановний Володимире Михайловичу, шановні колеги, у зв’язку з тим, що у нас накопичився досить потужний борг, є значний масив законопроектів, то ми будемо пропонувати ініціювати, щоб наступний тиждень був пленарний.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u6.p1.sent2	І прохання до всіх – у фракціях відпрацювати і підтримати нас у цьому питанні.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u7.p1.sent1	Так, Шевченко Андрій, фракція „Блоку Юлії Тимошенко”.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u8.p1.sent1	Я підтримую двох попередніх виступаючих і також хотів би ще раз повернутися до пропозиції – зняти сьогодні з розгляду три антикорупційні законопроекту, щоб їх привести в зал підготовленими і отримати гарантований результат.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u8.p1.sent2	І також звернув увагу, що законопроект 1374 про референдуми ми так розуміємо, що не готовий він сьогодні до розгляду до другого читання, тому просимо розглянути вилучення цих 4-х законопроектів сьогодні із розкладу засідань.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u9.p1.sent1	Валентин Зубов, фракція БЮТ.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u10.p1.sent1	Владимир Михайлович, вы будете смеяться, но я поддержу выступление всех троих своих коллег.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u10.p1.sent2	Почему?	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u10.p1.sent3	Потому что действительно эти три важных антикоррупционных законопроектов вызвали на заседании фракции очень бурную реакцию со стороны народных депутатов, было очень активное обсуждение, и я поддерживаю предложение руководителя фракции о том, что эти законопроекты желательно отложить на позднее рассмотрение.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u10.p1.sent4	И в то же время я поддерживаю выступление коллеги Сташенко, в том плане, что учитывая огромное количество законопроектов, которые ожидают своего рассмотрения, нам необходимо сегодня принять решение.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u10.p1.sent5	ну во всяком случае на этой неделе, чтобы следующую пленар.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u10.p1.sent6	следующую неделю сделать не работу в комитетах, а работа в зале пленарном.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u10.p1.sent7	Спасибо.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u11.p1.sent1	Народний депутат Лук’янчук.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u12.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u12.p1.sent2	Я також підтримую думку попередніх виступаючих, тобто моїх колег по фракції, і хочу, щоб народні депутати, колеги.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u12.p1.sent3	підтримали і пан головуючий також цю думку взяв до уваги.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u12.p1.sent4	Дякую.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u13.p1.sent1	Шановні колеги, прошу уваги!	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u13.p1.sent2	З приводу пропозицій щодо організації нашої роботи сьогодні, а саме відтермінувати розгляд законопроектів .	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u13.p1.sent3	Немає заперечень?	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u13.p2.sent1	Тоді ми їх відтерміновуємо на наступний пленарний.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u13.p2.sent2	Будь ласка, мікрофон Адама Мартинюка.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u14.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u14.p1.sent2	Мартинюк, фракція комуністів.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u14.p2.sent1	Шановний Володимире Михайловичу, ми вже третій чи четвертий раз відтерміновуємо ці законопроекти.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u14.p2.sent2	Ще раз нагадую для тих, хто нас слухає.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u14.p2.sent3	Законопроекти мають на меті боротьбу проти корупції.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u14.p2.sent4	Якщо є така пропозиція, має право будь-хто з народних депутатів виступити з такою пропозицією, але якщо переносити, відтерміновувати, тому прошу, Володимире Михайловичу, поставити його на голосування сесійного залу.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u14.p2.sent5	Нехай вирішуєсесійна зала, а не просто один, чи два депутати.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u14.p2.sent6	Ми наполягаємо на голосуванні.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p1.sent1	Шановні колеги, тоді давайте поступимо таким чином.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p1.sent2	Я прошу тоді уваги, щоб підтримала тоді Верховна Рада, бо інакше ми будемо працювати в холосту і не приймемо позитивного рішення.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p1.sent3	Ці закони є вкрай актуальними.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p1.sent4	Ми маємо прийняти позитивне рішення, тобто підтримати ці проекти законів.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p2.sent1	Для того, щоб їх доопрацювати, очевидно, треба їх відтермінувати.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p2.sent2	Тому я поставлю на голосування пропозицію, яка прозвучала від депутатів, про перенесення розгляду законопроектів 0875, 0876, 0877 на наступний пленарний тиждень.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p2.sent3	Прошу проголосувати.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p3.sent1	За-314	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p4.sent1	Рішення прийнято.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p5.sent1	Теж саме, шановні колеги, стосується проекту закону, підготовленого до розгляду в другому читанні про всеукраїнський референдум.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p5.sent2	Ставлю на голосування про відкладення розгляду проекту цього закону, прошу проголосувати.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p5.sent3	Скажіть, хай проголосують.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p5.sent4	Про референдум прошу проголосувати.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p6.sent1	За-317	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p7.sent1	Пропозиції підтримані.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p8.sent1	Тепер, шановні колеги, чотири народних депутати висловились за те, щоб наступний тиждень був пленарний.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p8.sent2	Тому я пропоную поступити таким чином.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p8.sent3	Одну хвилиночку.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p8.sent4	Одну хвилиночку.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p8.sent5	Проект постанови відповідно, будь ласка, регламентний комітет розгляне, тоді Верховна Рада України шляхом голосування прийме рішення.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p8.sent6	Коли будете готові, тоді, будь ласка, давайте ми його будемо розглядати, ну, з голосу я ж не поставлю на голосування його.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p8.sent7	Треба проект відповідної постанови.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p9.sent1	Будь ласка.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p10.sent1	Тепер, шановні колеги, дві фракції – фракція Партії регіонів і фракція Компартії – відповідно до вимог Регламенту вимагають оголосити перерву та скликати Погоджувальну раду для узгодження позицій фракцій.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p11.sent1	Так що, оголошувати перерву?	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p11.sent2	Чи ви виступите з мотивів?	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p11.sent3	Ну, будь ласка.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p12.sent1	Шановні колеги, фракція готова виголосити заяву, з приводу чого вони вимагають перерву для того, щоб ми могли продовжувати роботу.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p12.sent2	Народний депутат Турманов, будь ласка.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u15.p12.sent3	У вас є 3 хвилини.	UKRAINIAN
ParlaMint-UA_2009-06-04-m0.u16.p1.sent1	Уважаемые коллеги, я на позапрошлой неделе вот с этой трибуны выступал и поднимал проблемы шахтеров, выплаты заработной платы.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u16.p2.sent1	Сегодня у стен парламента находятся тысяча шахтеров, я подчеркиваю, украинских шахтеров, которые третьи сутки находятся в городе Киеве, добиваясь встречи с Премьер-министром.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u16.p3.sent1	Вопрос номер один, надо решить вопрос: принять уголь с этих трех шахт.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u16.p3.sent2	Сегодня муссируется вопрос со стороны Кабинета Министров министром угольной промышленности, это частные шахты.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u16.p3.sent3	Рассказываю вам, они находятся здесь: это две арендные шахты и одна, действительно, маленькая, но частная шахта.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u16.p4.sent1	Я напоминаю, 13 ноября прошлого года заседание координационного совета, которое проводила Премьер-министр Тимошенко Юлия Владимировна, было принято решение, 17 пункт гласит, что все предприятия отечественные, которые находятся у нас в Украине отгружают через государственную компанию «Уголь Украины» добытый уголь, за это получают гроші и выплачивают заработную плату.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u16.p5.sent1	Сегодня есть проблема, сегодня этими шахтами выдвинуты требования: взять месячную норму угля, это 60 тысяч тонн.	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u16.p5.sent2	Говорят «нет».	RUSSIAN
ParlaMint-UA_2009-06-04-m0.u16.p5.sent3	Тогда я задаю вопрос и обращаюсь ко всем: а как за пять месяцев этого года по заявкам ГП «Уголь Украины» заявлено одно количество угля, а на электростанции принято совсем другое – 2,8 миллиона тонн, это что за уголь, это подпольный теневой уголь, а мы ведем речь о 60 тысячах.	RUSSIAN
