id	text	language
ParlaMint-UA_2015-03-02-m0.u1.p1.sent1	Шановні народні депутати!	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u1.p1.sent2	Увага!	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u1.p1.sent3	Доброго дня, шановні колеги.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u1.p1.sent4	Зараз тривають не прості, але результативні консультації з приводу тих законопроектів, які ми повинні сьогодні обговорити і прийняти.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u1.p1.sent5	І в зв’язку з тими консультаціями, початок засідання переноситься на п’яту годину, на 17-00.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u1.p1.sent6	Тому прошу обговорити законопроекти в робочих групах.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u1.p1.sent7	Провести дискусії між депутатами і в 17-00, якщо пан Ляшко розблокує трибуну, ми розпочнемо нашу результативну і плідну роботу.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u1.p1.sent8	Дякую.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p1.sent1	Доброго дня, шановні народні депутати.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p2.sent1	Щойно завершились останні консультації.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p2.sent2	Я прошу всіх займати свої місця.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p2.sent3	Прошу керівників фракцій запросити депутатів.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p2.sent4	Ми зможемо розпочинати наше засідання.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p3.sent1	Шановні народні депутати, я прошу займайте свої місця.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p3.sent2	Ми розпочинаємо нашу роботу.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p4.sent1	Хочу попросити вашої уваги, шановні колеги.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p5.sent1	Шановні народні депутати, 27-го лютого 2015 року у Москві цинічно і жорстоко було вбито відомого опозиційного політика, справжнього демократа і друга України Бориса Юхимовича Нємцова.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p6.sent1	Прошу вас, шановні колеги, вшанувати пам’ять цієї яскравої, сміливої людини хвилиною мовчання.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p7.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p7.sent2	Прошу сідати.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p8.sent1	Шановні колеги, народні депутати, перед тим як ми зареєструємося і розпочнемо позачергове засідання парламенту я хочу надати слово.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p8.sent2	Відкриваємо?	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p8.sent3	Будь ласка, включіть систему "Рада", будемо реєструватись.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p9.sent1	329 депутатів зареєстровано.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p9.sent2	Шановні колеги, перед тим як передати слово тим, хто знаходиться зараз на трибуні я хочу вас.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p9.sent3	хочу внести пропозицію про те, що ми будемо розглядати сьогодні питання порядку денного за особливою процедурою, яка була узгоджена фракціями коаліції.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p10.sent1	Пропонується наступний порядок розгляду законопроектів включених до порядку денного позачергової сесії Верховної Ради України, а також розгляду інших законопроектів, що будуть включені на цьому пленарному засіданні до порядку денного 2-ої сесії за такою спеціально скороченою процедурою: доповідь суб’єкта права законодавчої ініціативи, доповідь комітету, виступи від представників від фракцій і груп, і прийняття рішення з даного законопроекту.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p10.sent2	Ми проводили засідання комітетів, рішення фракцій і всього іншого.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p11.sent1	Я прошу підтримати цю пропозицію і ми цю пропозицію зараз маємо проголосувати, прошу підготуватись, і ми її оформимо окремою постановою.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p12.sent1	Прошу голосувати, шановні колеги, і підтримати такий порядок розгляду, який був узгоджений фракціями коаліції.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p13.sent1	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p13.sent2	Я прошу всіх підтримати такий розгляд питань порядку денного спеціальний.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p13.sent3	Будь ласка, прошу голосувати.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p13.sent4	Прошу голосувати, шановні колеги, прошу голосувати.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p14.sent1	За-223	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p15.sent1	Я прошу уважніше, шановні колеги.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p15.sent2	Це процедурне питання.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p15.sent3	Будь ласка, прошу ще раз, сконцентруйтесь, шановні колеги.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p15.sent4	Прошу голосувати, шановні колеги, прошу голосувати.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p15.sent5	Прошу голосувати порядок розгляду цих питань порядку денного, прошу підтримати всі фракції.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p16.sent1	За-231	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p17.sent1	Ми можемо приймати окреме рішення порядку розгляду питань.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p17.sent2	І зараз це засвідчив український парламент.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p17.sent3	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p17.sent4	Перед тим, як ми розпочнемо розгляд, прошу дане рішення оформити окремою постановою.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p17.sent5	Я даю доручення це рішення оформити окремою постановою.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u2.p18.sent1	І я надаю слово Олегу Ляшку, Радикальна партія.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u3.p1.sent1	Олег Ляшко, Радикальна партія.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u3.p1.sent2	Шановні громадяни України!	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u3.p1.sent3	Ми сьогодні зібралися на позачергове засідання Верховної Ради, де мають буті розглянуті законопроекти, спрямовані на отримання кредиту Міжнародного валютного фонду для стабілізації курсу гривні, для стабілізації економічної ситуації.	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u3.p1.sent4	Але жоден кредит Міжнародного валютного фонду і будь-якої іншої міжнародної організації нам не допоможе до тих пір, поки Національним банком керуватимуть мародери, які "валять" курс гривні!	UKRAINIAN
ParlaMint-UA_2015-03-02-m0.u3.p2.sent1	В результаті діяльності керівництва Національного банку - знецінення нашої національної валюти!	UKRAINIAN
