id	text	language
ParlaMint-UA_2004-04-08-m1.u1.p1.sent1	Шановні колеги, прошу підготуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u1.p1.sent2	Ввімкніть систему "Рада".	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u1.p1.sent3	Прошу реєструватися.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u1.p2.sent1	Зареєструвалося -282	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u1.p3.sent1	У залі зареєструвалося 282 народних депутата.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u1.p3.sent2	Вечірнє засідання оголошується відкритим.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u1.p4.sent1	Продовжуємо розгляд питання проекту Закону про внесення змін до Конституції України.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u1.p4.sent2	Будь ласка, слово надається Йосипу Вінському, фракція соціалістів, підготуватися Бульбі.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p1.sent1	Шановні народні депутати, Вінський, фракція Соціалістичної партії України.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent1	Ви знаєте, ми сьогодні обговорюємо надзвичайно серйозний політичний документ, який буде мати серйозний вплив на долю держави і суспільства.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent2	Але вслухаєшся в обговорення, то згадується, пам’ятаєте, така одна реприза, когда наша планета была еще горячей и по ней бродили слоны и мамонты, тогда проблем с системой власти не было.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent3	Я думаю, що всі розуміють, що тепер ці проблеми з системою влади є.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent4	І це стає сьогодні зрозуміло всім і суспільству, і Верховній Раді, і навіть Президенту України, який ще до недавнього часу цього не розумів.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent5	І абсолютно очевидно, що так, як є із системою влади далі бути не може.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent6	Я думаю, що це також теза, яку ніхто не може спростувати.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent7	Вісім років нам треба було для того, щоб це зрозуміти.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent8	І я думаю, що сьогодні прийшов час, щоб це розуміння було реалізовано відповідним чином.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent9	Позиція нашої фракції, нашої партії абсолютно послідовна.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p2.sent10	Ми говорили і говоримо, що наша партія категорично проти українського царя у будь-якій формі і під будь-яким прізвищем.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p3.sent1	Власне кажучи, весь зміст нашої діяльності щодо зміни системи влади був спрямований саме на це.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p3.sent2	І я думаю, що це прекрасно розуміють і в межах цього залу, і за межами цього залу.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p3.sent3	І тим більше, мені прикро було сьогодні слухати аргументи певної частини депутатів, які зайняли позицію яструба, які сьогодні знаходяться з правої сторони від мене в залі, бо вони є значною мірою абсолютно некоректними і неточними.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p3.sent4	Бо, я думаю, що любі звинувачення в адресу нашої фракції є некоректними тому, що ми, наша фракція, її представники ніколи не були у владі виконавчій, тому що в опозиції з 1992 року і чітко про це говорили і відповідну позицію займали.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p3.sent5	І мені здається, що не зовсім коректно вдаватися до такої критики тим людям, які ще вчора були і міністрами і замміністрами, і навіть керівниками уряду.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p3.sent6	І я думаю, що абсолютно недоречно говорити про ці речі тим людям, які говорять сьогодні, що імперативний мандат когось там зв’язує чи не дає можливості, особливо це брутально звучить з вуст тих, хто має сьогодні гастрольний мандат в нашій Верховній Раді.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p4.sent1	Тому наша фракція наполягає на тому, щоб зміни відбулися.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p4.sent2	Але ми хочемо, і пропонується лідером нашої партії Олександром Морозом пропозиція, як це зробити у такій спосіб, щоб це викликало сумніву ні в суспільства, ні в Верховної Ради, і щоб держава і суспільство після прийняття відповідних змін не наразилася на ряд небезпек, які сьогодні є абсолютно очевидні.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u2.p4.sent3	На жаль, позиція нашої фракції, Олександра Олександровича Мороза не сприймається ні представниками більшості.	UKRAINIAN
ParlaMint-UA_2004-04-08-m1.u3.p1.sent1	Будь ласка, слово надається народному депутатові Бульбі.	UKRAINIAN
