id	text	language
ParlaMint-UA_2004-07-02-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p1.sent2	Прошу народних депутатів підготуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p1.sent3	Я прошу сісти на місця.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p1.sent4	Увімкніть систему "Рада".	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p2.sent1	Зареєструвалося -437	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p3.sent1	Шановні народні депутати, на пленарному засіданні Верховної Ради України присутні - Прем’єр-міністр України.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p3.sent2	Давайте привітаємо Прем’єр-міністра України.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p3.sent3	Члени уряду, голова Конституційного Суду, голова Верховного суду, голова Вищого господарського суду, Генеральний прокурор України, голова Національного банку України, голова Рахункової палати України та голова Центральної виборчої комісії.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p4.sent1	Шановні народні депутати, відповідно до постанови Верховної Ради України про внесення змін до календарного плану проведення п’ятої сесії Верховної Ради України четвертого скликання другого липня передбачено завершення роботи сесії.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p4.sent2	Зважаючи на те, що сьогодні завершується наша робота у пленарному режимі, дозвольте лише оголосити запити, що надійшли.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p4.sent3	Шановні колеги, надійшло більше сімдесяти депутатських запитів.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p4.sent4	Як у вас немає заперечень, давайте поступимо таким чином.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p4.sent5	Проголосуємо лише запити, які пропонується надіслати до Президента України, а інші у протокольному порядку оформимо, оскільки їх більше вісімдесяти.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p4.sent6	Немає заперечень?	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p5.sent1	Надійшли запити народних депутатів України.	UKRAINIAN
ParlaMint-UA_2004-07-02-m0.u1.p6.sent1	Володимира Нечипорука та Петра Кузьменка до Президента України щодо подвійного громадянства народного депутата України Едуарда Гурвіца.	UKRAINIAN
