id	text	language
ParlaMint-UA_2002-06-07-m0.u1.p1.sent1	Шановні народні депутати, прошу займати свої місця.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p1.sent2	Доброго дня шановні народні депутати, запрошені та гості Верховної Ради.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p1.sent3	Прошу народних депутатів підготуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p1.sent4	Увімкніть систему "Рада".	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p2.sent1	Прошу зареєструватися.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p3.sent1	Шановні народні депутати, в залі зареєструвались 380 народних депутатів.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p3.sent2	Прошу дати по фракціях.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p3.sent3	Дякую.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p4.sent1	Шановні народні депутати, ранкове засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p4.sent2	Продовжуємо розгляд питань, визначених на період до створення комітетів.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p4.sent3	Ми зупинилися на обранні голів та перших заступників голів комітетів Верховної Ради України четвертого скликання.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p5.sent1	Шановні народні депутати, дозвольте поінформувати вас про те, що вчора і сьогодні продовжились консультації керівників фракцій та тих депутатів, які бажали участь брати у цих засіданнях.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p5.sent2	Практично питання щодо розподілу комітетів, посад голів та перших заступників голів вирішені.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p5.sent3	Але за пропозицією керівників фракцій потрібно провести засідання фракцій для того, щоб погодити ці питання.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p6.sent1	Відтак, шановні народні депутати, перед тим, як оголосити перерву, я хотів би ще сказати про те, що сьогодні день народження народних депутатів України Кириленка В’ячеслава Анатолійовича і Стецьківа Тараса Степановича.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p6.sent2	Давайте привітаємо їх і побажаємо всього найкращого.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p7.sent1	Для проведення засідання фракцій оголошується перерва до 12.30.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u1.p7.sent2	Прошу забезпечити явку також всіх народних депутатів, оскільки о 12.30 відбудеться голосування.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u2.p1.sent1	Шановні народні депутати, прошу займати свої місця.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u2.p2.sent1	Шановні народні депутати, дозвольте вас проінформую про ситуація, яка пов’язана із формуванням вже власне проекту постанови.	UKRAINIAN
ParlaMint-UA_2002-06-07-m0.u2.p3.sent1	Конкретні прізвища вже внесено за пропозиціями фракцій Комуністичної партії, Соціалістичної партії, Соціалдемократичної партії та блоку "Єдина Україна".	UKRAINIAN
