id	text
ParlaMint-UA_2008-12-24-m0.u1.p1.sent1	Запросіть депутатів, народних депутатів до сесійної зали.
ParlaMint-UA_2008-12-24-m0.u1.p2.sent1	Доброго ранку, шановні народні депутати, запрошенні та гості Верховної Ради.
ParlaMint-UA_2008-12-24-m0.u1.p2.sent2	Прошу народних депутатів підготуватися до реєстрації.
ParlaMint-UA_2008-12-24-m0.u1.p2.sent3	Увімкніть систему „Рада”.
ParlaMint-UA_2008-12-24-m0.u1.p3.sent1	Зареєструвалися в сесійній залі 396 народних депутатів.
ParlaMint-UA_2008-12-24-m0.u1.p3.sent2	Ранкове засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2008-12-24-m0.u1.p4.sent1	Шановні колеги, дозвольте надати інформацію про результати роботи Верховної Ради України на пленарних засіданнях 23 грудня 2008 року.
ParlaMint-UA_2008-12-24-m0.u1.p4.sent2	Розглянуто 8 питань порядку денного, з них: 5 законопроектів та 2 проекти постанов.
ParlaMint-UA_2008-12-24-m0.u1.p4.sent3	За результатами розгляду прийнято 2 закони та 2 постанови.
ParlaMint-UA_2008-12-24-m0.u1.p4.sent4	Три законопроекти прийнято за основу.
ParlaMint-UA_2008-12-24-m0.u1.p4.sent5	Також відбулося представлення проекту Державного бюджету України на 2009 рік.
ParlaMint-UA_2008-12-24-m0.u1.p5.sent1	Шановні народні депутати, відповідно до статті 25 Регламенту у середу відводиться 30 хвилин для виступів народних депутатів з оголошенням заяв, з внесенням пропозицій, а також для повідомленьПрошу, шановні колеги, записатися до виступів.
ParlaMint-UA_2008-12-24-m0.u1.p5.sent2	Відбувається запис.
ParlaMint-UA_2008-12-24-m0.u1.p6.sent1	Прошу висвітлити на табло прізвища народних депутатів, що записалися.
ParlaMint-UA_2008-12-24-m0.u1.p7.sent1	Народний депутат Шпенов, фракція Партії регіонів.
ParlaMint-UA_2008-12-24-m0.u1.p7.sent2	Будь ласка.
ParlaMint-UA_2008-12-24-m0.u2.p1.sent1	Добрый день!
ParlaMint-UA_2008-12-24-m0.u2.p1.sent2	Передайте, пожалуйста, слово Попову.
ParlaMint-UA_2008-12-24-m0.u3.p1.sent1	Будь ласка, народний депутат Попов, фракція Партії регіонів.
ParlaMint-UA_2008-12-24-m0.u4.p1.sent1	Уважаемые коллеги, прошел год с момента реализации правительством так называемой новой политике в сфере жилищно-коммунального хозяйства и я хочу сделать вывод о том, что результаты такой политики оказались катастрофическими.
ParlaMint-UA_2008-12-24-m0.u4.p1.sent2	Примером тому является то, что сегодня население Украины практически ограблено инфляцией не может оплачивать за жилищно-коммунальные услуги.
ParlaMint-UA_2008-12-24-m0.u4.p1.sent3	Бюджетные организации лишены такой возможности, потому что правительство обмануло, принимая бюджет 2008 года и недофинансировало органы местного самоуправления.
ParlaMint-UA_2008-12-24-m0.u4.p1.sent4	Сегодня мы имеем реальные, огромные неплатежи по потребленным жилищно-коммунальным, большинство предприятий теплоэнергетики работает сегодня без лимитов на газ и в любое время могут быть отключены.
