id	text
ParlaMint-UA_2007-03-20-m0.u1.p1.sent1	Доброго ранку, шановні депутати, журналісти, запрошені, радіослухачі, телеглядачі!
ParlaMint-UA_2007-03-20-m0.u1.p2.sent1	Сьогодні 20 березня, вівторок.
ParlaMint-UA_2007-03-20-m0.u1.p2.sent2	Я прошу депутатів підготуватися до реєстрації.
ParlaMint-UA_2007-03-20-m0.u1.p2.sent3	Займіть свої місця, вставте картки.
ParlaMint-UA_2007-03-20-m0.u1.p2.sent4	Проводиться поіменна реєстрація.
ParlaMint-UA_2007-03-20-m0.u1.p3.sent1	Виявили бажання працювати на сьогоднішньому ранковому засіданні 437 народних депутатів.
ParlaMint-UA_2007-03-20-m0.u1.p3.sent2	Я оголошую ранкове засідання відкритим.
ParlaMint-UA_2007-03-20-m0.u1.p4.sent1	Шановні колеги, депутати, за повідомленнями з Міністерства надзвичайних ситуацій уночі у наших сусідів в Краснодарському краї в станиці Камишеватська в будинку пристарілих загинуло 63 особи і 33 особи постраждали.
ParlaMint-UA_2007-03-20-m0.u1.p4.sent2	Це, ясно, велика трагедія для росіян, для наших сусідів.
ParlaMint-UA_2007-03-20-m0.u1.p4.sent3	Я просив би висловити співчуття хвилиною мовчання, будь ласка.
ParlaMint-UA_2007-03-20-m0.u1.p5.sent1	Будь ласка, сідайте.
ParlaMint-UA_2007-03-20-m0.u1.p6.sent1	Тим часом життя продовжується і сьогодні день народження народного депутата Третьякова Олександра Юрійовича.
ParlaMint-UA_2007-03-20-m0.u1.p6.sent2	Давайте привітаємо його із цим днем.
ParlaMint-UA_2007-03-20-m0.u1.p7.sent1	Сьогодні вівторок.
ParlaMint-UA_2007-03-20-m0.u1.p7.sent2	Відповідно до 25 статті Регламенту ми маємо час для виступів уповноважених представників фракцій з внесенням пропозицій, заяв, повідомлень і таке інше.
ParlaMint-UA_2007-03-20-m0.u1.p7.sent3	Я прошу аби записалися вони на такі виступи.
ParlaMint-UA_2007-03-20-m0.u1.p7.sent4	Будь ласка, проводиться запис.
ParlaMint-UA_2007-03-20-m0.u1.p8.sent1	Запис відбувся.
ParlaMint-UA_2007-03-20-m0.u1.p8.sent2	Тим часом є письмовий запис також уповноваженого Анатолія Кінаха, народного депутата України.
ParlaMint-UA_2007-03-20-m0.u1.p8.sent3	Я надаю йому слово.
ParlaMint-UA_2007-03-20-m0.u1.p9.sent1	Кінах записався.
ParlaMint-UA_2007-03-20-m0.u1.p9.sent2	Кінах просить, а потім ви виступите.
ParlaMint-UA_2007-03-20-m0.u1.p9.sent3	Анатолій Кирилович, прошу.
ParlaMint-UA_2007-03-20-m0.u1.p9.sent4	Хто?
ParlaMint-UA_2007-03-20-m0.u1.p10.sent1	Слово має Анатолій Кирилович Кінах.
ParlaMint-UA_2007-03-20-m0.u1.p10.sent2	Будь ласка.
ParlaMint-UA_2007-03-20-m0.u1.p10.sent3	Я прошу колег!
ParlaMint-UA_2007-03-20-m0.u1.p11.sent1	Тадеєв!
ParlaMint-UA_2007-03-20-m0.u1.p11.sent2	Будь ласка.
ParlaMint-UA_2007-03-20-m0.u2.p1.sent1	Дякую.
ParlaMint-UA_2007-03-20-m0.u2.p1.sent2	Шановний Олександре Олександровичу, шановні народні депутати, шановні запрошені!
ParlaMint-UA_2007-03-20-m0.u2.p1.sent3	Заява президії політвиконкому Партії промисловців і підприємців України щодо поточної суспільно-політичної, економічної ситуації в Україні.
