id	text
ParlaMint-UA_2007-05-25-m0.u1.p1.sent1	Доброго ранку, шановні колеги, гості, запрошені Верховної Ради, журналісти, наша верхня палата!
ParlaMint-UA_2007-05-25-m0.u1.p1.sent2	Прошу колег підготуватися до реєстрації.
ParlaMint-UA_2007-05-25-m0.u1.p1.sent3	Увімкніть систему „Рада”, реєструємося.
ParlaMint-UA_2007-05-25-m0.u1.p2.sent1	В сесійній залі зареєстровано 257 народних депутатів, ранкове засідання Верховної Ради оголошую відкритим.
ParlaMint-UA_2007-05-25-m0.u1.p3.sent1	Шановні колеги, давайте привітаємо наших колег, які відзначають сьогодні день народження, правда не всі ударною працею у стінах парламенту, але не будемо порушувати традиції.
ParlaMint-UA_2007-05-25-m0.u1.p3.sent2	Сьогодні дні народження Беспалого Бориса Яковича, Видріна Дмитра Гнатовича і Селіварова Андрія Борисовича.
ParlaMint-UA_2007-05-25-m0.u1.p4.sent1	Шановні колеги, будьте уважні.
ParlaMint-UA_2007-05-25-m0.u1.p4.sent2	Ви знаєте, що протягом вчорашнього дня і сьогоднішньої ночі у державі відбуваються досить складні процеси.
ParlaMint-UA_2007-05-25-m0.u1.p4.sent3	З усіх боків лунають звинувачення на адресу тих чи інших силових структур, у тому числі Міністерства внутрішніх справ.
ParlaMint-UA_2007-05-25-m0.u1.p4.sent4	Я думаю, ми поступимо з вами абсолютно правильно і логічно, якщо зараз приймемо рішення про те, щоби сьогодні терміново заслухати інформацію міністра внутрішніх справ про ту ситуацію, яка склалася і навколо Генеральної прокуратури, і навколо Конституційного Суду, і взагалі із тою ситуацією, в якій ми сьогодні з вами знаходимось.
ParlaMint-UA_2007-05-25-m0.u1.p4.sent5	Не буде заперечень?
ParlaMint-UA_2007-05-25-m0.u1.p4.sent6	Я тоді ставлю на голосування пропозицію про термінове заслуховування інформації міністра внутрішніх справ на сесії Верховної Ради України.
ParlaMint-UA_2007-05-25-m0.u1.p4.sent7	Прошу голосувати.
ParlaMint-UA_2007-05-25-m0.u1.p5.sent1	За-252
ParlaMint-UA_2007-05-25-m0.u1.p6.sent1	Рішення прийнято.
ParlaMint-UA_2007-05-25-m0.u1.p7.sent1	Я прошу Апарат Верховної Ради забезпечити явку міністра для інформації Верховної Ради і відповідного нашого суспільства.
ParlaMint-UA_2007-05-25-m0.u1.p8.sent1	Шановні колеги, п’ятниця.
ParlaMint-UA_2007-05-25-m0.u1.p8.sent2	І не тому, що п’ятниця, а виконуючи нашу постанову, про яку ми з вами згадуємо кожного дня в ході засідань, пленарних засідань Верховної Ради, ми маємо 30 хвилин для виступів від фракцій і народних депутатів.
ParlaMint-UA_2007-05-25-m0.u1.p8.sent3	Будь ласка, прошу записатись представників фракцій.
ParlaMint-UA_2007-05-25-m0.u1.p8.sent4	Так, тепер, будь ласка, хто індивідуально має бажання.
ParlaMint-UA_2007-05-25-m0.u1.p8.sent5	Щоб передати, треба ще записатися.
ParlaMint-UA_2007-05-25-m0.u1.p8.sent6	Так.
ParlaMint-UA_2007-05-25-m0.u1.p9.sent1	Будь ласка, фракція Партії регіонів, Стоян, кому?
ParlaMint-UA_2007-05-25-m0.u1.p9.sent2	Чечетов Михайло.
ParlaMint-UA_2007-05-25-m0.u1.p9.sent3	Прошу Шибку підготуватись.
ParlaMint-UA_2007-05-25-m0.u2.p1.sent1	Шановні співвітчизники!
ParlaMint-UA_2007-05-25-m0.u2.p1.sent2	Події, які відбулись біля приміщення Конституційного Суду України та в приміщенні Генеральної прокуратури, сколихнули всю Україну.
ParlaMint-UA_2007-05-25-m0.u2.p1.sent3	Стало зрозуміло, що дії Державної служби охорони – це перша спроба силового розв’язання конфлікту.
ParlaMint-UA_2007-05-25-m0.u2.p2.sent1	Зранку Державна служба під керівництвом новопризначеного керівника цієї організації Валерія Гелетея, заблокувавши Конституційний Суд, спробувала не допустити до роботи суддів Конституційного Суду, а опісля ми побачили продовження цього сценарію на прикладі Генпрокуратури.
ParlaMint-UA_2007-05-25-m0.u2.p2.sent2	Це, на нашу думку, є вже наочним підтвердженням спроб захоплення влади неконституційним шляхом з використанням силової структури.
ParlaMint-UA_2007-05-25-m0.u2.p2.sent3	Власне кажучи, ці події, що виходять за всі межі, а також аналіз кадрових рішень, прийнятих Президентом України Віктором Ющенком упродовж останніх двох днів: призначення Олександра Турчинова першим заступником Секретаря РНБО, Валерія Гелетея - начальником Управління держохорони і, нарешті, звільнення Святослава Піскуна з посади Генпрокурора України, – це ланки одного ланцюга, які мають на меті спробу глави держави вирішити політичні питання силовими методами.
ParlaMint-UA_2007-05-25-m0.u2.p2.sent4	До цього вже вкотре Президента підштовхує найближче оточення в особі глави Адміністрації Віктора Балоги, його заступника Романа Безсмертного та інших.
ParlaMint-UA_2007-05-25-m0.u2.p3.sent1	Пам’ятаючи, як саме ці два політика у 2004 році розробили мукачівський сценарій проведення виборів у цьому місті, коли силовий тиск у цьому закарпатському невеличкому населеному пункті переміг здоровий глузд, тоді бандитські угрупування здобули так звану перемогу.
ParlaMint-UA_2007-05-25-m0.u2.p3.sent2	Тож тепер подібний досвід готуються впровадити по всій країні.
ParlaMint-UA_2007-05-25-m0.u2.p3.sent3	Кінцева мета зусиль Президента та його оточення – створення ефективного механізму, покликаного виключно силовими методами довести процес узурпації влади в Україні до логічного завершення.
ParlaMint-UA_2007-05-25-m0.u2.p4.sent1	Уже не вперше глава держави порушує Конституцію України.
ParlaMint-UA_2007-05-25-m0.u2.p4.sent2	Не виняток і звільнення Генпрокурора.
ParlaMint-UA_2007-05-25-m0.u2.p4.sent3	Згідно зі статтею 85 Конституції України Генеральний прокурор України призначається та звільняється з посади Президентом України винятково за згодою Верховної Ради України.
ParlaMint-UA_2007-05-25-m0.u2.p4.sent4	Ці норми чітко прописані в Конституції України і обов’язковими до виконання, оскільки призначення або звільнення з посади Генпрокурора без згоди Верховної Ради Конституцією України не допускається.
ParlaMint-UA_2007-05-25-m0.u2.p4.sent5	Нехтування Президентом норм Конституції може свідчити лише про прагнення в будь-який спосіб домогтися перетворення незалежного конституційного органу – Генеральної прокуратури – на керовану в ручному режимі установу.
ParlaMint-UA_2007-05-25-m0.u2.p4.sent6	Попри це 14 травня 2007 року Святославом Піскуном була написана заява про складання з себе депутатських повноважень, яка в установленому порядку була передана до Апарату Верховної Ради для підготовки розгляду її на одному з засідань Верховної Ради.
ParlaMint-UA_2007-05-25-m0.u2.p4.sent7	Тому формулювання, з яким було зроблено спробу звільнити Святослава Піскуна, не відповідає дійсності та фактично є протиправним.
ParlaMint-UA_2007-05-25-m0.u2.p4.sent8	Намагання Віктора Ющенка будь-що звільнити Піскуна з посади Генерального прокурора можна розцінювати тільки як черговий крок Президента до узурпації влади шляхом перетворення Генеральної прокуратури на філіал Секретаріату Президента.
ParlaMint-UA_2007-05-25-m0.u2.p5.sent1	Красномовним підтвердженням справедливості подібних висновків може служити інформація, що є у нас, згідно з якою виконуючому обов’язки генпрокурора України - Шемчуку вже дано вказівки про проведення так званих зачисток у регіонах, передбачаючи, що готуються арешти відповідними силовими структурами активістів політичних сил, що входять до складу коаліції національної єдності.
ParlaMint-UA_2007-05-25-m0.u2.p5.sent2	Фракція
ParlaMint-UA_2007-05-25-m0.u2.p6.sent1	Партії регіонів закликає Президента України усвідомити політичні наслідки безконтрольних правих дій підконтрольних йому органів та посадовців.
ParlaMint-UA_2007-05-25-m0.u2.p6.sent2	Глава держави також повинен усвідомити, що через постійне порушення Конституції, яка.
ParlaMint-UA_2007-05-25-m0.u2.p6.sent3	що.
ParlaMint-UA_2007-05-25-m0.u2.p6.sent4	яке час від час спостерігаємо у прийнятті рішень та указів Президента, демократія в Україні зараз переживає найбільшу небезпеку.
ParlaMint-UA_2007-05-25-m0.u2.p7.sent1	Фракція Партії регіонів ще раз попереджає і Президента, і всіх розробників цього згубного для України сценарію про, справді, катастрофічні наслідки, до яких може привести Україну практична реалізація вищезгаданих планів.
ParlaMint-UA_2007-05-25-m0.u2.p8.sent1	Україна – це європейська країна і наші співвітчизники не допустять у ній силового варіанту вирішення подій і узурпації влади однією особою, який на даний час, яку на даний час підтримує менше 5 відсотків виборців.
ParlaMint-UA_2007-05-25-m0.u2.p9.sent1	Коаліція національної єдності пропонує усім чесну конкуренцію і чесне змагання.
ParlaMint-UA_2007-05-25-m0.u2.p9.sent2	Ми ще раз заявляємо про свою принципову позицію, позачергові вибори пройдуть в Україні тільки після рішення Конституційного Суду.
ParlaMint-UA_2007-05-25-m0.u2.p9.sent3	На такому алгоритмі наполягає коаліція, до цього закликає рішення ПАРЕ.
ParlaMint-UA_2007-05-25-m0.u2.p9.sent4	Влада єдиного конституційного органу має поважатися усіма сторонами політичного процесу і рішення цього органу є єдиноможливим для повернення політичного кризового протистояння у правовий простір який стане основою і підґрунтям для проведення позачергових виборів у чесний і легітимний спосіб.
ParlaMint-UA_2007-05-25-m0.u2.p10.sent1	Ми будемо усіма конституційними та правовими методами захищати конституційний лад України.
ParlaMint-UA_2007-05-25-m0.u2.p10.sent2	Дякую за увагу.
ParlaMint-UA_2007-05-25-m0.u3.p1.sent1	Дякую.
ParlaMint-UA_2007-05-25-m0.u3.p1.sent2	Так, фракція соціалістів, хто?
ParlaMint-UA_2007-05-25-m0.u3.p1.sent3	Мендусь Ярослав, будь ласка.
ParlaMint-UA_2007-05-25-m0.u3.p1.sent4	Замість Ткаченка від фракції комуністів – Матвєєв.
ParlaMint-UA_2007-05-25-m0.u4.p1.sent1	Шановний Адаме Івановичу, шановні колеги!
ParlaMint-UA_2007-05-25-m0.u4.p1.sent2	Події останніх днів переконливо свідчать, що Віктор Ющенко остаточно відкинув шлях компромісу.
ParlaMint-UA_2007-05-25-m0.u4.p1.sent3	Силовий сценарій вирішеня політичної проблеми Ющенком і мукачівським угрупуванням в Секретаріаті Президента розроблявся давно.
ParlaMint-UA_2007-05-25-m0.u4.p2.sent1	Два тижні тому інформаційну провокацію про нібито замовні вбивства, що планується, розповсюдив відповідальний чиновник Секретаріату Президента.
ParlaMint-UA_2007-05-25-m0.u4.p2.sent2	Ця провокація провалилася.
ParlaMint-UA_2007-05-25-m0.u4.p2.sent3	Потім Віктор Ющенко вирішив через Раду національної безпеки і оборони незаконно відправити у відставку Кабінет Міністрів.
ParlaMint-UA_2007-05-25-m0.u4.p2.sent4	Проте порядні фахівці, такі як секретар Радбезу Віталій Гайдук та його перший заступник Валерій Хорошковський, зірвали цей сценарій, подавши у відставку на знак протесту проти чергових авантюрних планів.
ParlaMint-UA_2007-05-25-m0.u4.p3.sent1	Тоді оточення Президента вирішило інспірувати провокацію руками співробітників силових структур, а саме: Управління державної охорони.
ParlaMint-UA_2007-05-25-m0.u4.p3.sent2	Ющенко наказав заблокувати силами цього охоронного підрозділу Конституційний Суд, щоб перешкодити розглядати суддям протиправні укази щодо дострокового припинення повноважень парламенту.
ParlaMint-UA_2007-05-25-m0.u4.p3.sent3	Але начальник Управління державної охорони Петро Плюта, який до речі багато років працював разом з Віктором Андрійовичем, відмовився виконувати незаконні накази.
