id	text	language
ParlaMint-UA_2021-03-16-m0.u1.p1.sent1	Добрий ранок, шановні колеги!	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p1.sent2	Добрий ранок, шановні представники засобів масової інформації!	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p1.sent3	Я радий вас всіх вітати.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p1.sent4	Будь ласка, підготуйтеся до реєстрації.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p1.sent5	Нагадую: реєстрація відбувається із застосуванням сенсорної кнопки та натисканням зеленої кнопки, першої зліва.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p1.sent6	Ще раз нагадую, що спочатку натискається сенсорна кнопка, потім – кнопка "за", і важливо тримати до зарахування результатів.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p2.sent1	Підготуйтеся до реєстрації, будь ласка.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p2.sent2	Готові реєструватись?	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p2.sent3	Готові?	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p2.sent4	Прошу реєструватись.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p3.sent1	У залі зареєстровано 236 народних депутатів України.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p3.sent2	Пленарне засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p4.sent1	Шановні колеги, сьогодні день народження у наших колег Романа Володимировича Каптєлова і Андрія Андрійовича Клочка .	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p4.sent2	Вітаю вас від себе особисто, від колег!	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p4.sent3	Бажаю вам успіхів, наснаги, досягнень, нових перемог і завжди рухатися вперед!	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p4.sent4	Дякую.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p5.sent1	Шановні колеги, по-перше, я хотів би нагадати, що в нас продовжується епідемія СOVID, пандемія.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p5.sent2	Будь ласка, якщо ви не виступаєте, знаходьтеся в масках.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p5.sent3	Під час виступу, я розумію, що всі знімають маски, да, але коли в залі знаходитесь.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p5.sent4	Тому що штрафи ніхто не відміняв.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p5.sent5	Або давайте тоді ну якось так формувати фонд і будемо допомагати якійсь школі, дитячому садочку або дитдому.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p5.sent6	Домовились?	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p5.sent7	Бачу, що ви готові вже долучитися до цього процесу.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p5.sent8	Мамка Григорій Миколайович перший готовий дати гроші на дитячий фонд.	UKRAINIAN
ParlaMint-UA_2021-03-16-m0.u1.p5.sent9	Все, домовились.	UKRAINIAN
