id	text	language
ParlaMint-UA_2021-09-08-m0.u1.p1.sent1	Добрий ранок, шановні колеги!	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p1.sent2	Добрий ранок, шановні представники засобів масової інформації!	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p1.sent3	Будь ласка, підготуйтесь до реєстрації.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p1.sent4	Запросіть народних депутатів до зали.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p1.sent5	Нагадую, реєстрація відбувається шляхом натискання зеленої кнопки, першої зліва, кнопки "За".	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p2.sent1	Шановні колеги, готові реєструватись?	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p2.sent2	Готові?	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p2.sent3	Я бачу, що немає Власенка.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p2.sent4	Але ж маємо все рівно реєструватись.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p3.sent1	Прошу реєструватись.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p4.sent1	У залі зареєстровано 213 народних депутатів України.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p4.sent2	Пленарне засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p5.sent1	Шановні колеги, сьогодні день народження у Германа Дениса Вадимовича.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p5.sent2	Від себе особисто, від колег бажаю здоров’я, наснаги, успіхів і завжди перемог!	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p6.sent1	Переходимо до розгляду питань порядку денного.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p6.sent2	Вам запропонований до розгляду проект Закону про організації водокористувачів.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p6.sent3	Боже, вибачте.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p6.sent4	Я хотів просто вже працювати.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p7.sent1	В середу ми маємо 30 хвилин на виступи від народних депутатів України.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p7.sent2	До 30 хвилин.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p7.sent3	Будь ласка, запишіться на виступи від народних депутатів України.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p8.sent1	Лубінець Дмитро Валерійович.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u1.p9.sent1	Рудик Сергій Ярославович.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent1	Шановні українці, вчора розпочався новий парламентський сезон.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent2	На порядку денному величезна кількість викликів, які повинен розглянути і прийняти позитивні рішення парламент.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent3	Люди, на жаль, бідніють.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent4	Тарифи, на жаль, ростуть.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent5	Зарплата, на жаль, не підвищується.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent6	І замість того, щоб розглядати законопроекти, які мають дати відповіді людям на ці злободенні виклики, монобільшість на Погоджувальній раді внесла два законопроекти, які знову і знову порушують права людей праці, проти яких категорично виступали і виступають профспілки України, 6,5 мільйона українців об’єднані в профспілках.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent7	Проти них виступає Міжнародна організація праці, соціальний і економічний комітет ООН, науковці.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent8	А монобільшість тягне і тягне два законопроекти: 5388 в сьогоднішньому порядку денному і 5371.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent9	Бач, лібералізація їм треба трудового законодавства.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p1.sent10	Вони хочуть звільняти людей праці без згоди з профспілковими організаціями, бо, бачите, маєте прийти великий капітал, яким потрібні українці як раби, а не як люди, які захищені трудовим законодавством.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p2.sent1	Я сподіваюся, що ми сьогодні до розгляду цього законопроекту не дійдемо, але монобільшість знову і знову буде його тягнути.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p2.sent2	Тому, товариство, щоб ви розуміли, шановні українці, уряд розглядав цей законопроект на закритій частині засідання, не допустивши навіть профспілки до розгляду.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p2.sent3	Дайте цей законопроект назад на перше читання.	UKRAINIAN
ParlaMint-UA_2021-09-08-m0.u2.p2.sent4	Є абсолютно коректна процедура, розгляньте на тристоронній групі, щоб профспілки, реальні роботодавці і представники виконавчої гілки влади могли розглянути і сказати своє остаточне резюме.	UKRAINIAN
