id	text	language
ParlaMint-UA_2011-05-12-m1.u1.p1.sent1	Шановні колеги, прошу підготуватися до реєстрації, одночасно запросіть депутатів до сесійної зали.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u1.p1.sent2	Ввімкніть систему "Рада".	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u1.p2.sent1	Зареєструвалися в сесійній залі 360 народних депутатів.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u1.p2.sent2	Вечірнє засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u1.p3.sent1	Шановні народні депутати, переходимо до розгляду питань, які в нас на часі, а саме: проект Закону про чисельність Збройних сил України на 2011 рік.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u1.p4.sent1	7084.	UNKNOWN
ParlaMint-UA_2011-05-12-m1.u1.p4.sent2	давайте швидко доповідайте, і будемо приймати рішення.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u1.p4.sent3	Доповідач – Юрій Мірошниченко, представник Президента України.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u1.p4.sent4	Володимиру Мойсику підготуватися від комітету.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u2.p1.sent1	Дякую, Володимир Михайлович.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u2.p1.sent2	Шановні виборці, шановні колеги!	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u2.p1.sent3	Юрій Мірошниченко, представник Президента України у Верховній Раді України.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u2.p2.sent1	Враховуючи надзвичайну напруженість нашого сьогоднішнього робочого дня, я коротко доповім позицію Президента по законопроекту 7084.	UKRAINIAN
ParlaMint-UA_2011-05-12-m1.u2.p2.sent2	А ви знаєте, що Президент повернув цей законопроект до Верховної Ради України з пропозицією його відхилення.	UKRAINIAN
