id	text	language
ParlaMint-UA_2003-07-10-m1.u1.p1.sent1	Прошу народних депутатів займати свої місця.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p2.sent1	Прошу запросити народних депутатів до сесійної зали.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p3.sent1	Прошу народних депутатів підготуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p3.sent2	Увімкніть систему "Рада".	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p4.sent1	Зареєструвалося -438	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p5.sent1	Шановні колеги, вечірнє засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p5.sent2	В залі зареєстровано 438 народних депутатів.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p6.sent1	Хочу поінформувати вас, що під час перерви у нас відбувалися консультації в режимі всіх представників депутатських груп і фракцій, а також в режимі керівників фракцій більшості, обговорювали ситуацію.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p7.sent1	Я конкретно по питаннях, які ми обговорювали.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p8.sent1	Перше питання - щодо проекту постанови про українсько-польську парламентську заяву у зв’язку з 60-ю річницею.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p8.sent2	Я доповів керівникам фракцій, зараз доповідаю вам.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p8.sent3	У мене знову відбулася розмова з керівником польського Сейму паном Боровським.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p8.sent4	Я висловив позиції, які сьогодні прозвучали під час обговорення цього проекту, у тому числі і пропозиції народних депутатів про внесення змін, уточнень до проекту заяви.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p9.sent1	Знову хочу поінформувати.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p9.sent2	Керівник польського Сейму розповів мені і я вам переказую, що надзвичайно складне відбувалося обговорення цього документу у польському Сеймі.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p9.sent3	Мені було сказано про те, що Польща засудила операцію "Вісла", що відповідне рішення прийняв Сенат.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p9.sent4	І сьогодні історичний виклик стоїть перед нашими народами, як ми будемо далі працювати.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p10.sent1	І прохання польського Сейму в особі керівника Сейму - прийняти рішення без змін як узгоджений варіант.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p10.sent2	Ми погодилися з керівниками фракцій, що я поставлю цей документ на голосування, оскільки іншого виходу у нас немає.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p10.sent3	Воля ваша, шановні народні депутати.	UKRAINIAN
ParlaMint-UA_2003-07-10-m1.u1.p11.sent1	Тому я прошу народних депутатів сісти на свої місця і зробити осмислений вибір.	UKRAINIAN
