id	text
ParlaMint-UA_2009-12-17-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, гості Верховної Ради України.
ParlaMint-UA_2009-12-17-m0.u1.p1.sent2	Прошу підготуватись до реєстрації.
ParlaMint-UA_2009-12-17-m0.u1.p2.sent1	Включіть, будь ласка, систему „Рада”.
ParlaMint-UA_2009-12-17-m0.u1.p3.sent1	В залі зареєстровано 397 народних депутатів України.
ParlaMint-UA_2009-12-17-m0.u1.p4.sent1	Ранкове пленарне засідання оголошую відкритим.
ParlaMint-UA_2009-12-17-m0.u1.p4.sent2	Шановні колеги, сьогодні день народження народного депутата України Азарова Миколи Яновича.
ParlaMint-UA_2009-12-17-m0.u1.p4.sent3	Давайте привітаєм нашого колегу, побажаєм йому творчого натхнення і успіхів у роботі.
ParlaMint-UA_2009-12-17-m0.u1.p5.sent1	Секундочку, спочатку інформація про результати роботи Верховної Ради України на пленарних засіданнях 16 грудня 2009 року.
ParlaMint-UA_2009-12-17-m0.u1.p5.sent2	Розглянуто 5 питань порядку денного, за результатами їх роботи: прийнято 3 закони, 1 проект постанови відхилено, заслухано та обговорено звіти двох тимчасових слідчих комісій.
ParlaMint-UA_2009-12-17-m0.u1.p6.sent1	Так, Олександр Сергійович, що у нас, проблема якась?
ParlaMint-UA_2009-12-17-m0.u2.p1.sent1	Александр Владимирович, та проблема в государстве возникла.
ParlaMint-UA_2009-12-17-m0.u2.p1.sent2	На трассе между Херсоном и Николаевым в снегопаде застряло огромное количество машин, там, говорят, до тысячи машин скопилось.
ParlaMint-UA_2009-12-17-m0.u2.p1.sent3	Люди со вчерашнего дня с 9 часов вечера стоят в этой пробке, закончился бензин, еды нет туда, реально возникает вопрос о жизни людей.
ParlaMint-UA_2009-12-17-m0.u2.p1.sent4	Рядом, 10 километров, там находится ООНовский вертолетный полк. МЧС там пытается предпринимать какие-то меры, но ничего реального пока там не происходит.
ParlaMint-UA_2009-12-17-m0.u2.p1.sent5	И беда действительно у людей.
ParlaMint-UA_2009-12-17-m0.u2.p1.sent6	Поэтому я просил бы сейчас через трибуну Верховного Совета, обращаясь к представителям Министерства чрезвычайной ситуации, возможно, обратиться в ооновский полк, поднять вертолеты, оказать помощь людям там или найти в срочном порядке другой вариант решения вопросов по спасению людей из этого завала.
ParlaMint-UA_2009-12-17-m0.u2.p1.sent7	Спасибо.
ParlaMint-UA_2009-12-17-m0.u3.p1.sent1	Я сподіваюсь, що вас почули.
ParlaMint-UA_2009-12-17-m0.u3.p1.sent2	Я також тоді звертаюсь, будь ласка, щоб були задіяні всі можливі засоби і звернення до полку, і засоби нашого Міністерства надзвичайних ситуацій, нашого Міністерство оборони з тим, щоб можна було надати допомогу нашим громадянам, які перебувають зараз в ситуації, яка буде загрожувати їхньому здоров’ю.
ParlaMint-UA_2009-12-17-m0.u3.p2.sent1	Будь ласка, Олександр Миколайович Пеклушенко.
ParlaMint-UA_2009-12-17-m0.u3.p2.sent2	Що ви можете додати?
ParlaMint-UA_2009-12-17-m0.u4.p1.sent1	Я думаю, что ситуация нестандартная, Александр Сергеевич Ефремов очень правильно, что привлек внимание.
ParlaMint-UA_2009-12-17-m0.u4.p1.sent2	Здесь мы не должны делиться по партиям, по фракциям, нужно максимально сконцентрироваться на этой проблеме и попросить по меньшей мере господина Турчинова проинформировать в парламенте страну о том, как развивается ситуация и какие принимаются меры.
ParlaMint-UA_2009-12-17-m0.u4.p1.sent3	Может, парламент должен отреагировать срочным выделением средств.
ParlaMint-UA_2009-12-17-m0.u4.p1.sent4	Я прошу не уменьшать проблему данной ситуации.
ParlaMint-UA_2009-12-17-m0.u5.p1.sent1	Я думаю, що ніхто не буде применшувати.
ParlaMint-UA_2009-12-17-m0.u5.p1.sent2	Зараз найбільш необхідна практична допомога.
ParlaMint-UA_2009-12-17-m0.u5.p1.sent3	Що стосується вже інформації, це після того, коли допомога реально надійде людям.
ParlaMint-UA_2009-12-17-m0.u5.p2.sent1	Шановні колеги, вчора надійшло прохання від керівників 5 фракцій, щоб ми сьогодні першочергово розглянули першими питанням ратифікації міжнародних договорів, тобто консенсусна пропозиція.
ParlaMint-UA_2009-12-17-m0.u5.p2.sent2	І в такому випадку ми змінюємо розклад, порядок розгляду питань на сьогоднішньому засіданні.
ParlaMint-UA_2009-12-17-m0.u5.p2.sent3	І зараз також.
ParlaMint-UA_2009-12-17-m0.u5.p2.sent4	Михайло., дайте мені, будь ласка, лист цей сюди.
ParlaMint-UA_2009-12-17-m0.u5.p3.sent1	І зараз надійшло також прохання, підписане теж п’ятьма керівниками п’яти фракцій, щоб після ратифікації розглянути, теж внести сьогодні до розкладу проект про внесення змін до законів України щодо надання інформації про вміст у продукції генетично-модифікованих компонентів.
ParlaMint-UA_2009-12-17-m0.u5.p3.sent2	Це те, що стосується здоров’я наших громадян.
ParlaMint-UA_2009-12-17-m0.u5.p3.sent3	А також 4437 – про безпечність та якість харчових продуктів щодо інформування громадян щодо наявності в харчових продуктах генетично модифікованих організмів.
ParlaMint-UA_2009-12-17-m0.u5.p3.sent4	Ну ми це будемо визначати, коли перейдем до розгляду, так що.
ParlaMint-UA_2009-12-17-m0.u5.p3.sent5	Це консенсусна пропозиція, тому я думаю, що ми приймаєм такий порядок роботи.
ParlaMint-UA_2009-12-17-m0.u5.p4.sent1	Шановні колеги, оголошується до розгляду проект Закону про ратифікацію Рамкової угоди між Кабінетом Міністрів України і Урядом Республіки Індонезія про співробітництво у сфері дослідження та використання космічного простору в мирних цілях .
ParlaMint-UA_2009-12-17-m0.u5.p4.sent2	Доповідає заступник генерального директора Національного космічного агентства Кузнєцов Едуард Іванович.
ParlaMint-UA_2009-12-17-m0.u6.p1.sent1	Шановний Олександре Володимировичу!
ParlaMint-UA_2009-12-17-m0.u6.p1.sent2	Шановні народні депутати!
ParlaMint-UA_2009-12-17-m0.u6.p1.sent3	Доповідаю щодо питання розгляду проект Закону України про ратифікацію Верховною Радою Рамкової угоди між Кабінетом Міністрів України і Урядом Республіки Індонезія про співробітництво у сфері дослідження та використання космічного простору в мирних цілях, який підготовлено Національним космічним агентством України відповідно до Закону України „Про міжнародні договори України” та Регламенту Кабінету Міністрів.
ParlaMint-UA_2009-12-17-m0.u6.p2.sent1	Необхідність прийняття закону обґрунтовується тим, що для виконання всіх внутрішньодержавних процедур, необхідних для набуття чинності зазначеної угоди в Україні, Верховна Рада повинна розглянути і прийняти Закон України про.
ParlaMint-UA_2009-12-17-m0.u6.p2.sent2	ратифікацію.
ParlaMint-UA_2009-12-17-m0.u6.p3.sent1	Реалізація Закону України про ратифікацію Верховною Радою України Рамкової угоди між Кабінетом Міністрів України і Урядом Республіки Індонезія про співробітництво у сфері дослідження та використання космічного простору в мирних цілях не потребує внесення змін до чинного законодавства України.
ParlaMint-UA_2009-12-17-m0.u6.p4.sent1	Фінансування витрат пов’язаних з реалізацією положень Рамкової угоди, передбачається проводити за рахунок і в межах коштів Державного бюджету, які виділяються для фінансування загальнодержавної цільової науково-технічної космічної програми.
ParlaMint-UA_2009-12-17-m0.u6.p5.sent1	Реалізація закону України не потребує додаткових витрат з Державного бюджету.
