id	text
ParlaMint-UA_2009-04-17-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України!
ParlaMint-UA_2009-04-17-m0.u1.p2.sent1	Прошу, шановні колеги, підготуватися до реєстрації.
ParlaMint-UA_2009-04-17-m0.u1.p2.sent2	Увімкніть систему „Рада”.
ParlaMint-UA_2009-04-17-m0.u1.p3.sent1	Зареєструвалися в сесійній залі 393 народних депутати.
ParlaMint-UA_2009-04-17-m0.u1.p3.sent2	Ранкове засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2009-04-17-m0.u1.p4.sent1	Шановні колеги!
ParlaMint-UA_2009-04-17-m0.u1.p4.sent2	Сьогодні день народження народних депутатів України: Кузьмука Олександра Івановича, якому виповнилось 55 років, і Триндюка Юрія Григоровича.
ParlaMint-UA_2009-04-17-m0.u1.p4.sent3	Давайте привітаємо наших колег, побажаємо їм міцного здоров’я і всіляких успіхів.
ParlaMint-UA_2009-04-17-m0.u1.p5.sent1	Шановні колеги, надаю вам інформацію про результати роботи Верховної Ради України на пленарних засіданнях 16 квітня 2009 року.
ParlaMint-UA_2009-04-17-m0.u1.p6.sent1	Розглянуто 9 питань порядку денного.
ParlaMint-UA_2009-04-17-m0.u1.p6.sent2	За результатами розгляду прийнято 2 закони та 10 постанов, 1 законопроект повернуто до комітету для доопрацювання на повторне друге читання.
ParlaMint-UA_2009-04-17-m0.u1.p6.sent3	2 законопроекти відхилено.
ParlaMint-UA_2009-04-17-m0.u1.p6.sent4	За результатами розгляду пропозицій Президента 1 закон відхилено, тобто вето Президента на закон не подолано.
ParlaMint-UA_2009-04-17-m0.u1.p7.sent1	Шановні колеги, дві фракції: фракція БЮТ і „Наша Україна – Народна Самооборона” – відповідно до Регламенту вимагають перерву на 30 хвилин.
ParlaMint-UA_2009-04-17-m0.u1.p7.sent2	Може, ви погодитесь в такий спосіб: щоб я зачитав депутатські запити, а після того вже ми визначились відносно заяви.
ParlaMint-UA_2009-04-17-m0.u1.p7.sent3	Немає заперечень?
ParlaMint-UA_2009-04-17-m0.u1.p7.sent4	Добре.
