id	text
ParlaMint-UA_2009-11-04-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України!
ParlaMint-UA_2009-11-04-m0.u1.p1.sent2	Прошу, шановні колеги, підготуватися до реєстрації.
ParlaMint-UA_2009-11-04-m0.u1.p1.sent3	Увімкніть систему „Рада”.
ParlaMint-UA_2009-11-04-m0.u1.p2.sent1	Зареєструвались у сесійній залі 429 народних депутатів.
ParlaMint-UA_2009-11-04-m0.u1.p2.sent2	Ранкове засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2009-11-04-m0.u1.p3.sent1	Шановні колеги, сьогодні день народження народного депутата України Шемчука Віктора Вікторовича.
ParlaMint-UA_2009-11-04-m0.u1.p3.sent2	Прошу привітати нашого колегу і побажати йому успіхів.
ParlaMint-UA_2009-11-04-m0.u1.p4.sent1	Шановні колеги, надаю вам інформацію про результати роботи Верховної Ради України на пленарних засіданнях 3 листопада 2009 року.
ParlaMint-UA_2009-11-04-m0.u1.p4.sent2	Розглянуто п’ять питань порядку денного, за результатами розгляду: прийнято один закон, один проект постанови прийнято за основу, три законопроекти відхилено.
ParlaMint-UA_2009-11-04-m0.u1.p5.sent1	Шановні колеги, вчора ми з вами розглядали ґрунтовно питання щодо ситуації у зв’язку з поширенням пандемічного грипу в Україні і невідкладних заходах щодо протидії цій біді.
ParlaMint-UA_2009-11-04-m0.u1.p5.sent2	Було домовлено, що сьогодні вранці ми розглянемо проект постанови доопрацьований на підставі і на основі пропозицій від депутатів, депутатських фракцій.
ParlaMint-UA_2009-11-04-m0.u1.p5.sent3	У зв’язку з тим, що надійшло дуже багато пропозицій, і комітет їх опрацьовує, комітет просить, щоб сьогодні у них була можливість остаточно доопрацювати проект постанови і завтра вранці винести на розгляд Верховної Ради України для того, щоб всі пропозиції від депутатів і фракцій були враховані.
ParlaMint-UA_2009-11-04-m0.u1.p5.sent4	Немає заперечень?
ParlaMint-UA_2009-11-04-m0.u1.p5.sent5	Дякую.
ParlaMint-UA_2009-11-04-m0.u1.p6.sent1	Відповідно до статті 25 Регламенту Верховної Ради України у середу відводиться 30 хвилин для виступів народних депутатів.
ParlaMint-UA_2009-11-04-m0.u1.p6.sent2	Прошу записатися на виступи.
ParlaMint-UA_2009-11-04-m0.u1.p6.sent3	Так, Роман Зварич, фракція "Наша Україна – Народна Самооборона”.
ParlaMint-UA_2009-11-04-m0.u1.p6.sent4	Павло Жебрівський.
ParlaMint-UA_2009-11-04-m0.u1.p6.sent5	Наступним буде виступати народний депутат Павловський.
ParlaMint-UA_2009-11-04-m0.u2.p1.sent1	Доброго дня, шановні колеги!
ParlaMint-UA_2009-11-04-m0.u2.p1.sent2	І хочу висловити свою точку зору з приводу того, що відбувається сьогодні з епідемією, про яку так багато говорять.
ParlaMint-UA_2009-11-04-m0.u2.p1.sent3	Хочу наголосити, що ті, хто сіють серйозну паніку і ті, хто розказують про те, що терміново потрібно бігти в аптеки, купувати все, що попало, вимітати з аптек антибіотики і всякі інші препарати, на моє глибоке переконання, роблять ну якщо не злочин, то погану послугу українському народу.
ParlaMint-UA_2009-11-04-m0.u2.p2.sent1	Власне на сьогоднішній день, я вчора слухав і виступ прем’єр-міністрів, мали б говорити про серйозну профілактику цього захворювання, про те, щоб не допустити захворювання на грип, а не про, які препарати, наскільки вони сильні завозяться з-за кордону.
ParlaMint-UA_2009-11-04-m0.u2.p2.sent2	Насправді ті препарати, які завозяться з-за кордону, мають використовуватися тільки обмежено, коли насправді уже є захворювання.
ParlaMint-UA_2009-11-04-m0.u2.p2.sent3	І закликати, говорити, рекламувати різні препарати з трибуни високої, парламентської трибуни, це нечесно.
