id	text	language
ParlaMint-UA_2020-07-15-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати!	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p1.sent2	Доброго ранку, шановні представники засобів масової інформації!	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p1.sent3	Будь ласка, підготуйтеся до реєстрації, займіть свої місця.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p2.sent1	Шановні колеги, готові реєструватися?	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p2.sent2	Готові.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p2.sent3	Всі точно готові?	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p2.sent4	Як завжди, нагадувати, да?	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p2.sent5	Реєстрація відбувається шляхом натискання зеленої кнопки, першої зліва.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p2.sent6	Ні, це порада дружня.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p3.sent1	Прошу реєструватися.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p4.sent1	В залі зареєстровано 241 народний депутат України.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p4.sent2	Ранкове засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p5.sent1	Шановні колеги, сьогодні.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p5.sent2	Шановні колеги, будь ласка, хвилину тиші.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p5.sent3	Сьогодні Україна відзначає День українського миротворця.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p5.sent4	Я думаю, що нам варто подякувати всім тим, хто допомагав наводити лад та мир в багатьох гарячих точках нашого світу.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p5.sent5	На жаль, сьогодні ми також маємо таку гарячу точку - це війна на сході нашої держави.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p5.sent6	І я сподіваюся, що всіма можливими шляхами ми зможемо досягти мир, досягти перемоги і досягти того, щоб Україна знову була єдиною, непорушною і ніхто не зазіхав на наші кордони.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p5.sent7	Дякую.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p6.sent1	Шановні колеги, переходимо до роботи.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p6.sent2	Відповідно до статті 25 Регламенту у середу ми маємо 30 хвилин для виступів народних депутатів з внесенням пропозицій, заяв та повідомлень.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p6.sent3	Прошу записатися на виступи від народних депутатів України.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p7.sent1	Юрчишин Ярослав Романович.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u1.p7.sent2	Соломія Анатоліївна?	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u2.p1.sent1	Прошу передати Бобровській.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u3.p1.sent1	Бобровська Соломія Анатоліївна.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u3.p1.sent2	Знову без маски.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p1.sent1	Доброго ранку, шановні колеги.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p1.sent2	Ви знаєте, не знаю, як ви, але рекомендую вам спостерігати за тим, що відбувається сьогодні, вчора в Білорусії.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p1.sent3	І за всіма масовими, спорадичними такими протестами, які набирають оберти, які є такими початками і тою ранньою весною в праві своєму виходити на вулиці і говорити, мати своє право голосу.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p2.sent1	Якщо ви бачили, вчора близько 240 людей було затримано і посаджено в СІЗО. Людей, дівчат, хлопців, журналістів декількох видань було затримано.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p2.sent2	Били, як і били нас, зокрема в 2013 році.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p2.sent3	І мені дуже хотілося, щоб і український парламент, і українська держава в своїй політиці системній все ж таки висловила підтримку всім тим, хто вчора не побоявся і висловив своє слово незгоди і протесту з тим, що відбувається в Білорусії.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p3.sent1	Ви добре пам’ятаєте, що вже зовсім скоро, 9 серпня, відбудуться вибори президентські в Білорусії.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p3.sent2	І ви знаєте, напевно, нема нічого злого і поганого в тому, що стільки часу, а це вже 26 років, а може бути і 31, Президент є на своїй посаді.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p3.sent3	Ми бачимо позитивний приклад в Німеччині.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p3.sent4	Але є одна різниця між цими двома країнами.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p3.sent5	Вибори в Німеччині відбуваються демократично, прозоро, зрозуміло, з правом людей на мирний протест, на право обрання і бути обраним.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p3.sent6	Але це точно, на жаль, не про наших сусідів.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p4.sent1	Мені би дуже хотілося ще раз підтримати всіх тих, хто вчора вийшов, і сказати, що українці пам’ятають, як не один рік ви ставали і на нашу сторону, як в 2013 році ви їхали до нас в Київ на Майдан, як ви підтримували нас, як їхали попри весь шалений спротив вашої системи.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p5.sent1	Ми добре розуміємо і знаємо, і бачимо, як держава поступає, Білорусь поступає по відношенню до держави Україна, а це фактично непідтримання жодної позиції на міжнародних площадках.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p5.sent2	І нам дуже прикро, що ця комунікація є доволі дивною і незрозумілою, і немає підтримки з білоруської державної сторони.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u4.p5.sent3	Але, попри все мені б хотілося, щоб громадянське суспільство Білорусії, яке зароджується, яке не побоялося вчора вийти на вулиці, знало, що українська держава є на їхній стороні, і найважливіше - живе Білорусь!	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u5.p1.sent1	Будь ласка, Тимошенко Юлія Володимирівна, фракція "Батьківщина".	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p1.sent1	Юлія Тимошенко, фракція "Батьківщина".	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p1.sent2	Я зараз хочу звернутися до всіх людей, які дивляться і чують канал "Рада".	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p1.sent3	Вчора у Верховній Раді був проголосований черговий закон, який просто чітко спрямований проти української нації, – це Закон про гральний бізнес.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p1.sent4	Причому був проголосований силами фракції "Слуга народу", був проголосований практично в позачерговому режимі, за дорученням, за тиском, за вказівкою Президента України.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p2.sent1	Я можу сказати абсолютно точно, що цей Закон про гральний бізнес був проведений під тиском внутрішньої і зовнішньої кримінальної мафії, які побачили, що вони можуть ще з українців "зідрати останню шкіру" і забрати останні копійки з кишень всіх верств населення, українських родин.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p3.sent1	І знаєте, що дістає до самого серця?	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p3.sent2	В той час, коли зараз на фронті гинуть наші герої: три загинуло, сім поранено, - коли там іде війна, в цьому залі іде нахабний дерибан, дерибан всього, що ще залишилося в Україні.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p3.sent3	Спочатку під час коронавірусу вночі дерибанили землю, і всі були єдині в цьому, хто представляє більшість в цьому залі, а тепер вже добралися безпосередньо до кишень українських громадян.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p3.sent4	Аморальність, нахабність, лобізм, корупція – ось ознака сьогоднішньої влади.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p3.sent5	І все це, на жаль, відбувається на кануні святкування 30-річчя проголошення Декларації про державний суверенітет.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p4.sent1	І зараз, сьогодні в цьому залі буде розгортатися нова епопея: вони хочуть сьогодні антиконституційно Постановою Верховної Ради знищити 490 районів в Україні і замістити 133-а.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p4.sent2	Ви розумієте, що це хаос і безлад найвищого рівня?	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p4.sent3	Це по суті згортання поселенської мережі в Україні, це реально позбавлення людей права жити.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p4.sent4	Це те, що диктується ззовні, те, що порушує суверенітет України, і те, що приводить Україну, по суті, до хаосу і ліквідації.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p5.sent1	І тому я хочу зараз чітко заявити, що наша команда не допустить цього хаосу, який ви хочете нав’язати країні.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p5.sent2	І тому, якщо буде проголосовано антиконституційне рішення про ліквідацію районів 490 в країні, ми звернемося до Конституційного Суду і отримаємо рішення.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u6.p5.sent3	Ми не дамо вам руйнувати Україну, тимчасові, абсолютно бездарні депутати на чолі з вашим бездарним Президентом.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u7.p1.sent1	Будь ласка, Констанкевич Ірина Мирославівна, депутатська група "Партія "За майбутнє".	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p1.sent1	Шановний пане Голово, шановні народні депутати, я хочу задекларувати позицію депутатської групи "Партія "За майбутнє" щодо того, що зараз спостерігаються тривожні і небезпечні тенденції перегляду освітнього законодавства.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p2.sent1	Хочу нагадати тим депутатам, які вперше в українському парламенті, що 2017 року було ухвалено Закон "Про освіту", який народжувався у дуже непростих умовах, але впродовж тривалого часу були означені найголовніші, базові позиції, які уможливили імплементацію вітчизняного освітнього законодавства і освітнього простору із європейською освітою.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p2.sent2	І головні принципи, які були закладені в Закон "Про освіту", стосувалися того, що українська освіта має бути визнана у світі, що вона має відповідати самим сучасним запитам науки і освіти, і що це буде освіта, яка є україноцентричною.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p3.sent1	Хочу нагадати молодим депутатам, що базовими для формування нового українського середовища є поняття української мови як державної мови.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p3.sent2	І нагадую ще одну важливу тезу, яка мені допоможе далі розгорнути, чому українська мова як мова державної освіти має бути єдиною.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p4.sent1	Президент Зеленський, коли балотувався на Президенти, наголошував, що треба зшити країну, нам демонстрували "зелену Україну", і нам показували, що не буде тих факторів, чинників, які роз’єднають наше суспільство.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p4.sent2	Але ми наразі бачимо, що повернення до перегляду, ревізії освітнього законодавства – це спроба роз’єднати те, що вже існує, те, що вже визнане.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p5.sent1	Тому я від групи "За майбутнє" закликаю припинити будь-які спроби спекулювати на освітньому законодавстві, на тому, що вже визначено, що українська мова має бути в українських школах, що це єдина мова державної освіти.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p6.sent1	І нагадую, мова і освіта – це дві головні сфери для формування нашої державної ідентичності, це дві ключові сфери для нашої національної безпеки і суверенітету, це інтелектуальний портрет держави, народу і нації.	UKRAINIAN
ParlaMint-UA_2020-07-15-m0.u8.p7.sent1	Шановне товариство, якщо ми відповідальні за майбутнє, то ми за українську мову як мову освіти.	UKRAINIAN
