id	text	language
ParlaMint-UA_2020-03-05-m1.u1.p1.sent1	Шановні колеги, будь ласка, запросіть народних депутатів до зали, розпочинаємо нашу роботу.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p2.sent1	Будь ласка, підготуйтесь до реєстрації.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent1	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent2	Будь ласка, підготуйтесь до реєстрації.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent3	Хто не зареєструється, зарплати не отримає.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent4	Ви ж знаєте процедуру.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent5	Ніколи.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent6	Є пропозиція – ніколи.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent7	Непогана пропозиція щодо зміни регламенту.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent8	Максим Аркадійович!	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent9	Максим Аркадійович Бужанський!	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p3.sent10	Я можу сказати, що це ваша пропозиція про "ніколи", да?	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p4.sent1	Готові реєструватись?	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p5.sent1	А ми одразу можемо голосувати?	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p6.sent1	Шановні колеги, прошу реєструватись.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p7.sent1	258 народних депутатів України.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p7.sent2	Вечірнє засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p7.sent3	Покажіть по фракціям, будь ласка.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p8.sent1	А чому ви радієте?	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p8.sent2	Якщо ми порахуємо по кількості, по відсотках, то може бути і так у деяких фракцій.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p9.sent1	Йдемо далі.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p9.sent2	Шуфрич, 2898.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p9.sent3	Голосуємо.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p9.sent4	Прошу визначатись та голосувати.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p10.sent1	За-56	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p11.sent1	Рішення не прийнято.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u1.p12.sent1	Наступна правка - 2900.	RUSSIAN
ParlaMint-UA_2020-03-05-m1.u2.p1.sent1	Дякую, шановний головуючий.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u2.p1.sent2	Ми наближаємося до 3000 поправки.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u2.p1.sent3	Це така ювілейна - 2900.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u2.p1.sent4	І ви знаєте, вона стосується нашого принципового питання, а саме: уваги і поваги до позиції людей, які сьогодні занепокоєні ініціативою влади щодо впровадження якомога швидше ринку землі.	UKRAINIAN
ParlaMint-UA_2020-03-05-m1.u2.p1.sent5	Тому ми і наполягаємо в черговий раз, і в цій поправці теж, що будь-яке рішення, будь-яке регулювання питання ринку землі можливо виключно після проведення всеукраїнського референдуму.	UKRAINIAN
