id	text	language
ParlaMint-UA_2014-06-03-m1.u1.p1.sent1	Шановні народні депутати, прошу сідати на свої робочі місця Верховна Рада продовжує свою роботу.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u1.p1.sent2	Прошу працівників секретаріату запросити всіх народних депутатів до зали, ми будемо з вами не тільки розглядати питання, але і приймати щодо них рішення.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u1.p2.sent1	Я нагадаю, ми розглядаємо законодавчі акти в першому читанні і я прошу, шановні колеги, давайте, щоб ми перевірили готовність народних депутатів до голосування.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u1.p3.sent1	Прошу включити систему "Рада", щоб ми побачили наявність народних депутатів, готових приймати відповідальні рішення.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u1.p3.sent2	Будь ласка, прошу.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u1.p4.sent1	В залі присутні 309 народних депутатів.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u1.p4.sent2	Верховна Рада продовжує свою роботу.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u1.p5.sent1	Шановні колеги, ми розглядаємо проект Закону 3452 – це проект Закону про внесення змін до статті 120 Кодексу цивільного захисту України (щодо отримання пільг з оплати комунальних послуг).	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u1.p5.sent2	Будь ласка, я запрошую на трибуну Віктора Володимировича Бутківського.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p1.sent1	Шановний Олександр Валентинович!	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p1.sent2	Шановні народні депутати України!	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p1.sent3	Вашій увазі пропонується для розгляду законопроект України про внесення змін до статті 120 Кодексу цивільного захисту України (щодо отримання пільг і оплати комунальних послуг).	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p2.sent1	Метою прийняття даного законопроекту є поновлення пільг з оплати комунальних послуг особам, звільненим зі служби Державної пожежної охорони, що були передбачені Законом України "Про пожежну безпеку", а саме: статті 22 цього закону передбачено надання 50 відсотків знижки квартирної плати, плати за комунальні послуги, а також паливо для осіб, звільнених зі служби з Державної пожежної охорони за віком, через хворобу або за вислугою років.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p3.sent1	Цим законопроектом передбачається отримання зазначених пільг батькам та членах їх сімей, осіб.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p3.sent2	начальницького складу Державної пожежної охорони, які загинули, пропали без вісті під час виконання службових обов’язків, а також отримали інвалідність внаслідок захворювання.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p4.sent1	Після введення в дію Кодексу цивільного захисту України про пожежну безпеку з 1 липня 2013 року було визнано таким, що втратив чинність, у зв’язку з чим особи, звільнені зі служби Державної пожежної охорони безпідставно, подчеркиваю, позбавлені соціальних пільг.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p4.sent2	Це викликає соціальну напругу серед зазначених осіб, надходять численні звернення як до Верховної Ради, так і до депутатів.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p5.sent1	Всі члени комітету проголосували "за".	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p5.sent2	З урахуванням вищевикладеного пропоную підтримати цей законопроект.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u2.p5.sent3	Дякую за увагу.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u3.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u3.p1.sent2	Шановні колеги, давайте запишемося на виступи.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u3.p1.sent3	Прошу включити систему "Рада".	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u3.p2.sent1	Слово надається народному депутату Чернега, фракція "УДАР".	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u3.p2.sent2	Прошу.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u4.p1.sent1	Прошу передати слово Павлу Розенко.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u5.p1.sent1	Будь ласка, включіть мікрофон Павла Розенка.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u6.p1.sent1	Шановні колеги, ну, звичайно, підтримка таких важливих професій і небезпечних професій, як, зокрема, є пожежники, це, безумовно, місія абсолютно благородна.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u6.p2.sent1	Але хочу сказати, що поширення різноманітних пільг, різноманітних компенсацій – це "шлях в нікуди", шановні друзі.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u6.p2.sent2	Це просто порочна практика, яка дісталася нам ще з часів Радянського Союзу, коли людям платили мізерні зарплати, натомість їх нагружали величезною купою пільг, які врешті-решт потім і не виплачувалися.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u6.p3.sent1	У нас сьогодні, вдумайтесь в цифру, в Україні біля 18 мільйонів пільговиків.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u6.p3.sent2	Щоби забезпечити всі пільги, компенсації, виплати і так далі, Державний бюджет має виплачувати щонайменше 150-170 мільярдів гривень щороку.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u6.p3.sent3	І у нас що виходить?	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u6.p3.sent4	Розпаляються ці пільги.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u6.p3.sent5	Пільгові категорії населення, які потребують підтримки, в першу чергу, там чорнобильці, інваліди війни цих пільг не отримують, натомість у нас просто країна пільговиків.	UKRAINIAN
ParlaMint-UA_2014-06-03-m1.u6.p4.sent1	Шановні друзі!	UKRAINIAN
