id	text	language
ParlaMint-UA_2014-04-15-m1.u1.p1.sent1	Шановні народні депутати, Верховна Рада продовжує свою роботу.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p1.sent2	Нам необхідно прийняти з вам пакет дуже важливих законодавчих актів.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p1.sent3	Ці питання пов’язані з отриманням України безвізового режиму з Європейським Союзом.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p1.sent4	І саме тому я прошу секретаріат оголосити за межами залу, що парламент почав працювати і всіх депутатів запросити до сесійної зали.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p2.sent1	Шановні колеги, в першому читанні нам треба розглянути проект Закону про внесення змін до деяких законів України, пов’язаних з діяльністю Уповноваженого Верховної Ради з прав людини у сфері захисту персональних даних.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p3.sent1	Також з цим блоком пов’язане питання проекту Закону про внесення змін до деяких законодавчих актів щодо запобігання та протидії дискримінації.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p4.sent1	І також, я так розумію, питання, по якому ми повинні будемо визначитися, яке ми обговорювали і по якому нам треба буде голосувати.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p5.sent1	Шановні колеги, я запрошую на трибуну Верховної Ради Першого заступника міністра юстиції Ємельянову Інну Іванівну.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p5.sent2	А Верховну Раду я прошу підтримати, щоб ми змогли значно більше сьогодні опрацювати законодавчих актів, і підтримати пропозицію і розглянути це питання за скороченою процедурою.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p6.sent1	Прошу, шановні колеги, підтримати пропозицію, прошу тільки всіх голосувати і розглянути це питання за скороченою процедурою.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p6.sent2	Прошу голосувати.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p7.sent1	За-122	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p8.sent1	Рішення підтримано.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p8.sent2	Шановні колеги, працюємо.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u1.p9.sent1	Будь ласка, прошу, Інна Іванівна.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u2.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u2.p1.sent2	Шановний Олександр Валентинович, шановні народні депутати України!	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u2.p1.sent3	На ваш розгляд представлено проект Закону про внесення змін до деяких законів України, пов’язаних з діяльністю Уповноваженого Верховної Ради з прав людини у сфері захисту персональних даних.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u2.p2.sent1	Хочу вам нагадати, що у минулому році ми прийняли надзвичайно важливий закон, за яким передали сферу контролю за дотриманням законодавства у сфері захисту персональних даних до Уповноваженого Верховної Ради з прав людини.	UKRAINIAN
ParlaMint-UA_2014-04-15-m1.u2.p2.sent2	Цей закон, який зараз вам представлений, спрямований на те, щоб завершити питання цієї реформи.	UKRAINIAN
