id	text	language
ParlaMint-UA_2014-01-29-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати!	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p1.sent2	Я прошу сідати.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p1.sent3	Доброго ранку, запрошені, гості Верховної Ради України!	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p1.sent4	Я прошу народних депутатів підготуватися для реєстрації.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p1.sent5	Увімкніть систему "Рада".	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p2.sent1	В залі зареєструвалося 402 народних депутати.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p3.sent1	Тому друге пленарне засідання позачергової сесії Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p4.sent1	Шановні народні депутати!	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p4.sent2	Ви бачите, в роботі сьогоднішнього пленарного засідання беруть участь перший Президент України Леонід Макарович Кравчук, Президент України Леонід Данилович Кучма.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p4.sent3	Давайте привітаємо .	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p5.sent1	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p5.sent2	Давайте, ми знаходимось в вищому законодавчому органі держави.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p5.sent3	Я думаю, це за все говорить.	RUSSIAN
ParlaMint-UA_2014-01-29-m0.u1.p6.sent1	Тому давайте ми домовимося таким чином.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p6.sent2	Я надаю слово для виступу першому Президенту України Леоніду Макаровичу Кравчуку у Верховній Раді.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p6.sent3	А потім визначимося по нашій роботі.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p6.sent4	Прошу, Леоніде Макаровичу.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u1.p7.sent1	Я прошу уваги, шановні народні депутати, давайте послухаємо.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p1.sent1	Добрий день, шановні народні депутати!	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p1.sent2	За своє довге політичне і не тільки політичне життя мені доводилося дуже багато стояти на цій трибуні і у важкі часи, і в більш приємні.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p1.sent3	Але сьогодні найбільш відповідальна промова і найбільш відповідальний час.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p1.sent4	І я хочу, щоб ви дослухалися до одного мого речення: слухати не того, хто говорить, а слухати те, що говорить.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p1.sent5	Якщо ми підійдемо так до нашої зустрічі, то в нас не буде політичних передбачень, ми будемо слухати ситуацію, яка склалася в державі.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p2.sent1	А ситуація, будемо говорити відверто, – драматична.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p2.sent2	Весь світ визнає, і Україна визнає, що держава знаходиться на межі громадянської війни.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p2.sent3	В країні двовладдя.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p2.sent4	В країні йде фактично повстання.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p2.sent5	Дуже швидко переросли наші акції з протести в повстання.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p2.sent6	Коли захоплюється влада, а це – факт, коли валиться влада, і органи влади, визначені Конституцією, звільняються стихійно від виконання своїх обов’язків, ясна справа, що це є повалення влади.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p3.sent1	Це є просто революція про повалення влад.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p3.sent2	І це треба.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p3.sent3	це не є щось таке надзвичайне, це просто треба речі називати своїми іменами, більше нічого.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p3.sent4	І тоді буде все ясно.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p3.sent5	Тому зараз драматична ситуація і ми маємо дуже відповідально поставитись до України.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p3.sent6	Я як людина, яка підписала всі, наголошую, без винятку, установчі документи про утворення цієї держави, як людина, яка започаткувала створення разом з Верховною Радою держави, я несу особливу відповідальність, особливу.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p3.sent7	Ми домовлялися з Леонідом Даниловичем, хто виступить, він доручив мені.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p3.sent8	Я виконую в даному разі і доручення Президента України, який був при владі 10 років в Україні і зробив дуже багато для того, щоб ця держава сьогодні так відбулась.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p4.sent1	Що я вважаю, за потрібне можна було б сьогодні зробити для того, щоб зупинити процес розвалу управління державою, щоб зупинити процес розгортання ситуації в бік громадянської війни.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p5.sent1	Перше.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p5.sent2	Потрібно розвести протиборчі сторони.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p5.sent3	Просто розвести їх, сказавши людям, що є план, який погоджений з Президентом, з Верховною Радою виходу України з політичної кризи.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p5.sent4	І цей план окреслити, люди розумні і вони зрозуміють, що якщо ми план погодили і крок за кроком будемо рухатись в сторону зменшення протистояння або зниження градусу протистояння, люди погодиться з тим і підуть назустріч.	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p6.sent1	Що в цей план можна було б включити?	UKRAINIAN
ParlaMint-UA_2014-01-29-m0.u2.p6.sent2	Ну, перше.	UKRAINIAN
