id	text	language
ParlaMint-UA_2014-03-15-m0.u1.p1.sent1	Доброго дня, шановні народні депутати!	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p1.sent2	Прошу сідати на свої робочі місця.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p1.sent3	Верховна Рада розпочинає своє засідання.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p2.sent1	За традицією, шановні колеги, я хочу привітати наших народних депутатів, які святкують своє день народження.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p3.sent1	Спіріної Ірини Дмитрівни сьогодні день народження.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p3.sent2	Прошу її привітати.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p4.sent1	Махніцького Олега Ігоревича день народження.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p4.sent2	Прошу привітати.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p5.sent1	Шановні колеги, у нас сьогодні також дуже важливе питання.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p5.sent2	14 березня.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p5.sent3	Я дам слово, обов’язково.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p5.sent4	Шановні колеги, процедурні речі проведемо, і я дам обов’язково всім можливість виступити, всім сказати свою принципову позицію.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p6.sent1	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p6.sent2	14 березня 2014 року Центральна виборча комісія зареєструвала народного депутата України Мерікова Вадима Івановича, обраного 28 жовтня 2012 року у загальнодержавному багатомандатному виборчому окрузі, включено до виборчого списку політичної партії "Всеукраїнське об’єднання "Батьківщина".	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p7.sent1	Відповідно до статті 79 Конституції України перед вступом на посаду народні депутати України складають присягу перед Верховною Радою України.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p7.sent2	Для складання присяги на трибуну запрошується народний депутат Меріков Вадим Іванович.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u1.p7.sent3	Будь ласка.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u2.p1.sent1	Присягаю на вірність Україні!	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u2.p1.sent2	Зобов’язуюсь усіма своїми діями боронити суверенітет і незалежність України, дбати про блага Вітчизни і добробут Українського народу.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u2.p1.sent3	Присягаю додержуватися Конституції України та законів України, виконувати свої обов’язки в інтересах усіх співвітчизників.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u2.p1.sent4	Дякую.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u3.p1.sent1	Привітаємо Вадима Івановича.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u3.p2.sent1	Шановні колеги, зразу я хочу оголосити, що від Вадима Івановича Мерікова надійшла заява.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u3.p2.sent2	Відповідно до статті 13 Закону України "Про статус народного депутата", статті 60 Регламенту Верховної Ради України повідомляю про своє входження до депутатської фракції Всеукраїнське об’єднання "Батьківщина".	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u3.p3.sent1	Шановні колеги, заява надійшла до мене зараз.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u3.p3.sent2	Просимо оголосити перерву на вимогу двох фракцій – Партії регіонів та Комуністичної партії – для виголошення заяви.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u3.p3.sent3	Я розумію, що перерву робити не треба.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u3.p3.sent4	Треба дати можливість проголосити заяву.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u3.p3.sent5	Я правильно зрозумів?	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u3.p4.sent1	Будь ласка, народний депутат Шуфрич, Партія регіонів.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u4.p1.sent1	Дякую, Олександре Валентиновичу.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u4.p1.sent2	Шановні колеги, я прошу вшанувати хвилиною мовчання пам’ять загиблих вчора у Харкові.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u5.p1.sent1	Шановні колеги, я би просив зразу і загиблого, вбитого в Донецьку, також, щоб ми разом із загиблими в Харкові також вшанували хвилиною мовчання.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u6.p1.sent1	Шановний Олександре Валентиновичу, ми вчора вшанували хвилиною мовчання пам’ять загиблого нашого громадянина України, який, на жаль, загинув під час протистояння у Донецьку.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u6.p2.sent1	В Україні відбулася нова влада.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u6.p2.sent2	Ви пам’ятаєте, як Верховна Рада України об’єдналася заради того, щоби в країні був мир, стабільність і порядок.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u6.p2.sent3	На жаль, ми бачимо, що майже кожен день в Україні гинуть люди, позавчора в Донецьку, вчора в Харкові.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u7.p1.sent1	Шановні колеги, я прошу, дайте можливість виступити.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u8.p1.sent1	Я підкреслюю, позавчора в Донецьку, вчора в Харкові незалежно від політичних поглядів, на жаль, продовжують гинути люди.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u8.p1.sent2	І хто б що зараз не говорив, сьогодні в країні є влада, яка має забезпечити громадський спокій і безпеку наших громадян.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u8.p1.sent3	Ми сьогодні робимо все заради того, щоб стабільність і порядок в країну надійшли.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u8.p2.sent1	Але це дуже складно робити, коли в регіонах, які мають певні настрої, надсилаються провокатори правих радикальних об’єднань, які сьогодні провокують протистояння.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u8.p2.sent2	Ми просимо владу.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u8.p2.sent3	Ми вчора спокійно слухали заяву представника партії "Свобода".	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u9.p1.sent1	Шановні колеги, я прошу, дайте можливість завершити виступ.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u9.p1.sent2	Дайте можливість завершити виступ.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p1.sent1	Майте витримку!	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p1.sent2	Майте витримку, колеги!	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p1.sent3	Дайте можливість завершити виступ.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p1.sent4	Друзі, майте витримку, я прошу.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p2.sent1	Я звертаюсь до всіх народних депутатів.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p2.sent2	Кожний має право сказати, дайте можливість завершити виступ.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p2.sent3	Я дам можливість від кожної фракції зараз виступити з трибуни Верховної Ради.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p2.sent4	Дайте можливість завершити виступ.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p3.sent1	Колеги, я прошу мати витримку і дати можливість завершити виступ.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p3.sent2	Потім у вас буде можливість його прокоментувати.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p3.sent3	Колеги, я прошу.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p4.sent1	Шановні колеги, я прошу заспокоїтись.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p4.sent2	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p4.sent3	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p5.sent1	Оголошується перерва на 15 хвилин.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p5.sent2	Після цього я дам можливість кожній фракції виступити, дякую.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u10.p6.sent1	Колеги, перерва 15 хвилин.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p1.sent1	Я прошу сісти на свої робочі місця.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p1.sent2	Я сподіваюся, що зараз ми відновимо нормальну роботу нашого парламенту.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p2.sent1	Для того, щоб ми побачили, скільки зараз у нас депутатів працюють, я прошу сісти, ще раз, колеги, заспокоїтися, сісти на свої робочі місця, вставити свої депутатські картки.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p2.sent2	І давайте зараз подивимося, скільки у нас зареєструвалося народних депутатів.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p2.sent3	Прошу включити систему "Рада" і провести реєстрацію народних депутатів, які сідають на свої робочі місця.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p3.sent1	Будь ласка, всі, хто в кулуарах Верховної Ради, я прошу зайти до зали і секретаріат Верховної Ради прошу мені в цьому допомогти.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p3.sent2	Запросіть всіх депутатів.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p3.sent3	Проведіть реєстрацію.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p4.sent1	В залі 290 народних депутатів.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p4.sent2	Верховна Рада може працювати і приймати відповідальні рішення.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u11.p5.sent1	Будь ласка, продовжуйте, Нестор Іванович.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u12.p1.sent1	Дякую, Олександре Валентиновичу.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u12.p1.sent2	Шановні колеги, я почав свій виступ з того, що Верховна Рада України об’єдналася заради того, щоб в країні був мир, спокій і порядок.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u12.p2.sent1	Ми сьогодні маємо зробити все, щоби на вулицях було неможливо бачити людей зі зброєю, щоби акції, якщо на то є воля людей, носили виключно мирний характер, і держава гарантувала їм це право.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u12.p2.sent2	Ми не хочемо, щоби влада повторювала помилки попередньої влади.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u12.p2.sent3	Ми абсолютно переконані в тому, що в цій залі ми знайдемо силу і мудрість для прийняття тих рішень, щоби громадяни нашої країни, дійсно, відчували себе в безпеці і в умовах, коли держава дбає про їхню безпеку.	UKRAINIAN
ParlaMint-UA_2014-03-15-m0.u12.p3.sent1	Ми маємо зібрати всю зброю з вулиць нашої країни не залежно від того, де б вона не знаходилася – чи то у Харкові або Донецьку, чи то у Києві, чи на Франківщині або Львівщині.	UKRAINIAN
