id	text
ParlaMint-UA_2011-06-14-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України!
ParlaMint-UA_2011-06-14-m0.u1.p1.sent2	Прошу, шановні колеги, підготуватися до реєстрації.
ParlaMint-UA_2011-06-14-m0.u1.p1.sent3	Увімкніть систему „Рада”.
ParlaMint-UA_2011-06-14-m0.u1.p2.sent1	Зареєструвалися в сесійній залі картками 379 народних депутатів.
ParlaMint-UA_2011-06-14-m0.u1.p2.sent2	Ранкове засідання Верховної Ради України оголошу відкритим.
ParlaMint-UA_2011-06-14-m0.u1.p3.sent1	Шановні колеги, сьогодні день народження народних депутатів України: Станіслава Михайловича Аржевітіна, йому виповнилося 50 років.
ParlaMint-UA_2011-06-14-m0.u1.p3.sent2	Прошу привітати нашого колегу.
ParlaMint-UA_2011-06-14-m0.u1.p3.sent3	Шановні народні депутати, прошу привітали Левцуна Володимира Івановича, Мармазова Євгенія Васильовича і Сушкевича Валерія Михайловича, які також сьогодні мають день народження.
ParlaMint-UA_2011-06-14-m0.u1.p4.sent1	Шановні народні депутати, надаю інформацію про підсумки пленарної роботи Верховної Ради України за період з 31 травня по 3 червня 2011 року.
ParlaMint-UA_2011-06-14-m0.u1.p4.sent2	Відбулося 5 пленарних засідань Верховної Ради України.
ParlaMint-UA_2011-06-14-m0.u1.p4.sent3	Розглянуто 110 питань порядку денного.
ParlaMint-UA_2011-06-14-m0.u1.p4.sent4	За результатами їх розгляду прийнято 15 законів та 16 постанов, 17 законопроектів прийнято за основу, 1 законопроект направлено до комітету для підготовки на повторне перше читання, 4 законопроекти повернуто на доопрацювання суб’єктам права законодавчої ініціативи, 2 законопроекти повернуто до комітету на доопрацювання з наступним поданням на повторне друге читання, 38 законопроектів та 1 проект постанови відхилено.
ParlaMint-UA_2011-06-14-m0.u1.p4.sent5	За результатами розгляду пропозицій Президента України 1 закон прийнято у новій редакції після доопрацювання комітетом, 1 закон відхилено.
ParlaMint-UA_2011-06-14-m0.u1.p4.sent6	Проголошено 160 депутатських запитів.
