id	text
ParlaMint-UA_2011-07-08-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України!
ParlaMint-UA_2011-07-08-m0.u1.p1.sent2	Прошу, шановні колеги, підготуватися до реєстрації.
ParlaMint-UA_2011-07-08-m0.u1.p1.sent3	Увімкніть систему „Рада”.
ParlaMint-UA_2011-07-08-m0.u1.p2.sent1	Зареєструвалися картками в сесійній залі 354 народних депутатів.
ParlaMint-UA_2011-07-08-m0.u1.p2.sent2	Ранкове засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2011-07-08-m0.u1.p3.sent1	Шановні колеги, сьогодні день народження народного депутата України Валерія Писаренка.
ParlaMint-UA_2011-07-08-m0.u1.p3.sent2	Прошу привітати нашого колегу, побажати йому успіхів.
ParlaMint-UA_2011-07-08-m0.u1.p4.sent1	Шановні народні депутати, інформую вас про результати роботи Верховної Ради України на пленарному засіданнях 7 липня 2011 року.
ParlaMint-UA_2011-07-08-m0.u1.p4.sent2	Розглянуто 19 питань порядку денного.
ParlaMint-UA_2011-07-08-m0.u1.p4.sent3	За результатами їх розгляду: прийнято 7 законів та 59 постанов, один законопроект та один проект постанови відхилено.
ParlaMint-UA_2011-07-08-m0.u1.p5.sent1	Шановні народні депутати, звертаю вашу увагу на те, що відповідно до Регламенту Верховної Ради України у п’ятницю проводиться "година запитань до Уряду".
ParlaMint-UA_2011-07-08-m0.u1.p5.sent2	Але у понеділок на Погоджувальній раді ми прийняли рішення не проводити сьогодні "годину запитань до Уряду", щоб використати цей час для прийняття необхідних рішень.
ParlaMint-UA_2011-07-08-m0.u1.p5.sent3	А при закритті цієї сесії буде присутній Кабінет Міністрів України.
ParlaMint-UA_2011-07-08-m0.u1.p6.sent1	Шановні колеги, у нас дуже багато питань визначено до розгляду на п’ятницю, на цей завершальний день.
ParlaMint-UA_2011-07-08-m0.u1.p6.sent2	Я просив би фракції обмінятися думками щодо того, як нам організувати нашу роботу.
ParlaMint-UA_2011-07-08-m0.u1.p6.sent3	По одній хвилині, будь ласка.
ParlaMint-UA_2011-07-08-m0.u1.p6.sent4	Олександр Єфремов, ваша пропозиція.
ParlaMint-UA_2011-07-08-m0.u2.p1.sent1	Уважаемый Владимир Михайлович, прежде всего мне хотелось бы поблагодарить всех депутатов, которые и вчера, и сегодня утром работали активно над законопроектами, которые мы рассматривали.
ParlaMint-UA_2011-07-08-m0.u2.p1.sent2	И мы приняли очень важные для нашего государства, для движения вперед документы.
