id	text
ParlaMint-UA_2011-12-09-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України!
ParlaMint-UA_2011-12-09-m0.u1.p1.sent2	Прошу, шановні колеги, підготуватися до реєстрації.
ParlaMint-UA_2011-12-09-m0.u1.p1.sent3	Увімкніть систему „Рада”.
ParlaMint-UA_2011-12-09-m0.u1.p2.sent1	Зареєструвалися картками в сесійній залі 368 народних депутатів.
ParlaMint-UA_2011-12-09-m0.u1.p2.sent2	Ранкове засідання Верховної Ради України оголошу відкритим.
ParlaMint-UA_2011-12-09-m0.u1.p3.sent1	Шановні колеги, в силу відомих вам причин сьогодні Верховна Рада буде працювати за розкладом на четвер, до завершення розгляду питань, визначених розкладом.
ParlaMint-UA_2011-12-09-m0.u1.p4.sent1	Прошу, не заважайте мені працювати.
ParlaMint-UA_2011-12-09-m0.u1.p5.sent1	Тому, шановні колеги, враховуючи, що нам потрібно оголосити депутатські запити, дозвольте, зараз оголошу депутатські запити, а після того ми поставимо на голосування пропозицію про.
ParlaMint-UA_2011-12-09-m0.u1.p6.sent1	Одну хвилинку, я прошу вас!
ParlaMint-UA_2011-12-09-m0.u1.p6.sent2	Шановні народні депутати, а після того Верховна Рада визначиться, до якого часу ми будемо працювати.
ParlaMint-UA_2011-12-09-m0.u1.p6.sent3	Я вважаю, шановні колеги, для того, щоб ми сьогодні працювали за розкладом на п’ятницю, треба було вчора не блокувати трибуну Верховної Ради України.
ParlaMint-UA_2011-12-09-m0.u1.p6.sent4	Тому, шановні колеги, прошу, заспокойтесь.
ParlaMint-UA_2011-12-09-m0.u1.p7.sent1	Таким чином я пропоную.
ParlaMint-UA_2011-12-09-m0.u1.p7.sent2	Шановні колеги!
ParlaMint-UA_2011-12-09-m0.u1.p7.sent3	Виголосити депутатські запити.
ParlaMint-UA_2011-12-09-m0.u1.p7.sent4	Разом з тим дві фракції, фракція "БЮТ – "Батьківщина" звернулася з вимогою про оголошення перерви і проведення Погоджувальної ради.
ParlaMint-UA_2011-12-09-m0.u1.p8.sent1	Я пропоную поступити у такий спосіб.
ParlaMint-UA_2011-12-09-m0.u1.p8.sent2	Я зачитаю депутатські запити, потім запрошу керівників фракцій зібратись в кабінеті Голови Верховної Ради, будемо радитися, Адам Іванович буде продовжувати засідання.
ParlaMint-UA_2011-12-09-m0.u1.p8.sent3	А про питання, які обговорювались на Погоджувальній раді, вас поінформуємо.
ParlaMint-UA_2011-12-09-m0.u1.p9.sent1	Шановні народні депутати!
ParlaMint-UA_2011-12-09-m0.u1.p9.sent2	Доводжу до вашого відома оголошення.
ParlaMint-UA_2011-12-09-m0.u1.p9.sent3	Відповідно до статті 13 Закону України "Про статус народного депутата України", статей 59, 60 Регламенту Верховної Ради України та згідно поданої заяви повідомляю про вихід народного депутата України Шепелева Олександра Олександровича зі складу депутатської фракції Партії регіонів.
ParlaMint-UA_2011-12-09-m0.u1.p10.sent1	Шановні народні депутати, зараз Адам Іванович продовжить ведення засідання Верховної Ради України.
ParlaMint-UA_2011-12-09-m0.u1.p10.sent2	Керівникам фракцій прошу зібратися в кабінеті Голови Верховної Ради України.
ParlaMint-UA_2011-12-09-m0.u1.p10.sent3	І прошу всіх заспокоїтись і продовжити роботу.
ParlaMint-UA_2011-12-09-m0.u1.p10.sent4	Керівників депутатських груп і фракцій прошу зібратись у кабінеті Голови Верховної Ради.
ParlaMint-UA_2011-12-09-m0.u1.p10.sent5	Далі засідання веде Адам Іванович Мартинюк.
ParlaMint-UA_2011-12-09-m0.u1.p10.sent6	Продовжуємо плідну роботу.
ParlaMint-UA_2011-12-09-m0.u2.p1.sent1	Шановні колеги, ми зараз маємо 30 хвилин на оголошення запитів і на виступи з приводу невдоволення відповідей на запити.
ParlaMint-UA_2011-12-09-m0.u2.p1.sent2	Але виступи з приводу невдоволеності відповідей на запити будуть лише в межах того часу, який залишиться від 30 хвилин з приводу депутатських запитів.
ParlaMint-UA_2011-12-09-m0.u2.p2.sent1	Усього надійшло 124 депутатських запити.
ParlaMint-UA_2011-12-09-m0.u2.p2.sent2	Дозвольте їх оголосити.
ParlaMint-UA_2011-12-09-m0.u2.p3.sent1	Володимира Яворівського до Президента України щодо грубого порушення конституційного права громадян України: чорнобильських інвалідів, афганців, дітей війни – правоохоронними органами, які полягають у розгоні протестних акцій по всій Україні.
ParlaMint-UA_2011-12-09-m0.u2.p4.sent1	Я ставлю на голосування пропозицію щодо підтримки запиту.
ParlaMint-UA_2011-12-09-m0.u2.p4.sent2	Прошу визначатися.
ParlaMint-UA_2011-12-09-m0.u2.p5.sent1	За-7
ParlaMint-UA_2011-12-09-m0.u2.p6.sent1	Підтримало лише 7 народних депутатів.
ParlaMint-UA_2011-12-09-m0.u2.p7.sent1	Олега Ляшка до Президента України щодо недопущення знищення державного підприємства "Ремонтно-експлуатаційне трамвайне депо №1" Львівського комунального підприємства "Львівелектротранс".
ParlaMint-UA_2011-12-09-m0.u2.p8.sent1	Ставлю на голосування пропозицію щодо підтримки запиту.
ParlaMint-UA_2011-12-09-m0.u2.p9.sent1	За-6
ParlaMint-UA_2011-12-09-m0.u2.p10.sent1	Не підтримано.
ParlaMint-UA_2011-12-09-m0.u2.p11.sent1	Володимира Карпука до Голови Верховної Ради, Прем’єр-міністра України щодо недоцільності передачі вищих навчальних закладів, навчально-методичних і науково-методичних установ Міністерства охорони здоров’я України до сфери управління Міністерства освіти і науки, молоді та спорту; вжиття невідкладних заходів реагування та внесення змін до Розпорядження Кабінету Міністрів України від 16 листопада 2011 року "Деякі питання управління вищими навчальними закладами".
ParlaMint-UA_2011-12-09-m0.u2.p12.sent1	Групи народних депутатів до Комітету Верховної Ради України з питань фінансів, банківської діяльності, податкової та митної політики, Комітету Верховної Ради України з питань промислової і регуляторної політики та підприємництва, Кабінету Міністрів України, Міністерства економічного розвитку і торгівлі України, Державної податкової служби України, регіонального управління Департаменту контролю за виробництвом та обігом спирту, алкогольних напоїв і тютюнових виробів Державної податкової служби України у Київській області стосовно необхідності вжиття заходів, спрямованих на розвиток малих міст з використанням для цього державної підтримки відповідно до Закону України "Про затвердження Загальнодержавної програми розвитку малих міст".
ParlaMint-UA_2011-12-09-m0.u2.p13.sent1	Юрія Кармазіна до голови Комітету Верховної Ради України з питань свободи слова та інформації, Генерального прокурора України, радника Президента України – керівника Головного управління з гуманітарних і суспільно-політичних питань Адміністрації Президента України щодо вжиття невідкладних заходів реагування на факти обмеження свободи слова, що виражається в неправомірних діях окремих високопосадовців, направлених на знищення телекомпаній "АТН", "Фора", "Право АТВК", що грубо суперечить нормам статей 17 та 34 Конституції України, законам України "Про телебачення і радіомовлення", "Про державну підтримку засобів масової інформації та соціальний захист журналістів", статті 19 Загальної декларації прав людини, статті 10 Конвенції про захист прав і свобод людини та призводить до обмеження доступу громадян до об’єктивної інформації, до свободи слова, термінового вжиття відповідних заходів реагування та притягнення винних осіб до відповідальності.
ParlaMint-UA_2011-12-09-m0.u2.p14.sent1	Валерія Бевза до Прем’єр-міністра України стосовно недопущення промислової розробки Широкогребельського родовища кристалічних порід, розташованого на території зони санітарної охорони міста-курорту Хмільник Вінницької області.
ParlaMint-UA_2011-12-09-m0.u2.p15.sent1	Валерія Кальченка до Прем’єр-міністра України щодо збільшення субвенції з державного бюджету для міста Кіровограда на компенсаційні виплати за проїзд пільгових категорій громадян в міському транспорті.
