id	text
ParlaMint-UA_2011-09-22-m1.u1.p1.sent1	Шановні колеги, прошу підготуватися до реєстрації.
ParlaMint-UA_2011-09-22-m1.u1.p1.sent2	Ввімкніть систему "Рада".
ParlaMint-UA_2011-09-22-m1.u1.p2.sent1	Зареєструвалися в сесійній залі картками 373 народних депутати.
ParlaMint-UA_2011-09-22-m1.u1.p3.sent1	Вечірнє засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2011-09-22-m1.u1.p4.sent1	Шановні колеги.
ParlaMint-UA_2011-09-22-m1.u2.p1.sent1	На ранковому засіданні що не було такої інформації?
ParlaMint-UA_2011-09-22-m1.u2.p1.sent2	Ну, дайте зараз таку інформацію.
ParlaMint-UA_2011-09-22-m1.u2.p1.sent3	Була, да?
ParlaMint-UA_2011-09-22-m1.u2.p2.sent1	Шановні колеги, оголошую до розгляду проекту Закону про внесення змін до Закону України "Про Державний бюджет України на 2011 рік" .
ParlaMint-UA_2011-09-22-m1.u2.p2.sent2	Доповідач – народний депутат України Віктор Іванович Турманов, співдоповідач – голова Комітету з питань бюджету Баранов Валерій Олексійович.
ParlaMint-UA_2011-09-22-m1.u2.p3.sent1	Віктор Іванович як автор пропонує розглядати питання за скороченою процедурою, так?
ParlaMint-UA_2011-09-22-m1.u2.p3.sent2	Віктор Іванович, ви скажіть це в мікрофон для протоколу.
ParlaMint-UA_2011-09-22-m1.u3.p1.sent1	Уважаемый Владимир Михайлович, уважаемые коллеги!
ParlaMint-UA_2011-09-22-m1.u3.p1.sent2	На ваше рассмотрение выносится проект Закона Украины о внесении изменений.
ParlaMint-UA_2011-09-22-m1.u4.p1.sent1	Одну хвилинку, Віктор Іванович.
ParlaMint-UA_2011-09-22-m1.u4.p1.sent2	Ви пропонуєте розглядати його за скороченою процедурою, да?
ParlaMint-UA_2011-09-22-m1.u4.p1.sent3	Да.
ParlaMint-UA_2011-09-22-m1.u4.p1.sent4	Скажіть про це, щоб ми проголосували.
ParlaMint-UA_2011-09-22-m1.u5.p1.sent1	Уважаемые коллеги!
ParlaMint-UA_2011-09-22-m1.u5.p1.sent2	Проект данного закона подготовлен с тем, чтобы сбалансировать.
ParlaMint-UA_2011-09-22-m1.u6.p1.sent1	Шановні колеги, я ставлю на голосування пропозицію про розгляд питання за скороченою процедурою.
ParlaMint-UA_2011-09-22-m1.u6.p1.sent2	Одну хвилиночку.
ParlaMint-UA_2011-09-22-m1.u6.p2.sent1	За-166
ParlaMint-UA_2011-09-22-m1.u6.p3.sent1	Рішення прийнято.
ParlaMint-UA_2011-09-22-m1.u6.p4.sent1	Будь ласка, доповідь.
ParlaMint-UA_2011-09-22-m1.u7.p1.sent1	Уважаемые коллеги, на ваше рассмотрение выносится проект закона, что касается выплаты заработной платы шахтеров и обеспечение бытовым топливом работников на закрытых угольных предприятиях.
ParlaMint-UA_2011-09-22-m1.u7.p1.sent2	Поэтому данным законопроектом предусматривается увеличение финансирования угольной отрасли на сумму 1 миллиард 56 миллионов по статье "Государственная поддержка угольных предприятий" частичное покрытие затрат по себестоимости готовой товарной продукции угольной 936 миллионов и по статье "Реструктуризация угольной отрасли" за использование электрическую энергию и обеспечение 100 процентов углеполучатель.
ParlaMint-UA_2011-09-22-m1.u7.p1.sent3	в соответствии со статьей 43, 48 Горного закона источником покрытия дополнительных затрат Государственного бюджета предлагается покрыть за счет увеличения на эту сумму налога на прибыль предприятий.
ParlaMint-UA_2011-09-22-m1.u7.p2.sent1	Данный законопроект рассматривал Комитет топливно-энергетического комплекса, ядерной политики и ядерной безопасности.
ParlaMint-UA_2011-09-22-m1.u7.p2.sent2	Поддержал данный законопроект.
ParlaMint-UA_2011-09-22-m1.u7.p3.sent1	Главный бюджетный комитет также поддержал законопроект регистрационный номер 9160 и рекомендовал Верховной Раде принять его за основу и в целом.
ParlaMint-UA_2011-09-22-m1.u7.p4.sent1	Кабинет Министров, Министерство финансов также поддерживает данный законопроект.
ParlaMint-UA_2011-09-22-m1.u7.p5.sent1	Прошу, уважаемые коллеги, поддержать угольную промышленность и шахтеров Украины и поддержать данный законопроект.
ParlaMint-UA_2011-09-22-m1.u7.p5.sent2	Спасибо за внимание.
ParlaMint-UA_2011-09-22-m1.u8.p1.sent1	Дякую вам, Віктор Іванович.
ParlaMint-UA_2011-09-22-m1.u8.p1.sent2	Сідайте, будь ласка.
ParlaMint-UA_2011-09-22-m1.u8.p2.sent1	Валерій Олексійович Баранов, голова Комітет з питань бюджету.
ParlaMint-UA_2011-09-22-m1.u8.p2.sent2	Будь ласка, рішення комітету.
ParlaMint-UA_2011-09-22-m1.u9.p1.sent1	Шановний Володимире Михайловичу!
ParlaMint-UA_2011-09-22-m1.u9.p1.sent2	Шановні народні депутати і запрошені!
ParlaMint-UA_2011-09-22-m1.u9.p1.sent3	Комітет з питань бюджету вчора розглянув цей законопроект 9160 і вирішив його підтримати, оскільки законодавча пропозиція має на меті вирішення питання виплати заробітної плати шахтарям та забезпечення пільгових категорій населення побутовим паливом згідно вимог 43-ї та 48-ї статей Гірничого.
ParlaMint-UA_2011-09-22-m1.u9.p1.sent4	закону.
ParlaMint-UA_2011-09-22-m1.u9.p2.sent1	Не буду переліковувати всі плюси цього законопроект, скажу лише, що разом з тим законопроект потребує внесення уточнень та виправлення допущених помилок для приведення його положень у відповідність до вимог нормативно-проектувальної техніки щодо внесення змін до Закону про Державний бюджет.
ParlaMint-UA_2011-09-22-m1.u9.p3.sent1	Комітет прийняв рішення рекомендувати Верховній Раді підтримати цей законопроект.
ParlaMint-UA_2011-09-22-m1.u9.p3.sent2	Прошу вас його і наше рішення підтримати.
ParlaMint-UA_2011-09-22-m1.u9.p3.sent3	Спасибі.
ParlaMint-UA_2011-09-22-m1.u10.p1.sent1	Дякую.
ParlaMint-UA_2011-09-22-m1.u10.p2.sent1	Шановні колеги!
ParlaMint-UA_2011-09-22-m1.u10.p2.sent2	Будь ласка, запишіться на обмін думками з приводу цього законопроекту.
ParlaMint-UA_2011-09-22-m1.u10.p3.sent1	Павло Сулковський, фракція Партії регіонів.
ParlaMint-UA_2011-09-22-m1.u10.p3.sent2	Будь ласка, мікрофон.
ParlaMint-UA_2011-09-22-m1.u11.p1.sent1	Дякую.
ParlaMint-UA_2011-09-22-m1.u11.p1.sent2	Дуже добре, що проект підтримав і комітет головний, але не прозвучало, чи це погоджено з. мені здавалося, що важливе таке питання погодити.
ParlaMint-UA_2011-09-22-m1.u11.p1.sent3	було би думку знати уряду.
ParlaMint-UA_2011-09-22-m1.u11.p1.sent4	Це по-перше.
ParlaMint-UA_2011-09-22-m1.u11.p1.sent5	А що стосовно такої категорії працівників, я думаю, що тут і меж і не повинно бути, треба іти на зустріч і допомагати цій галуз і в першу чергу.
