id	text
ParlaMint-UA_2006-02-09-m1.u1.p1.sent1	Так, прошу, шановні колеги, підготуватися до реєстрації.
ParlaMint-UA_2006-02-09-m1.u1.p1.sent2	Увімкніть систему „Рада”.
ParlaMint-UA_2006-02-09-m1.u1.p2.sent1	В сесійній залі зареєстровано картками 388 народних депутатів.
ParlaMint-UA_2006-02-09-m1.u1.p2.sent2	Вечірнє засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2006-02-09-m1.u1.p2.sent3	З процедури 3 хвилини, будь ласка, запишіться.
ParlaMint-UA_2006-02-09-m1.u1.p2.sent4	На табло прізвища депутатів, що записалися.
ParlaMint-UA_2006-02-09-m1.u1.p2.sent5	Павло Сулковський.
ParlaMint-UA_2006-02-09-m1.u2.p1.sent1	Володимире Михайловичу, є пропозиція, оскільки зараз на селі дійсно не проста ситуація з реалізацією м’ясомолочної продукції і коли ми знову поїдемо на наступному тижні в округи і в регіони.
ParlaMint-UA_2006-02-09-m1.u2.p1.sent2	Тому фракція Партії „Регіони України” дійсно закликає якимось чином, Володимире Михайловичу, щоб може винести на розгляд в парламент, заслухати виконуючий обов’язки уряд з даного питання, тому що з кожним днем ситуація ускладнюється і селяни вкрай стурбовані і за цю неділю, практично, не почули, ні від урядовців, та й ми, як народні депутати, Верховна Рада з цього приводу ніяких рішень ми не вжили.
ParlaMint-UA_2006-02-09-m1.u2.p2.sent1	Тому є таке прохання до вас, Володимире Михайловичу, що треба щось з цього питання робити нам в парламенті і приймати якесь відповідне рішення.
ParlaMint-UA_2006-02-09-m1.u2.p2.sent2	Дякую.
ParlaMint-UA_2006-02-09-m1.u3.p1.sent1	Валерій Мішура, фракція комуністів.
ParlaMint-UA_2006-02-09-m1.u4.p1.sent1	Прошу передати слово колезі Сергію Гмирі.
ParlaMint-UA_2006-02-09-m1.u5.p1.sent1	Сергій Гиря.
ParlaMint-UA_2006-02-09-m1.u6.p1.sent1	Спасибо.
ParlaMint-UA_2006-02-09-m1.u6.p1.sent2	Фракция коммунистов настаивает на том, чтобы на этой неделе было рассмотрено постановление 9029, касающееся положения, которое сложилось в Алчевске.
ParlaMint-UA_2006-02-09-m1.u6.p1.sent3	Работы ведутся, но не секрет, что проблем там сегодня гораздо больше, чем решенных вопросов.
ParlaMint-UA_2006-02-09-m1.u6.p1.sent4	Мы должны в этом принять участие, потому что мои земляки очень боятся.
ParlaMint-UA_2006-02-09-m1.u6.p1.sent5	Наступит весна, немножко потеплеет, а о проблемах этого города, который дает значительную часть бюджета Луганской области, забудут, и останется все по-прежнему.
ParlaMint-UA_2006-02-09-m1.u6.p2.sent1	Я очень вас прошу, чтобы завтра, когда мы, очевидно, будем рассматривать вопросы по коммуналке в целом, было рассмотрено и проголосовано это постановление, касающееся конкретной помощи Алчевску, которую может оказать парламент в этих условиях.
ParlaMint-UA_2006-02-09-m1.u6.p2.sent2	Спасибо.
ParlaMint-UA_2006-02-09-m1.u7.p1.sent1	Віталій Шибко, фракція Соціалістичної партії.
ParlaMint-UA_2006-02-09-m1.u8.p1.sent1	Я дякую.
ParlaMint-UA_2006-02-09-m1.u8.p1.sent2	Віталій Шибко, cоціалістична фракція.
ParlaMint-UA_2006-02-09-m1.u8.p2.sent1	Володимире Михайловичу, ми у першій половині нашої роботи проголосували, що зараз будемо розглядати закон 8683-1 той, що стосується можливості подолання вето по Закону дітей війни.
ParlaMint-UA_2006-02-09-m1.u8.p2.sent2	Я думаю, що ми сьогодні будемо розглядати його.
ParlaMint-UA_2006-02-09-m1.u8.p2.sent3	Але, як бачите, поки що наші депутати збираються з думками.
ParlaMint-UA_2006-02-09-m1.u8.p2.sent4	То, можливо, зараз би розглянути дуже важливий законопроект 0324, 0325.
ParlaMint-UA_2006-02-09-m1.u8.p2.sent5	Я думаю, він ні у кого не визиває ніяких сумнівів щодо ратифікації протоколів 12 і 14 з Конвенції з прав людини.
ParlaMint-UA_2006-02-09-m1.u8.p2.sent6	Тому що в Раді Європи весь час, як їздиш, весь час нагадують, а чи ратифікували ви чи ні, тому що всі країни, 46, повинні ратифікувати, і тоді ця конвенція вступає в силу.
ParlaMint-UA_2006-02-09-m1.u8.p2.sent7	А ви знаєте, як ця конвенція необхідна для України особливо у цей час.
ParlaMint-UA_2006-02-09-m1.u8.p2.sent8	Тому я би просив і це питання, яке ми по дітям війни, і це зараз проголосувати, воно без обговорення, тим більше, що я доповідач, я зразу скажу, що все можна голосувати, ніяких.
ParlaMint-UA_2006-02-09-m1.u9.p1.sent1	Дякую.
ParlaMint-UA_2006-02-09-m1.u9.p2.sent1	Шановні колеги!
ParlaMint-UA_2006-02-09-m1.u9.p2.sent2	Ми обмінялися думками.
ParlaMint-UA_2006-02-09-m1.u9.p2.sent3	З приводу пропозицій, які прозвучали від народних депутатів.
