id	text
ParlaMint-UA_2006-12-19-m1.u1.p1.sent1	Шановні колеги, не показуйте на годинник, я приношу вибачення, і зараз поясню, і ви мене простите.
ParlaMint-UA_2006-12-19-m1.u1.p2.sent1	Прошу підготуватися до реєстрації.
ParlaMint-UA_2006-12-19-m1.u1.p2.sent2	Будь ласка, увімкніть систему „Рада”.
ParlaMint-UA_2006-12-19-m1.u1.p2.sent3	Реєструємося.
ParlaMint-UA_2006-12-19-m1.u1.p3.sent1	У сесійній залі зареєстровано 440 карток народних депутатів.
ParlaMint-UA_2006-12-19-m1.u1.p4.sent1	Вечірнє засідання Верховної Ради оголошую відкритим.
ParlaMint-UA_2006-12-19-m1.u1.p5.sent1	Шановні колеги, дозвольте вам представити делегацію на чолі з Віце-Маршалком Сейму Республіки Польща Броніславом Коморовським.
ParlaMint-UA_2006-12-19-m1.u1.p5.sent2	Давайте привітаємо.
ParlaMint-UA_2006-12-19-m1.u1.p6.sent1	Саме добра, щира розмова із делегацією і затримала на декілька хвилин початок роботи сесії.
ParlaMint-UA_2006-12-19-m1.u1.p6.sent2	більше я так не буду.
ParlaMint-UA_2006-12-19-m1.u1.p7.sent1	Продовжуємо реалізацію порядку денного.
ParlaMint-UA_2006-12-19-m1.u1.p7.sent2	Розглядається Проект Закону про парламентську опозицію, реєстраційний номер 1011-Д.
ParlaMint-UA_2006-12-19-m1.u1.p7.sent3	Доповідачем визначений від комісій, вибачте, від робочої групи народний депутат Коваль В’ячеслав Станіславович.
ParlaMint-UA_2006-12-19-m1.u1.p7.sent4	Підготуватись від комітету Лук’янову.
ParlaMint-UA_2006-12-19-m1.u1.p7.sent5	Будь ласка, 10 хвилин.
ParlaMint-UA_2006-12-19-m1.u2.p1.sent1	Шановний Адам Іванович і шановні колеги.
ParlaMint-UA_2006-12-19-m1.u2.p2.sent1	Депутат Коваль, Народний Рух України, фракція „Наша Україна”.
ParlaMint-UA_2006-12-19-m1.u2.p3.sent1	Шановний головуючий, шановні народні депутати, законопроект, що пропонується для вашого розгляду, підготований робочою групою, створеною розпорядженням Голови Верховної Ради України від 13.09.2006 №741.
ParlaMint-UA_2006-12-19-m1.u2.p4.sent1	Даний законопроект був розроблений на основі законопроектів про опозиційну політичну діяльність, реєстраційний номер 1011 від 25.05.
ParlaMint-UA_2006-12-19-m1.u2.p4.sent2	2006 року, внесений народними депутатами України Богатирьовою, Комаром, Чорноволом та іншими.
ParlaMint-UA_2006-12-19-m1.u2.p4.sent3	І про парламентську опозицію, реєстраційний номер 1011-1 від 04.09.2006, внесений народним депутатом України Тимошенко Юлією Володимирівною.
ParlaMint-UA_2006-12-19-m1.u2.p5.sent1	Поштовхом для створення робочої групи та початком роботи над цим законопроектом були всім відомі чинники політичного, соціального і навіть правового характеру, пов’язані з виникненням нових реалій політичної системи України, обумовлених набранням чинності Закону України про внесення змін до Конституції України.
ParlaMint-UA_2006-12-19-m1.u2.p5.sent2	Цими змінами передбачена нова модель побудови влади в Україні, включаючи посилений вплив парламенту на формування та діяльність Кабінету Міністрів України.
ParlaMint-UA_2006-12-19-m1.u2.p6.sent1	У зв’язку з цим відчутно зросла увага до питання організації та діяльності парламентських структур, взаємовідносин політичних сил у складі Верховної Ради України.
ParlaMint-UA_2006-12-19-m1.u2.p6.sent2	Стала очевидною потреба врегулювати правовідносини у сфері здійснення опозиційної діяльності у Верховній Раді України, визначити місце парламентської опозиції у функціонуванні суспільства та держави, принципи відносин між коаліцією депутатських фракцій у Верховній Раді України та парламентською опозицією, забезпечити законодавчі гарантії діяльності парламентської опозиції.
ParlaMint-UA_2006-12-19-m1.u2.p7.sent1	Саме на вирішення цих питань і спрямований даний законопроект.
ParlaMint-UA_2006-12-19-m1.u2.p7.sent2	Він визначає правові засади гарантії опозиційної діяльності у Верховній Раді України, засади організації, права, обов’язки, порядок фінансування діяльності парламентської опозиції.
ParlaMint-UA_2006-12-19-m1.u2.p8.sent1	В законопроекті враховується найкращі традиції в цій сфері.
ParlaMint-UA_2006-12-19-m1.u2.p8.sent2	Передбачаються гарантії, представництва парламентської опозиції на керівних посадах у Верховній Раді України та її робочих органах.
ParlaMint-UA_2006-12-19-m1.u2.p8.sent3	Розширення можливості висвітлення діяльності парламентської опозиції у засобах масової інформації і доведення відповідної інформації до відома суспільства.
ParlaMint-UA_2006-12-19-m1.u2.p9.sent1	Визначаються права парламентської опозиції в процесі роботи парламенту та в ході прийняття рішень Верховною Радою України та інше.
ParlaMint-UA_2006-12-19-m1.u2.p10.sent1	Врегулювання всіх зазначених питань вимагає прийняття достатньо великої кількості норм, які з техніко-юридичної точки зору доцільно викласти у вигляді окремого закону.
ParlaMint-UA_2006-12-19-m1.u2.p11.sent1	При цьому відповідні питання, в принципі, можуть регулюватися нормами закону.
ParlaMint-UA_2006-12-19-m1.u2.p11.sent2	Робоча група схилилася до необхідності регламентації зазначених питань саме шляхом розробки і внесення на розгляд законодавчого органу, окремого Закону „Про парламентську опозицію”.
ParlaMint-UA_2006-12-19-m1.u2.p12.sent1	До того ж проектом пропонується внесення змін до ряду Законів України „Про Рахункову палату”, „Про Національний банк України”, „Про Національну раду України з питань телебачення і радіомовлення”, „Про Вищу раду юстиції”, якими передбачається участь парламентської опозиції у формуванні персонального складу зазначених державних органів та до Бюджетного кодексу України, що пов’язані із покладенням на парламентську опозицію певних повноважень у сфері контролю за використанням коштів Державного бюджету України.
ParlaMint-UA_2006-12-19-m1.u2.p13.sent1	Про суспільну необхідність прийняття цього проекту було вже зазначено вище, але не зайвим є додати, що предмет регулювання цього законопроекту стосується сфери відносин проблеми у якій є очевидним.
ParlaMint-UA_2006-12-19-m1.u2.p14.sent1	Отже суперечності і конфлікти між учасниками цих відносин, правлячою більшістю і сформованим нею урядом з одного боку та опозиційною меншістю у парламенті і очолювану нею протестну частину суспільства з іншого боку, доцільно долати на основі законодавчих норм.
ParlaMint-UA_2006-12-19-m1.u2.p15.sent1	Необхідно зазначити, що цим проектом без перебільшення пропонується суттєве просування у процесі подальшої демократизації системи державного управління в Україні.
ParlaMint-UA_2006-12-19-m1.u2.p15.sent2	Адже передбачені в ньому права парламентської опозиції дадуть змогу законодавчо захистити її від можливих недотичних кроків більшості та створити сприятливі умови для легальної діяльності цього, одного з найважливіших, інститутів сучасного парламентаризму.
ParlaMint-UA_2006-12-19-m1.u2.p15.sent3	Принаймні, з огляду на це, не повинно бути жодних сумнівів у потребі прийняття закону про опозицію.
ParlaMint-UA_2006-12-19-m1.u2.p15.sent4	Запропонований у проекті статус парламентської опозиції полягає не тільки у наданні їй можливості оцінювати владу та висувати її певні вимоги, а й залучення її до процесу знаходження державних рішень.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent1	Таким чином, у формуванні державного підходу, братимуть участь не тільки панівні, а й відмінні від них політичні інтереси.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent2	За цієї системи, політична конкуренція матиме формалізований, з законодавчими нормами, вигляд.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent3	А парламентська опозиція, маючи легалізований статус, доводитиме правильність своєї позиції в рамках офіційної участі у змаганні за вироблення кращих державних рішень.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent4	Є сподівання, що саме така модель опозиційної діяльності забезпечить створення умов для зменшення протиріч у відносинах між владою та суспільством, запобігатиме небезпечні поляризації сил, що існують, як в суспільстві, так і в парламенті.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent5	З огляду на особливу політичну роль законопроекту про парламентську опозицію та запропоновані у ньому нові, він безперечно може викупити критичні оцінки.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent6	І ми далекі від тверджень про його абсолютну досконалість.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent7	Але на цьому етапі його підготовки, робоча група виконала, поставлене перед нею, завдання і на наш погляд, максимальний ефект вже досягнутий.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent8	Тому доопрацювання проекту в рамках робочої групи, вже не матиме більшого ефекту.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent9	До подальшої роботи над ним варто долучитися, законодавчому органу, в цілому, прийнявши його в першому читанні за основу.
ParlaMint-UA_2006-12-19-m1.u2.p16.sent10	Над проектом мають детально попрацювати депутатські фракції, більше широке коло фахівців і, максимально, поліпшити положення цього законопроекту при підготовці його до другого читання.
ParlaMint-UA_2006-12-19-m1.u2.p17.sent1	З урахуванням наведеного, прошу підтримати законодавчу ініціативу народних депутатів України, що увійшли до складу робочої групи і прийняти законопроект про парламентську опозицію за основу.
ParlaMint-UA_2006-12-19-m1.u2.p18.sent1	Дякую за увагу.
ParlaMint-UA_2006-12-19-m1.u3.p1.sent1	Дякую, В’ячеслав Станіславович.
ParlaMint-UA_2006-12-19-m1.u3.p1.sent2	Доповідь закінчена.
ParlaMint-UA_2006-12-19-m1.u3.p1.sent3	Запитання, якщо є, запишіться.
ParlaMint-UA_2006-12-19-m1.u3.p2.sent1	Так давайте відведемо 10 хвилин, бо зекономив нам доповідач.
ParlaMint-UA_2006-12-19-m1.u3.p3.sent1	Пачесюк, фракція „Регіонів”.
ParlaMint-UA_2006-12-19-m1.u4.p1.sent1	Партія регіонів, Пачесюк.
ParlaMint-UA_2006-12-19-m1.u4.p1.sent2	Прошу передати слово Сухому.
ParlaMint-UA_2006-12-19-m1.u5.p1.sent1	Сухий уже готовий, давайте йому слово.
ParlaMint-UA_2006-12-19-m1.u6.p1.sent1	Дякую.
ParlaMint-UA_2006-12-19-m1.u6.p1.sent2	У мене запитання.
ParlaMint-UA_2006-12-19-m1.u6.p1.sent3	В’ячеслав Станіславович, ви досвідчений парламентар, я повністю з вами погоджуюся про те, що законопроект про опозицію має бути виписаний не під конкретний поточний момент: ну що сьогодні опозиція така, завтра вона може бути в іншому форматі, це безумовно.
ParlaMint-UA_2006-12-19-m1.u6.p2.sent1	Тому скажіть, будь ласка, наскільки відпрацьована така норма, щоб сьогодні засоби масової інформації, а ви знаєте тиражують та носять про те, що з бюджету, бюджет ніби-то візьме на себе, платники податків утримання і апарату опозиційної діяльності органів, які будуть забезпечувати їхню діяльність.
ParlaMint-UA_2006-12-19-m1.u6.p3.sent1	Наскільки це відповідає дійсності?
ParlaMint-UA_2006-12-19-m1.u6.p3.sent2	Якщо це, дійсно, так наприклад, бо немає нічого страшного, опозиція вкрай потрібна для подальших процесів демократизації.
ParlaMint-UA_2006-12-19-m1.u6.p3.sent3	Яким чином виписані ці норми забезпечення діяльності?
ParlaMint-UA_2006-12-19-m1.u7.p1.sent1	Шановний пане Ярославе!
ParlaMint-UA_2006-12-19-m1.u7.p1.sent2	Шановні колеги!
ParlaMint-UA_2006-12-19-m1.u7.p2.sent1	Парламентська коаліція, тобто більшість, має свій невеличкий секретаріат, я не пам’ятаю, здається, 3 чи 5 осіб секретаріату.
ParlaMint-UA_2006-12-19-m1.u7.p2.sent2	Три, три особи, які працюють для організації роботи більшості українського парламенту, і це є нормально абсолютно нормою.
ParlaMint-UA_2006-12-19-m1.u7.p2.sent3	Бо, наприклад, більшість складається з трьох фракцій, кожна фракція має свій секретаріат, який забезпечує потреби організації роботи фракції.
ParlaMint-UA_2006-12-19-m1.u7.p2.sent4	Але окрім того є ще невеличкий секретаріат, який організовує роботу більшості.
ParlaMint-UA_2006-12-19-m1.u7.p2.sent5	Аналогічний секретаріат передбачається цим законопроектом і в опозиції, абсолютно виходячи з кошторису Верховної Ради України.
ParlaMint-UA_2006-12-19-m1.u8.p1.sent1	Ляшко Олег.
ParlaMint-UA_2006-12-19-m1.u9.p1.sent1	Олег Ляшко, "Блок Юлії Тимошенко".
ParlaMint-UA_2006-12-19-m1.u9.p2.sent1	Прошу передати слово Миколі Томенко.
ParlaMint-UA_2006-12-19-m1.u9.p2.sent2	Дякую.
ParlaMint-UA_2006-12-19-m1.u10.p1.sent1	Микола Томенко, будь ласка.
ParlaMint-UA_2006-12-19-m1.u11.p1.sent1	Пане В’ячеславе, я до вас як до голови цієї робочої групи, яка діяла відповідно до розпорядження Верховної Ради, хотів би запитати.
ParlaMint-UA_2006-12-19-m1.u11.p1.sent2	От зараз я чув критику чи якісь вислови представників різних фракцій.
ParlaMint-UA_2006-12-19-m1.u11.p1.sent3	Одні кажуть, що це дурня, інші кажуть, що не дурня, закон мається на увазі.
ParlaMint-UA_2006-12-19-m1.u11.p2.sent1	Ми з вами працювали не один місяць.
ParlaMint-UA_2006-12-19-m1.u11.p2.sent2	Законопроект, ви знаєте самі, працювало чотири представники Партії Регіонів, чотири представники БЮТу, один представник „Нашої України”, один представник Соціалістичної партії.
ParlaMint-UA_2006-12-19-m1.u11.p2.sent3	Більше того, ми зверталися до лідерів фракцій, щоб вони нам офіційно делегували цих людей.
ParlaMint-UA_2006-12-19-m1.u11.p2.sent4	Офіційно не делегували лише комуністи, а всі решта фракцій були представлені.
ParlaMint-UA_2006-12-19-m1.u11.p3.sent1	Як би ви могли прокоментувати скажімо нинішню відмову деяких фракцій не підтримувати цей законопроект, враховуючи те, що їхні депутати підписали.
ParlaMint-UA_2006-12-19-m1.u12.p1.sent1	Шановні колеги, шановний Микола Володимирович, всі депутати, які працювали в робочій групі, були членами робочої групи.
ParlaMint-UA_2006-12-19-m1.u12.p1.sent2	Все таки я вважаю, що вони не були представниками фракцій, бо робоча група була сформована розпорядженням Голови Верховної Ради України.
ParlaMint-UA_2006-12-19-m1.u12.p1.sent3	І ми всі, дев’ять чоловік нас, які працювали над цим законопроектом три з половиною місяці, кращого нічого створити вже не зможемо.
ParlaMint-UA_2006-12-19-m1.u12.p1.sent4	І як би ми не хотіли продовжити нам термін роботи комісії ще на півроку, ми кращого не зробимо.
ParlaMint-UA_2006-12-19-m1.u12.p2.sent1	Тому я і кажу про те, що ми внесли, свою роботу ми виконали, а тепер вже вищий законодавчий орган нехай візьме на себе відповідальність: або прийняти цей законопроект за основу, доопрацювати, зробити якийсь інший, або відхилити його і таким чином висловити свою точку зору.
ParlaMint-UA_2006-12-19-m1.u13.p1.sent1	Будь ласка, Бабурін Пономаренку передає слово.
ParlaMint-UA_2006-12-19-m1.u14.p1.sent1	В’ячеслав Станіславович, Пономаренко фракція комуністів.
ParlaMint-UA_2006-12-19-m1.u14.p2.sent1	Ми з вами на минулому тижні були у Великій Британії, вивчали роботу опозиції: там є опозиція, але ніякого Закону про опозицію немає.
ParlaMint-UA_2006-12-19-m1.u14.p2.sent2	І взагалі єдина країна в Європі Португалія має Закон про опозицію і я думаю, що в світі не має парламенту, який би крім Португалії мав такий закон.
ParlaMint-UA_2006-12-19-m1.u14.p3.sent1	Як ви вважаєте, якщо половина, або більша половина парламенту буде працювати по Регламенту, а опозиція по Закону, чи це ставить рівні вимоги.
ParlaMint-UA_2006-12-19-m1.u14.p4.sent1	Мені здається, що мудро поступив наш Комітет по державному будівництву, коли направив цей Закон про опозицію в Регламентний комітет для того, щоб відповідні зміни внести в Регламент і не видумувати закону.
ParlaMint-UA_2006-12-19-m1.u14.p5.sent1	Дякую.
ParlaMint-UA_2006-12-19-m1.u15.p1.sent1	Георгій Георгійович, і шановні народні депутати!
ParlaMint-UA_2006-12-19-m1.u15.p1.sent2	Яке буде рішення Верховної Ради, ми його всі виконаємо.
ParlaMint-UA_2006-12-19-m1.u15.p1.sent3	Якщо буде рішення направити в якийсь інший комітет, значить, той комітет буде займатися.
ParlaMint-UA_2006-12-19-m1.u15.p1.sent4	Я представляю позицію робочої групи, яка вже нічого кращого придумати не зможе.
ParlaMint-UA_2006-12-19-m1.u15.p2.sent1	Що стосується Великої Британії.
ParlaMint-UA_2006-12-19-m1.u15.p2.sent2	На превеликий жаль, Велика Британія не має Конституції, але має традиції.
ParlaMint-UA_2006-12-19-m1.u15.p2.sent3	Не має Закону про опозицію, але має опозицію її Величності Королеви Великобританії і ні у кого не виникає сумніву говорити про те, що сядь на місце, хто ти така і чого ти вийшла на трибуну, чи він.
ParlaMint-UA_2006-12-19-m1.u15.p2.sent4	От і все.
ParlaMint-UA_2006-12-19-m1.u15.p2.sent5	У нас немає традицій.
ParlaMint-UA_2006-12-19-m1.u15.p2.sent6	Ми такими є на сьогоднішній день.
ParlaMint-UA_2006-12-19-m1.u15.p2.sent7	Я сподіваюсь, що ми теж станемо нацією, яка закладе в собі традиції.
ParlaMint-UA_2006-12-19-m1.u15.p2.sent8	Але для того, щоб допомогти цьому процесу, я думаю, що і не варто і відмовлятися від цього закону, який називається про парламентську опозицію.
ParlaMint-UA_2006-12-19-m1.u15.p2.sent9	Але це моя точка зору.
ParlaMint-UA_2006-12-19-m1.u16.p1.sent1	Дякую.
ParlaMint-UA_2006-12-19-m1.u16.p1.sent2	Я підтримую щиро вашу думку, В’ячеслав Станіславович, що кращого закону вже написати не можна.
ParlaMint-UA_2006-12-19-m1.u16.p2.sent1	Будь ласка, Богашева.
ParlaMint-UA_2006-12-19-m1.u17.p1.sent1	Наталія Богашова, "Наша Україна".
ParlaMint-UA_2006-12-19-m1.u17.p2.sent1	Прошу передали слово Борису Яковичу Беспалому.
ParlaMint-UA_2006-12-19-m1.u18.p1.sent1	Борис Беспалий, мікрофон, прошу.
ParlaMint-UA_2006-12-19-m1.u19.p1.sent1	Дякую.
ParlaMint-UA_2006-12-19-m1.u19.p1.sent2	Перше, от у мене виникає по ходу дискусії одразу кілька запитань.
ParlaMint-UA_2006-12-19-m1.u19.p1.sent3	Чи дійсно не можна написати кращого закону.
ParlaMint-UA_2006-12-19-m1.u19.p1.sent4	Можливо нам би тут допомогла експертиза Ради Європи, Венеціанської комісії, тому що такі засадничі документи раніше направлялись туди до експертизи.
ParlaMint-UA_2006-12-19-m1.u19.p1.sent5	Чи було це зроблено?
ParlaMint-UA_2006-12-19-m1.u19.p1.sent6	Якщо ні, то чому.
ParlaMint-UA_2006-12-19-m1.u19.p2.sent1	Друге.
ParlaMint-UA_2006-12-19-m1.u19.p2.sent2	З дискусії вже зрозуміло, що ніде в світі, крім Португалії, до речі, є імперативний мандат, такого закону немає і ми тут би робимо ноу-хау, тому ви поясніть ще одне таке ноу-хау.
ParlaMint-UA_2006-12-19-m1.u19.p2.sent3	Як це так, от стаття 4 частина 3, що фракції і депутати, які не увійшли, увага, „ні до більшості і не заявили про входження до єдиної опозиції, взагалі не визнаються учасниками опозиційної діяльності.
ParlaMint-UA_2006-12-19-m1.u19.p2.sent4	Тобто ми розуміємо як можна позбавити участі влади, а як можна позбавити.
ParlaMint-UA_2006-12-19-m1.u20.p1.sent1	Шановний Борис Якович, я думаю, що якщо Верховна Рада прийме рішення про утворення нової робочої групи на чолі з вами, ви будете здатні створити новий, кращий Закон „Про опозицію” і я буду вас вітати, щиро вітати вас за вашу роботу, яку ви, сподіваюся, виконаєте цю роботу.
ParlaMint-UA_2006-12-19-m1.u20.p2.sent1	Що стосується позбавлення прав народних депутатів України, якихось надуманих позбавлення прав.
ParlaMint-UA_2006-12-19-m1.u20.p2.sent2	Якщо народний депутат України не заявляє про те, що він в більшості і не заявляє про те, що він в опозиції, він залишається народним депутатом, але він не належить ні до більшості, ні до опозиції, бо він не заявляє про це, бо в нього немає своє точки зору, він не визначився, якщо він не визначився, він відправляється в позафракційні і думає, ну, я так вважаю.
ParlaMint-UA_2006-12-19-m1.u20.p2.sent3	Якщо це не зрозуміло, ну, я не знаю, ще як пояснити.
ParlaMint-UA_2006-12-19-m1.u21.p1.sent1	Експертиза.
ParlaMint-UA_2006-12-19-m1.u22.p1.sent1	Шановні колеги!
ParlaMint-UA_2006-12-19-m1.u22.p1.sent2	Шановні колеги!
ParlaMint-UA_2006-12-19-m1.u22.p1.sent3	Ви можете мене критикувати, але я вам ще раз кажу, робоча група 4 місяці працювала над законопроектом, розглянула безліч всяких варіантів, пропозицій і чого хоч.
ParlaMint-UA_2006-12-19-m1.u22.p1.sent4	Зараз народився такий законопроект.
ParlaMint-UA_2006-12-19-m1.u22.p1.sent5	Від Верховної Ради залежить, що робити з цим законопроектом, підтримати, внести зміни, доповнення, відхилити.
ParlaMint-UA_2006-12-19-m1.u22.p1.sent6	Прийміть рішення.
ParlaMint-UA_2006-12-19-m1.u23.p1.sent1	Лілія Григорович, будь ласка.
ParlaMint-UA_2006-12-19-m1.u24.p1.sent1	Лілія Григорович, „Наша Україна”.
ParlaMint-UA_2006-12-19-m1.u24.p2.sent1	Шановний В’ячеславе Станіславовичу!
ParlaMint-UA_2006-12-19-m1.u24.p2.sent2	Я не можу погодитися з колегою, який задавав запитання переді мною, що це дурня, не дурня.
ParlaMint-UA_2006-12-19-m1.u24.p2.sent3	Та ні, це Закон „Про опозицію”.
ParlaMint-UA_2006-12-19-m1.u24.p2.sent4	Демократичний закон, якого ми всі чекали, я особисто в опозиції, так склалося, 10 років, і я сподівалась, що буде краще.
