id	text
ParlaMint-UA_2021-07-16-m0.u1.p1.sent1	Добрий ранок, шановні колеги!
ParlaMint-UA_2021-07-16-m0.u1.p1.sent2	Добрий ранок, шановні представники засобів масової інформації!
ParlaMint-UA_2021-07-16-m0.u1.p1.sent3	Будь ласка, підготуйтесь до реєстрації.
ParlaMint-UA_2021-07-16-m0.u1.p1.sent4	Нагадую, реєстрація відбувається шляхом натискання зеленої кнопки, першої зліва, кнопки "за".
ParlaMint-UA_2021-07-16-m0.u1.p2.sent1	Прошу реєструватись.
ParlaMint-UA_2021-07-16-m0.u1.p3.sent1	У залі зареєстровано 132 народних депутати України.
ParlaMint-UA_2021-07-16-m0.u1.p3.sent2	Пленарне засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2021-07-16-m0.u1.p4.sent1	У засіданні Верховної Ради України бере участь Прем’єр-міністр України Денис Анатолійович Шмигаль та члени Кабінету Міністрів.
ParlaMint-UA_2021-07-16-m0.u1.p4.sent2	Прошу привітати.
ParlaMint-UA_2021-07-16-m0.u1.p4.sent3	Добрий день.
ParlaMint-UA_2021-07-16-m0.u1.p5.sent1	Відповідно до статті 229 Регламенту Верховної Ради України у п’ятницю о 10-й годині проводиться "година запитань до Уряду".
ParlaMint-UA_2021-07-16-m0.u1.p5.sent2	Переходимо до цього питання.
ParlaMint-UA_2021-07-16-m0.u1.p6.sent1	На трибуну запрошується для виступу Прем’єр-міністр України Денис Анатолійович Шмигаль.
ParlaMint-UA_2021-07-16-m0.u2.p1.sent1	Доброго дня, шановний пане Голово Верховної Ради, шановна президія!
ParlaMint-UA_2021-07-16-m0.u2.p1.sent2	Доброго дня, шановні народні депутати!
ParlaMint-UA_2021-07-16-m0.u2.p1.sent3	Доброго дня, шановні українці!
ParlaMint-UA_2021-07-16-m0.u2.p1.sent4	Сьогоднішня моя доповідь буде стосуватись діяльності уряду по пріоритетним напрямкам роботи за останній час, аби проінформувати народних депутатів, народ України, що зроблено та що планується реалізувати по стратегічних сферах.
ParlaMint-UA_2021-07-16-m0.u2.p1.sent5	По кожному блоку зупинюсь окремо, аби детально і системно розповісти про нашу роботу.
ParlaMint-UA_2021-07-16-m0.u2.p2.sent1	Почну з боротьби з коронавірусом та трансформації медичної системи.
ParlaMint-UA_2021-07-16-m0.u2.p2.sent2	Після півтора року пандемії це залишається одним з головних пріоритетів і викликів перед країною та урядом.
ParlaMint-UA_2021-07-16-m0.u2.p2.sent3	Двома головними опорами у боротьбі з коронавірусом є, по-перше, вакцинація, по-друге, підготовлена медична система, спроможна реагувати на ймовірні виклики та потреби при пандемії.
ParlaMint-UA_2021-07-16-m0.u2.p3.sent1	Що стосується вакцинації, вона стабільно набирає обертів.
ParlaMint-UA_2021-07-16-m0.u2.p3.sent2	Це особливо важливо на фоні поширення нового штаму коронавірусу "Дельта".
ParlaMint-UA_2021-07-16-m0.u2.p3.sent3	Шостий тиждень поспіль спостерігається рекордна кількість щеплень.
ParlaMint-UA_2021-07-16-m0.u2.p3.sent4	Наприклад, за минулий тиждень було зроблено більше 560 тисяч щеплень, 563, якщо конкретно.
ParlaMint-UA_2021-07-16-m0.u2.p3.sent5	На позаминулому тижні – 440 тисяч щеплень.
ParlaMint-UA_2021-07-16-m0.u2.p3.sent6	Мільйон щеплень від СOVID-19 зроблено за два тижні липня.
ParlaMint-UA_2021-07-16-m0.u2.p4.sent1	Користуючись нагодою, закликаю всіх українців захистити себе та своїх рідних і отримати вакцину.
ParlaMint-UA_2021-07-16-m0.u2.p4.sent2	Вакцинація в Україні відбувається на базі трьох платформ: це мобільні бригади вакцинації (їх 500); це пункти щеплень (їх 1200); і центри вакцинації, яких на сьогодні вже більше 200.
ParlaMint-UA_2021-07-16-m0.u2.p5.sent1	В Україні наразі є необхідна кількість якісних та безпечних вакцин, аби задовольнити попит всіх бажаючих.
ParlaMint-UA_2021-07-16-m0.u2.p5.sent2	Загалом до кінця липня в Україну заплановано поставку більше 8 мільйонів доз вакцин.
ParlaMint-UA_2021-07-16-m0.u2.p5.sent3	Окрім Pfizer, AstraZenecа та CoronaVac, очікуємо цього місяця 2 мільйони доз вакцини Moderna.
ParlaMint-UA_2021-07-16-m0.u2.p5.sent4	Це також високоякісна вакцина, яку використовують США і Європейський Союз.
ParlaMint-UA_2021-07-16-m0.u2.p5.sent5	Додатково у серпні очікуємо більше 5 мільйонів, окрім Pfizer, CoronaVac, також у серпні очікуємо 2 мільйони вакцини Novavax.
