id	text
ParlaMint-UA_2017-09-08-m0.u1.p1.sent1	Шановні колеги, прошу приготуватися до реєстрації.
ParlaMint-UA_2017-09-08-m0.u1.p1.sent2	Прошу зайти в зали і приготуватися до реєстрації.
ParlaMint-UA_2017-09-08-m0.u1.p2.sent1	Готові зареєструватися?
ParlaMint-UA_2017-09-08-m0.u1.p2.sent2	Я прошу народних депутатів провести реєстрацію.
ParlaMint-UA_2017-09-08-m0.u1.p2.sent3	Будь ласка, реєструємося.
ParlaMint-UA_2017-09-08-m0.u1.p3.sent1	Зареєстровано 334 депутати.
ParlaMint-UA_2017-09-08-m0.u1.p3.sent2	Ранкове пленарне засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2017-09-08-m0.u1.p4.sent1	Сьогодні день народження народних депутатів.
ParlaMint-UA_2017-09-08-m0.u1.p4.sent2	Якова Безбаха.
ParlaMint-UA_2017-09-08-m0.u1.p4.sent3	Привітаємо його.
ParlaMint-UA_2017-09-08-m0.u1.p4.sent4	І Вадима Кривенка.
ParlaMint-UA_2017-09-08-m0.u1.p4.sent5	Привітаємо наших колег народних депутатів.
ParlaMint-UA_2017-09-08-m0.u1.p5.sent1	Сьогодні в пленарному засіданні Верховної Ради України традиційно беруть участь члени Кабінету Міністрів на чолі з Прем’єр-міністром України Гройсманом.
ParlaMint-UA_2017-09-08-m0.u1.p5.sent2	Привітаємо наш уряд.
ParlaMint-UA_2017-09-08-m0.u1.p5.sent3	Але перед тим, як перейти до "години запитань до Уряду", я зачитаю заяву, яка надійшла в президію від двох фракцій: "Блоку Петра Порошенка" і "Народного фронту" – про перерву, яку вони готові замінити на виступ від трибуни.
ParlaMint-UA_2017-09-08-m0.u1.p5.sent4	І я надаю слово для виступу від двох фракцій Юрію Березі.
ParlaMint-UA_2017-09-08-m0.u1.p5.sent5	Будь ласка, включіть мікрофон.
ParlaMint-UA_2017-09-08-m0.u2.p1.sent1	Доброго дня, колеги!
ParlaMint-UA_2017-09-08-m0.u2.p1.sent2	Добрий день, український народе!
ParlaMint-UA_2017-09-08-m0.u2.p1.sent3	Я хотів би, щоб.
ParlaMint-UA_2017-09-08-m0.u2.p1.sent4	Шановні колеги з уряду!
ParlaMint-UA_2017-09-08-m0.u2.p1.sent5	Шановні колеги з уряду!
