id	text
ParlaMint-UA_2017-06-20-m1.u1.p1.sent1	Колеги, час, відведений для перерви, завершений.
ParlaMint-UA_2017-06-20-m1.u1.p1.sent2	Прошу заходити в зал приготуватись до реєстрації.
ParlaMint-UA_2017-06-20-m1.u1.p2.sent1	Будь ласка, заходимо в зал, перед нами стоїть надзавдання: зібрати 150 голосів за скорочену процедуру, щоб ми змогли швидко завершити фінансовий блок.
ParlaMint-UA_2017-06-20-m1.u1.p2.sent2	Автор, доповідач є.
ParlaMint-UA_2017-06-20-m1.u1.p2.sent3	Будь ласка, заходимо в зал, займаємо робочі місця.
ParlaMint-UA_2017-06-20-m1.u1.p3.sent1	Я прошу голів фракцій запросити депутатів в зал і прошу приготуватись до реєстрації.
ParlaMint-UA_2017-06-20-m1.u1.p4.sent1	Можемо провести реєстрацію, колеги?
ParlaMint-UA_2017-06-20-m1.u1.p4.sent2	Будь ласка, заходьте.
ParlaMint-UA_2017-06-20-m1.u1.p4.sent3	Отже, прошу зайняти робочі місця і прошу провести реєстрацію.
ParlaMint-UA_2017-06-20-m1.u1.p4.sent4	Прошу зареєструватись.
ParlaMint-UA_2017-06-20-m1.u1.p5.sent1	Зареєстровано 362 народних депутати.
ParlaMint-UA_2017-06-20-m1.u1.p5.sent2	Вечірнє пленарне засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2017-06-20-m1.u1.p6.sent1	Отже, колеги, ми продовжуємо блок фінансової політики.
ParlaMint-UA_2017-06-20-m1.u1.p6.sent2	І наступний у нас на розгляді проект Закону про внесення змін до деяких законодавчих актів України щодо регулювання переказу коштів (5361-д, депутатський).
ParlaMint-UA_2017-06-20-m1.u1.p6.sent3	І є звернення від голови комітету, щоб його розглянули за скороченою процедурою.
ParlaMint-UA_2017-06-20-m1.u1.p7.sent1	І у мене є звернення до усіх фракцій.
ParlaMint-UA_2017-06-20-m1.u1.p7.sent2	Ми зранку досить довго проходили розгляд питання судової реформи.
ParlaMint-UA_2017-06-20-m1.u1.p7.sent3	Зараз ми не встигаємо розглянути блоки і перейти до наступного.
ParlaMint-UA_2017-06-20-m1.u1.p7.sent4	Тому є прохання, щоб зараз ми проголосували за скорочену процедуру, колеги, від голови комітету.
ParlaMint-UA_2017-06-20-m1.u1.p7.sent5	Я прошу всіх підтримати розгляд за скороченою процедурою.
ParlaMint-UA_2017-06-20-m1.u1.p7.sent6	Готові до голосування?
ParlaMint-UA_2017-06-20-m1.u1.p8.sent1	Я прошу приготуватись до голосування.
ParlaMint-UA_2017-06-20-m1.u1.p8.sent2	І я прошу підтримати розгляд проекту Закону 5361-д за скороченою процедурою.
ParlaMint-UA_2017-06-20-m1.u1.p8.sent3	Колеги, прошу підтримати і прошу уважно проголосувати всіх.
ParlaMint-UA_2017-06-20-m1.u1.p8.sent4	Голосуємо, колеги, прошу підтримати.
ParlaMint-UA_2017-06-20-m1.u1.p8.sent5	Голосуємо.
ParlaMint-UA_2017-06-20-m1.u1.p9.sent1	За-106
ParlaMint-UA_2017-06-20-m1.u1.p10.sent1	Переголосуємо.
ParlaMint-UA_2017-06-20-m1.u1.p10.sent2	Я просто вам пояснюю загальну логіку.
ParlaMint-UA_2017-06-20-m1.u1.p10.sent3	В нас залишилося три законопроекти фінансової політики.
ParlaMint-UA_2017-06-20-m1.u1.p10.sent4	Якщо скорочена процедура, ми зможемо їх розглянути протягом 40 хвилин і перейти до питань інформатизації, до питання, яке є досить об’ємним, про електронні довірчі послуги.
ParlaMint-UA_2017-06-20-m1.u1.p10.sent5	Якщо ми увійдемо в повну процедуру це займе годину тільки одне питання.
ParlaMint-UA_2017-06-20-m1.u1.p10.sent6	Я звертаюсь до тих, хто часто говорить про необхідність кращої організації роботи Верховної Ради для того, щоб ми змогли ефективно працювати, законопроекти, які мають менше як сто статей, ми можемо розглядати за скороченою процедурою.
ParlaMint-UA_2017-06-20-m1.u1.p11.sent1	Тому давайте, прошу, заходимо в зал і прошу приготуватися до голосування.
ParlaMint-UA_2017-06-20-m1.u1.p11.sent2	Прошу голів фракцій запросити депутатів в зал і прошу зайняти робочі місця.
ParlaMint-UA_2017-06-20-m1.u1.p12.sent1	Можемо голосувати, яке відчуття залу?
ParlaMint-UA_2017-06-20-m1.u1.p12.sent2	Ми здатні рішуче і безкомпромісно проголосувати чи ще почекати?
ParlaMint-UA_2017-06-20-m1.u1.p12.sent3	І я прошу членів комітету допомогти мені максимально змобілізувати зал.
ParlaMint-UA_2017-06-20-m1.u1.p12.sent4	Я ще раз ставлю, колеги, на голосування пропозицію розгляду за скороченою процедурою.
ParlaMint-UA_2017-06-20-m1.u1.p12.sent5	І я прошу усіх зайняти робочі місця і взяти участь у голосуванні.
ParlaMint-UA_2017-06-20-m1.u1.p12.sent6	Прошу усіх змобілізуватися.
ParlaMint-UA_2017-06-20-m1.u1.p13.sent1	І я ставлю на голосування пропозицію про розгляд за скороченою процедурою проекту Закону про внесення змін до деяких законодавчих актів України щодо регулювання переказів коштів (5361-д, депутатський).
ParlaMint-UA_2017-06-20-m1.u1.p14.sent1	Я прошу підтримати позицію комітету і прошу проголосувати, колеги.
ParlaMint-UA_2017-06-20-m1.u1.p14.sent2	Голосуємо.
ParlaMint-UA_2017-06-20-m1.u1.p14.sent3	Прошу підтримати.
ParlaMint-UA_2017-06-20-m1.u1.p14.sent4	Прошу проголосувати.
ParlaMint-UA_2017-06-20-m1.u1.p15.sent1	Голосуємо.
ParlaMint-UA_2017-06-20-m1.u1.p16.sent1	За-128
ParlaMint-UA_2017-06-20-m1.u1.p17.sent1	Є потенціал.
ParlaMint-UA_2017-06-20-m1.u1.p17.sent2	Є потенціал, динаміка позитивна.
ParlaMint-UA_2017-06-20-m1.u1.p17.sent3	Динаміка позитивна, запрошую в зал народних депутатів.
ParlaMint-UA_2017-06-20-m1.u1.p17.sent4	Ну, колеги, я просто.
ParlaMint-UA_2017-06-20-m1.u1.p17.sent5	ті ж закони чи фінансової політики, чи інформатизації – це не закони спікера Верховної Ради України, це напрацювання наших комітетів.
ParlaMint-UA_2017-06-20-m1.u1.p17.sent6	І це повага один до одного, колеги.
ParlaMint-UA_2017-06-20-m1.u1.p18.sent1	Прошу займати робочі місця, заходити в зал. Будь ласка, займаємо робочі місця.
ParlaMint-UA_2017-06-20-m1.u1.p19.sent1	Отже, колеги, я поставлю ще раз на голосування пропозицію розгляду за скороченою процедурою, і прошу голів фракцій допомогти максимально змобілізувати зал.
ParlaMint-UA_2017-06-20-m1.u1.p19.sent2	Прошу усіх зайняти робочі місця, приготуватись до голосування.
ParlaMint-UA_2017-06-20-m1.u1.p20.sent1	Готові, так?
ParlaMint-UA_2017-06-20-m1.u1.p21.sent1	Отже, я ставлю на голосування пропозицію розгляду проекту Закону про внесення змін до деяких законодавчих актів України щодо регулювання переказу коштів (5361-д) за скороченою процедурою.
ParlaMint-UA_2017-06-20-m1.u1.p21.sent2	Прошу проголосувати, прошу підтримати.
ParlaMint-UA_2017-06-20-m1.u1.p21.sent3	Колеги, будь ласка, заходіть, заходіть, долучайтесь до роботи парламенту.
ParlaMint-UA_2017-06-20-m1.u1.p21.sent4	Голосуємо, так?
ParlaMint-UA_2017-06-20-m1.u1.p21.sent5	Підтримуємо і голосуємо.
ParlaMint-UA_2017-06-20-m1.u1.p21.sent6	Прошу проголосувати, прошу підтримати.
ParlaMint-UA_2017-06-20-m1.u1.p21.sent7	Голосуємо!
ParlaMint-UA_2017-06-20-m1.u1.p22.sent1	За-144
ParlaMint-UA_2017-06-20-m1.u1.p23.sent1	Ми близькі до фінішу.
ParlaMint-UA_2017-06-20-m1.u1.p23.sent2	Ми близькі до переможного результату.
ParlaMint-UA_2017-06-20-m1.u1.p23.sent3	Сергій, колеги, я просто кожному скажу: нам доводиться кожний голос пильнувати, коли під час голосування ви відходите від своїх місць, це безвідповідально.
ParlaMint-UA_2017-06-20-m1.u1.p23.sent4	Правильно?
ParlaMint-UA_2017-06-20-m1.u1.p23.sent5	Скажіть Сергію, що це безвідповідально.
ParlaMint-UA_2017-06-20-m1.u1.p24.sent1	Отже, я бачу, зал готовий прийняти позитивне рішення.
ParlaMint-UA_2017-06-20-m1.u1.p24.sent2	Треба тільки, щоб всі зайняли робочі місця, не виходили з залу, а навпаки заходили.
ParlaMint-UA_2017-06-20-m1.u1.p24.sent3	Прошу, колеги, займаємо робочі місця, зараз я поставлю ще раз на голосування.
ParlaMint-UA_2017-06-20-m1.u1.p25.sent1	Отже, голоси є.
ParlaMint-UA_2017-06-20-m1.u1.p25.sent2	Прошу приготуватись.
ParlaMint-UA_2017-06-20-m1.u1.p25.sent3	І я ставлю ще раз на голосування пропозицію, щоб проект Закону 5361-д ми розглянули за скороченою процедурою.
ParlaMint-UA_2017-06-20-m1.u1.p25.sent4	Прошу усіх проголосувати, кожен голос має вагу.
ParlaMint-UA_2017-06-20-m1.u1.p25.sent5	Прошу проголосувати, прошу підтримати.
ParlaMint-UA_2017-06-20-m1.u1.p25.sent6	Голосуємо!
ParlaMint-UA_2017-06-20-m1.u1.p25.sent7	Прошу підтримати, голосуємо.
ParlaMint-UA_2017-06-20-m1.u1.p26.sent1	За-161
ParlaMint-UA_2017-06-20-m1.u1.p27.sent1	Оце відповідальне голосування.
ParlaMint-UA_2017-06-20-m1.u1.p27.sent2	А кажуть, парламент не працює.
ParlaMint-UA_2017-06-20-m1.u1.p27.sent3	Парламент так працює, що дим іде.
ParlaMint-UA_2017-06-20-m1.u1.p28.sent1	Отже, колеги, запрошую до доповіді голову Комітету з питань фінансової політики і банківської діяльності Рибалку Сергія Вікторовича.
ParlaMint-UA_2017-06-20-m1.u1.p28.sent2	Будь ласка.
