id	text
ParlaMint-UA_2017-05-19-m0.u1.p1.sent1	Доброго ранку!
ParlaMint-UA_2017-05-19-m0.u1.p1.sent2	Прошу всіх заходити в зал, приготуватись до реєстрації.
ParlaMint-UA_2017-05-19-m0.u1.p1.sent3	Якесь нездорове скупчення депутатів справа.
ParlaMint-UA_2017-05-19-m0.u1.p2.sent1	Колеги, будь ласка, заходимо в зал, готуємось до реєстрації.
ParlaMint-UA_2017-05-19-m0.u1.p2.sent2	Шановні колеги!
ParlaMint-UA_2017-05-19-m0.u1.p2.sent3	Можемо реєструватись?
ParlaMint-UA_2017-05-19-m0.u1.p3.sent1	Отже, колеги, прошу провести реєстрацію.
ParlaMint-UA_2017-05-19-m0.u1.p4.sent1	Зареєстровано 336 народних депутатів.
ParlaMint-UA_2017-05-19-m0.u1.p5.sent1	Ранкове пленарне засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2017-05-19-m0.u1.p6.sent1	Шановні колеги!
ParlaMint-UA_2017-05-19-m0.u1.p6.sent2	Верхня палата парламенту Канади ратифікувала Угоду про вільну торгівлю з Україною.
ParlaMint-UA_2017-05-19-m0.u1.p6.sent3	Лишень 14 березня, недавно Верховної Ради України схвалила відповідний закон.
ParlaMint-UA_2017-05-19-m0.u1.p6.sent4	Я вітаю нас усіх з цим надважливим рішенням.
ParlaMint-UA_2017-05-19-m0.u1.p6.sent5	Це важливе для України рішення.
ParlaMint-UA_2017-05-19-m0.u1.p7.sent1	І хочу сказати, що отримання безвізового режиму з ЄС, Угода про зону вільної торгівлі з Канадою засвідчують – Україна, не зважаючи на агресію і на війну, йде своїм шляхом, шляхом вільних демократичних країн.
ParlaMint-UA_2017-05-19-m0.u1.p8.sent1	Я хочу подякувати дипломатам і уряду, який присутній тут, за спільну проведену роботу, за шлях реформ.
ParlaMint-UA_2017-05-19-m0.u1.p8.sent2	І сьогодні у нас "година запитань до Уряду".
ParlaMint-UA_2017-05-19-m0.u1.p8.sent3	І я прошу привітати Прем’єр-міністра України Володимира Борисовича Гройсмана і уряд України.
ParlaMint-UA_2017-05-19-m0.u1.p8.sent4	Привітаємо наш уряд.
ParlaMint-UA_2017-05-19-m0.u1.p8.sent5	Можна було довше аплодувати, колеги.
ParlaMint-UA_2017-05-19-m0.u1.p8.sent6	Прошу.
ParlaMint-UA_2017-05-19-m0.u1.p8.sent7	Давайте ще раз привітаємо більш дружньо уряд, колеги.
ParlaMint-UA_2017-05-19-m0.u2.p1.sent1	Дякую-дякую.
ParlaMint-UA_2017-05-19-m0.u2.p2.sent1	Я тільки сказав, пане Голово Верховної Ради, доброго дня шановні колеги, що тільки уряд має аплодувати багато і довго Верховній Раді України.
ParlaMint-UA_2017-05-19-m0.u3.p1.sent1	Може, будь ласка, будь ласка.
ParlaMint-UA_2017-05-19-m0.u3.p1.sent2	Це було сильно.
ParlaMint-UA_2017-05-19-m0.u3.p2.sent1	Отже, колеги, сьогодні у нас буде формат наступний, радикально змінений: буде доповідь Прем’єр-міністра України Володимира Борисовича Гройсмана, а потім будуть запитання.
ParlaMint-UA_2017-05-19-m0.u3.p2.sent2	І доповідь буде, ми проговорили з Володимиром Борисовичем, можливо 30 хвилин, можливо менше.
ParlaMint-UA_2017-05-19-m0.u3.p2.sent3	Якщо буде доповідь коротша, відповідно буде більше часу на запитання від народних депутатів.
ParlaMint-UA_2017-05-19-m0.u3.p2.sent4	Нагадую, запитання будуть від депутатів і тому треба бути на місці і провести запис.
ParlaMint-UA_2017-05-19-m0.u3.p2.sent5	Володимире Борисовичу, можемо починати?
ParlaMint-UA_2017-05-19-m0.u3.p3.sent1	І я запрошую до слова Прем’єр-міністра України Володимира Борисовича Гройсмана.
ParlaMint-UA_2017-05-19-m0.u3.p3.sent2	Будь ласка.
ParlaMint-UA_2017-05-19-m0.u4.p1.sent1	Вельмишановний пане Голово Верховної Ради України, шановна президія, шановні дорогі колеги народні депутати!
ParlaMint-UA_2017-05-19-m0.u4.p1.sent2	Декілька хвилин попрошу вашої уваги з великою шаною і повагою.
ParlaMint-UA_2017-05-19-m0.u4.p1.sent3	Знаєте, я згадую, як ми з вами входили в бюджетний процес 2017 року, проводили необхідні консультації, роботу для того, щоб сформувати бюджет, який би міг стати бюджетом з чіткими пріоритетами.
ParlaMint-UA_2017-05-19-m0.u4.p1.sent4	Але одним із головних завдань, яке ми ставили перед цим бюджетом, було завдання підвищення мінімальної заробітної плати.
ParlaMint-UA_2017-05-19-m0.u4.p1.sent5	Ми боролись за це рішення і в цій залі лунали різні думки про те, потрібно це робити чи ні, пораховано це детально чи ні.
