id	text
ParlaMint-UA_2015-10-09-m0.u1.p1.sent1	Добрий ранок, шановні колеги народні депутати!
ParlaMint-UA_2015-10-09-m0.u1.p1.sent2	Добрий ранок, шановні колеги народні депутати!
ParlaMint-UA_2015-10-09-m0.u1.p1.sent3	Будь ласка, займайте свої місця у залі Верховної Ради України.
ParlaMint-UA_2015-10-09-m0.u1.p1.sent4	Розпочинаємо нашу роботу.
ParlaMint-UA_2015-10-09-m0.u1.p2.sent1	Ну, по-перше, шановні колеги, хочу подякувати, хочу подякувати, хочу подякувати всім за вчорашній плідний робочий день.
ParlaMint-UA_2015-10-09-m0.u1.p2.sent2	Я думаю, що ми продемонстрували політичну волю для прийняття необхідних рішень, зокрема в частині безвізового режиму, ефективної боротьби з корупцією.
ParlaMint-UA_2015-10-09-m0.u1.p3.sent1	А з іншого боку, ми продемонстрували прагнення приймати якісні рішення.
ParlaMint-UA_2015-10-09-m0.u1.p3.sent2	Це означає, що закони, які ми вчора ухвалили в першому.
ParlaMint-UA_2015-10-09-m0.u1.p3.sent3	за результатами розгляду в першому читанні, мають бути опрацьовані спільною робочою групою з урядом, з нашими європейськими партнерами, з комітетами.
ParlaMint-UA_2015-10-09-m0.u1.p3.sent4	Для того, щоб вони відповідали відповідно європейським стандартам.
ParlaMint-UA_2015-10-09-m0.u1.p4.sent1	Шановні колеги!
ParlaMint-UA_2015-10-09-m0.u1.p4.sent2	Вчора ми з вами ухвалили п’ять законопроектів з питань запровадження безвізового режиму з Європейським Союзом та ряд інших важливих рішень.
ParlaMint-UA_2015-10-09-m0.u1.p4.sent3	І зокрема, в тому числі законопроект, що дозволить відкрити безкоштовно всю інформацію про порядок формування тарифів на газ, на електроенергію, на житлово-комунальні послуги, що є надзвичайно важливим.
ParlaMint-UA_2015-10-09-m0.u1.p5.sent1	Вчора я доручив, щоб ми створили з вами робочу групу по доопрацюванню цих проектів по безвізовому режиму.
ParlaMint-UA_2015-10-09-m0.u1.p5.sent2	І ми маємо до другого читання підготувати їх належним чином.
ParlaMint-UA_2015-10-09-m0.u1.p6.sent1	Також хотів би, шановні колеги, закцентувати вашу увагу в наступному.
ParlaMint-UA_2015-10-09-m0.u1.p6.sent2	Сьогодні у нас з вами є, окрім "години запитань до Уряду", ряд важливих рішень, які ми маємо ухвалити.
ParlaMint-UA_2015-10-09-m0.u1.p6.sent3	Перше.
ParlaMint-UA_2015-10-09-m0.u1.p6.sent4	Мораторій на перевірки ЗМІ під час виборів.
ParlaMint-UA_2015-10-09-m0.u1.p6.sent5	І мораторій на перевірку ЗМІ під час виборів, що є надзвичайно важливим.
ParlaMint-UA_2015-10-09-m0.u1.p6.sent6	І нам потрібно буде приймати рішення щодо включення до порядку денного і прийняття рішення цієї постанови.
ParlaMint-UA_2015-10-09-m0.u1.p6.sent7	І я прошу керівників фракцій, груп українського парламенту, які по-справжньому відстоюють свободу слова, щоб після 11 години у залі була достатня кількість народних депутатів для прийняття відповідних рішень.
ParlaMint-UA_2015-10-09-m0.u1.p7.sent1	Питання запровадження іномовлення за кордоном.
ParlaMint-UA_2015-10-09-m0.u1.p7.sent2	Це проект Закону про іномовлення, до якого ми вчора, на превеликий жаль, не дійшли, але сьогодні маємо шанс його розглянути і ухвалити цей закон, тому я вважаю, що ми маємо дуже гарно сьогодні попрацювати у цьому напрямку.
ParlaMint-UA_2015-10-09-m0.u1.p8.sent1	Реформа антимонопольного господарства – шлях для отримання 1,8 мільярда доларів макрофінансової допомоги, друзі.
ParlaMint-UA_2015-10-09-m0.u1.p9.sent1	І також Закони про запобігання корупції в спортивній сфері.
ParlaMint-UA_2015-10-09-m0.u1.p9.sent2	Це такий повноцінний закон, який маємо сьогодні розглянути.
ParlaMint-UA_2015-10-09-m0.u1.p10.sent1	Тому я звертаюсь до керівників фракцій і груп, персонально до депутатів позафракційних.
ParlaMint-UA_2015-10-09-m0.u1.p10.sent2	Шановні колеги, будь ласка, забезпечте участь, прийміть участь у засіданні Ради для того, щоб ми змогли ухвалювати відповідно рішення.
ParlaMint-UA_2015-10-09-m0.u1.p11.sent1	Стосовно дисципліни.
ParlaMint-UA_2015-10-09-m0.u1.p11.sent2	Друзі, я не буду миритися з тим, що абсолютна більшість депутатів Верховної Ради є заручниками недобросовісних депутатів, які вважають, що робота в парламенті, це не робота, на яку він має прийти, попрацювати як громадянин України, який має відповідно свої обов’язки, а не тільки права.
