id	text
ParlaMint-UA_2003-11-27-m0.u1.p1.sent1	Шановні.
ParlaMint-UA_2003-11-27-m0.u1.p1.sent2	Доброго ранку, шановні колеги.
ParlaMint-UA_2003-11-27-m0.u1.p1.sent3	Давайте.
ParlaMint-UA_2003-11-27-m0.u1.p1.sent4	Одну хвилиночку, не керуйте мною, я прошу вас.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent1	Шановні колеги!
ParlaMint-UA_2003-11-27-m0.u1.p2.sent2	Я прошу уваги.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent3	Давайте таким чином домовимося.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent4	Ну заспокойтеся, будь ласка.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent5	Давайте таким чином домовимося, що розгляд усіх.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent6	закрити сесію ми завжди встигнемо.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent7	Розгляд питань, у тому числі і бюджетного, буде відбуватися в суворій, неухильній послідовності з Бюджетним кодексом.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent8	А тому, шановні колеги, я просив би вас усіх сісти на місця, і ми продовжимо роботу.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent9	Ми розглянемо перше питання.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent10	Після того керівники депутатських груп і фракцій візьмуть для себе перерву - я підкреслюю, керівники депутатських груп і фракцій - ми зберемося і ще раз домовимося відносно процедури.
ParlaMint-UA_2003-11-27-m0.u1.p2.sent11	Адам Іванович буде продовжувати розгляд інших питань.
ParlaMint-UA_2003-11-27-m0.u1.p3.sent1	Я ще раз хочу сказати.
ParlaMint-UA_2003-11-27-m0.u1.p3.sent2	Ну заспокойтеся, ну ви ж вихована людина.
ParlaMint-UA_2003-11-27-m0.u1.p3.sent3	Ну я прошу вас, не демонструйте свій рівень примітивізму, ну ви ж керівник партії.
ParlaMint-UA_2003-11-27-m0.u1.p3.sent4	Ну що ви?
ParlaMint-UA_2003-11-27-m0.u1.p4.sent1	Тому.
ParlaMint-UA_2003-11-27-m0.u1.p4.sent2	Шановні колеги, я ще раз хочу сказати, ми будемо розглядати бюджет 2004 року так, як того вимагає Бюджетний кодекс.
ParlaMint-UA_2003-11-27-m0.u1.p4.sent3	Є ще питання якісь для блокування?
ParlaMint-UA_2003-11-27-m0.u1.p4.sent4	Я їх не бачу.
ParlaMint-UA_2003-11-27-m0.u1.p4.sent5	Тому я прошу.
ParlaMint-UA_2003-11-27-m0.u1.p5.sent1	Шановні колеги!
ParlaMint-UA_2003-11-27-m0.u2.p1.sent1	Не чути.
ParlaMint-UA_2003-11-27-m0.u3.p1.sent1	Можна відповідати?
ParlaMint-UA_2003-11-27-m0.u3.p1.sent2	Я щойно, ми з цього приводу.
ParlaMint-UA_2003-11-27-m0.u3.p1.sent3	Шановні колеги, з цього приводу ми мали розмову щойно з Олександром Олександровичем.
ParlaMint-UA_2003-11-27-m0.u3.p1.sent4	Я думаю, він пояснить свому колезі.
ParlaMint-UA_2003-11-27-m0.u4.p1.sent1	Не чути.
ParlaMint-UA_2003-11-27-m0.u5.p1.sent1	Я прошу заспокоїтися.
ParlaMint-UA_2003-11-27-m0.u5.p1.sent2	Я, шановні колеги, ще раз хочу.
ParlaMint-UA_2003-11-27-m0.u6.p1.sent1	Шановні колеги, я ще раз.
ParlaMint-UA_2003-11-27-m0.u7.p1.sent1	Не чути.
ParlaMint-UA_2003-11-27-m0.u8.p1.sent1	Шановні колеги, я ще раз хочу сказати, якщо буде депутат Луценко поступати таким чином, то у нас ще інші будуть рішення.
ParlaMint-UA_2003-11-27-m0.u8.p1.sent2	Депутату Луценку не потрібно виривати мікрофон.
ParlaMint-UA_2003-11-27-m0.u8.p1.sent3	А якщо хоче депутат Луценко шукати приводи для збурення, то він тоді мав би не рвати мікрофони, а подивитися на табло, де було висвітлено, за який закон іде голосування.
ParlaMint-UA_2003-11-27-m0.u8.p1.sent4	І всі це прекрасно знають.
ParlaMint-UA_2003-11-27-m0.u8.p1.sent5	Я ще раз кажу, шановні колеги, гучність голосу не означає ще, що це співвідноситься з іншими складовими людського організму.
ParlaMint-UA_2003-11-27-m0.u8.p1.sent6	Прошу заспокоїтися.
ParlaMint-UA_2003-11-27-m0.u8.p1.sent7	Шановні колеги, прошу всіх шановних колег сісти на місця.
ParlaMint-UA_2003-11-27-m0.u9.p1.sent1	Не чути.
ParlaMint-UA_2003-11-27-m0.u10.p1.sent1	Олександре Олександровичу, ви ж толерантний чоловік, поясніть що-небудь людині, поясніть.
ParlaMint-UA_2003-11-27-m0.u11.p1.sent1	Заспокойтеся.
ParlaMint-UA_2003-11-27-m0.u11.p1.sent2	Я прошу шановних депутатів, усіх шановних депутатів, сядьте на місця, бо ми жодного рішення не приймемо в такій ситуації, ви прекрасно розумієте.
ParlaMint-UA_2003-11-27-m0.u11.p2.sent1	Я прошу вас.
ParlaMint-UA_2003-11-27-m0.u11.p2.sent2	Я зараз оголошу відкриття сесії, перше питання, дайте можливість розглядати.
ParlaMint-UA_2003-11-27-m0.u11.p2.sent3	Я ще раз кажу, що наскоком ми не зможемо вирішити питання, відповідно до Бюджетного кодексу ми будемо розглядати кожне питання постатейно і будемо голосувати.
ParlaMint-UA_2003-11-27-m0.u11.p2.sent4	Я це вам гарантую.
ParlaMint-UA_2003-11-27-m0.u11.p2.sent5	От і все.
ParlaMint-UA_2003-11-27-m0.u11.p2.sent6	Прошу, сядьте.
ParlaMint-UA_2003-11-27-m0.u11.p3.sent1	Так я не можу сесію відкрити.
ParlaMint-UA_2003-11-27-m0.u11.p3.sent2	Ви розумієте, мені треба відкрити сесію.
ParlaMint-UA_2003-11-27-m0.u11.p4.sent1	Шановні народні депутати, прошу підготуватися до реєстрації.
ParlaMint-UA_2003-11-27-m0.u11.p5.sent1	Прошу народних депутатів зареєструватися.
ParlaMint-UA_2003-11-27-m0.u11.p6.sent1	Ранкове засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2003-11-27-m0.u11.p7.sent1	Зареєструвалося -440
ParlaMint-UA_2003-11-27-m0.u11.p8.sent1	В залі зареєстровано 440 народних депутатів.
ParlaMint-UA_2003-11-27-m0.u11.p9.sent1	Ранкове засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2003-11-27-m0.u11.p10.sent1	Шановні колеги, читайте.
ParlaMint-UA_2003-11-27-m0.u11.p11.sent1	Шановні колеги, давайте сьогодні, може, заспокоїмося, коли я скажу, що у нас день народження двох чарівних наших колег - народних депутатів: Бахтеєвої Тетяни Дмитрівни і Тимошенко Юлії Володимирівни.
ParlaMint-UA_2003-11-27-m0.u11.p11.sent2	Давайте привітаємо їх з днем народження.
