id	text
ParlaMint-UA_2005-06-23-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України.
ParlaMint-UA_2005-06-23-m0.u1.p1.sent2	Прошу, шановні колеги, підготуватися до реєстрації.
ParlaMint-UA_2005-06-23-m0.u1.p1.sent3	Увімкніть систему "Рада".
ParlaMint-UA_2005-06-23-m0.u1.p2.sent1	Зареєструвалося у сесійній залі 411 народних депутатів.
ParlaMint-UA_2005-06-23-m0.u1.p2.sent2	Ранкове засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2005-06-23-m0.u1.p3.sent1	Шановні народні депутати, учора 22 червня після нетривалої важкої хвороби на 47 році життя помер наш колега, народний депутат України двох скликань, член фракції СДПУ(о), член Комітету Верховної Ради України у справах пенсіонерів, ветеранів та інвалідів Ігор Олександрович Плужніков.
ParlaMint-UA_2005-06-23-m0.u1.p3.sent2	Прошу вас, шановні колеги, вшанувати пам’ять народного депутата України Ігоря Олександровича Плужнікова хвилиною мовчання.
ParlaMint-UA_2005-06-23-m0.u1.p3.sent3	Прошу сідати.
ParlaMint-UA_2005-06-23-m0.u1.p4.sent1	З відповідною телеграмою до нас звернувся і Президент України.
ParlaMint-UA_2005-06-23-m0.u1.p4.sent2	Телеграма такого змісту.
ParlaMint-UA_2005-06-23-m0.u1.p4.sent3	"З болем у серці дізнався про передчасну смерть народного депутата України Ігоря Олександровича Плужнікова.
ParlaMint-UA_2005-06-23-m0.u1.p4.sent4	Від нас пішла молода, сповнена життєвих сил людина.
ParlaMint-UA_2005-06-23-m0.u1.p4.sent5	Це гірка та непоправна втрата для всіх, хто знав Ігоря Олександровича Плужнікова".
ParlaMint-UA_2005-06-23-m0.u1.p5.sent1	Шановні колеги, тепер інформація про результати роботи Верховної Ради України на пленарному засіданні 22 червня 2005 року.
ParlaMint-UA_2005-06-23-m0.u1.p5.sent2	Розглянуто вісім питань порядку денного.
ParlaMint-UA_2005-06-23-m0.u1.p5.sent3	За результатами розгляду прийнято три закони, один законопроект прийнято за основу в першому читанні, один законопроект направлено на доопрацювання, три законопроекти відхилено, прийнято три постанови.
ParlaMint-UA_2005-06-23-m0.u1.p6.sent1	Шановні колеги, відповідно до статті 13 Закону України про статус народного депутата України та статті 4.2.2 Регламенту Верховної Ради України інформую про входження народних депутатів України Веревського Андрія Михайловича та Фельдмана Олександра Борисовича до складу фракції блоку Юлії Тимошенко.
ParlaMint-UA_2005-06-23-m0.u1.p7.sent1	Шановні колеги, шановні колеги!
ParlaMint-UA_2005-06-23-m0.u1.p7.sent2	Сьогодні день народження народного депутата України Шевченка Віталія Федоровича.
ParlaMint-UA_2005-06-23-m0.u1.p7.sent3	Давайте привітаємо нашого колегу і побажаємо міцного здоров’я і успіхів в роботі.
ParlaMint-UA_2005-06-23-m0.u1.p8.sent1	Шановні народні депутати, я прошу уваги!
ParlaMint-UA_2005-06-23-m0.u1.p8.sent2	Зараз нам доведеться визначитися щодо прийняття рішення.
ParlaMint-UA_2005-06-23-m0.u1.p8.sent3	Я просив би, щоб Верховна Рада визначилась в зв’язку із рішенням погоджувальної ради.
ParlaMint-UA_2005-06-23-m0.u1.p8.sent4	Я зараз коротко доведу до вашого відома інформацію.
ParlaMint-UA_2005-06-23-m0.u1.p9.sent1	Вчора ми обговорили ситуацію, яка склалася в зв’язку з прийняттям Постанови Верховної Ради України щодо рішення Львівської міської ради по упорядкуванню польських військових поховань.
ParlaMint-UA_2005-06-23-m0.u1.p9.sent2	Погоджувальна рада запропонувала прийняти Постанову Верховної Ради про скасування нашого вчорашнього рішення.
ParlaMint-UA_2005-06-23-m0.u1.p10.sent1	Тому я поставлю на голосування зараз про включення до порядку денного проекту Постанови Верховної Ради України про скасування Постанови Верховної Ради України про рішення Львівської міської ради щодо завершення упорядкування польських військових поховань 18-19 років на території Історико-культурного заповідника "Личаківський цвинтар", номер 2796-ВР від 22 червня 2005 року.
ParlaMint-UA_2005-06-23-m0.u1.p10.sent2	Прошу голосувати.
ParlaMint-UA_2005-06-23-m0.u1.p10.sent3	Про включення до порядку денного.
ParlaMint-UA_2005-06-23-m0.u1.p10.sent4	Прошу голосувати.
ParlaMint-UA_2005-06-23-m0.u1.p11.sent1	За-204
ParlaMint-UA_2005-06-23-m0.u1.p12.sent1	Рішення не прийнято.
ParlaMint-UA_2005-06-23-m0.u1.p13.sent1	Так.
ParlaMint-UA_2005-06-23-m0.u1.p13.sent2	По фракціях, будь ласка.
ParlaMint-UA_2005-06-23-m0.u1.p13.sent3	"Наша Україна" - 73, комуністів - 0, "Регіони України" - 13, Народна партія - 29, Блок Тимошенко - 35, СПУ - 0, Українська народна партія - 20, СДПУ(о) - 0, "Демократична Україна" - 0, "Єдина Україна" - 11, партія "Промисловців і підприємців" - 9, "Демократичні ініціативи" - 4, позафракційні - 10.
ParlaMint-UA_2005-06-23-m0.u1.p14.sent1	Шановні народні депутати!
ParlaMint-UA_2005-06-23-m0.u1.p14.sent2	21 червня 2005 року Центральна виборча комісія зареєструвала Ружицького Антона Матвійовича народним депутатом України обраного 31 березня 2002 року в багатомандатному загальнодержавному виборчому окрузі від виборчого блоку політичних партій блок Віктора Ющенка "Наша Україна".
ParlaMint-UA_2005-06-23-m0.u1.p14.sent3	Відповідно до статті 79 Конституції України перед вступом на посаду народний депутат України складає присягу перед Верховною Радою України.
ParlaMint-UA_2005-06-23-m0.u1.p14.sent4	Для складення присяги на трибуну запрошується народний депутат України Антон Матвійович Ружицький.
ParlaMint-UA_2005-06-23-m0.u1.p14.sent5	Будь ласка.
ParlaMint-UA_2005-06-23-m0.u2.p1.sent1	Присягаю на вірність Україні: зобов’язуюсь всіма своїми діями боронити суверенітет і незалежність України, дбати про благо Вітчизни і добробут українського народу, присягаю додержуватися Конституції України та законів України, виконувати свої обов’язки в інтересах усіх співвітчизників.
ParlaMint-UA_2005-06-23-m0.u3.p1.sent1	Шановні колеги, давайте привітаємо Антона Матвійовича і побажаємо нашої спільної роботи.
ParlaMint-UA_2005-06-23-m0.u3.p2.sent1	Оголошується до розгляду питання про дострокове припинення повноважень народного депутата України Юрія Івановича Єханурова.
ParlaMint-UA_2005-06-23-m0.u3.p2.sent2	Доповідач - голова Комітету з питань Регламенту, депутатської етики та організації роботи Верховної Ради України Валентин Григорович Матвєєв.
ParlaMint-UA_2005-06-23-m0.u4.p1.sent1	Дякую.
ParlaMint-UA_2005-06-23-m0.u4.p1.sent2	Шановні колеги, до Верховної Ради 21 червня цього року надійшла заява народного депутата України Єханурова Юрія Івановича про дострокове складення ним депутатських повноважень.
ParlaMint-UA_2005-06-23-m0.u4.p2.sent1	Як відомо, Указом Президента від першого квітня цього року він був призначений головою Дніпропетровської обласної державної адміністрації.
