id	text
ParlaMint-UA_2005-11-08-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, гості, запрошені Верховної Ради.
ParlaMint-UA_2005-11-08-m0.u1.p1.sent2	Прошу колег підготуватися до реєстрації.
ParlaMint-UA_2005-11-08-m0.u1.p1.sent3	Так, готуємось до реєстрації.
ParlaMint-UA_2005-11-08-m0.u1.p1.sent4	Тим часом я повідомлю приємну новину і давайте привітаємо, сьогодні дні народження у наших колег – Бауера Михайла Йозефовича і Кукоби Анатолія Тихоновича.
ParlaMint-UA_2005-11-08-m0.u1.p1.sent5	Аби була у нас можливість, у тих, хто присутній в залі і тих, кого ми привітали, і через рік привітали в цьому залі.
ParlaMint-UA_2005-11-08-m0.u1.p1.sent6	Так, ввімкніть, будь ласка, система „Рада”.
ParlaMint-UA_2005-11-08-m0.u1.p1.sent7	Реєструємось.
ParlaMint-UA_2005-11-08-m0.u1.p2.sent1	Зареєструвалося - 329
ParlaMint-UA_2005-11-08-m0.u1.p3.sent1	В залі зареєстровано 329 народних депутатів.
ParlaMint-UA_2005-11-08-m0.u1.p3.sent2	Ранкове засідання Верховної Ради оголошую відкритим.
ParlaMint-UA_2005-11-08-m0.u1.p3.sent3	Але бачу, що це ще не все, ще раз проведемо потім реєстрацію.
ParlaMint-UA_2005-11-08-m0.u1.p4.sent1	Шановні народні колеги, відповідно до календарного плану проведення восьмої сесії Верховної Ради сьогодні на ранковому засіданні у нас черговий День уряду у Верховній Раді України.
ParlaMint-UA_2005-11-08-m0.u1.p4.sent2	Постановою від восьмого вересня 2005 року Верховна Рада визначила наступний предмет його розгляду - „Про сучасний стан та перспективи розвитку ринку страхових послуг в Україні”.
ParlaMint-UA_2005-11-08-m0.u1.p5.sent1	Доповідачем із зазначеного питання уряд призначив голову Державної комісії з регулювання ринків фінансових послуг Віктора Івановича Суслова.
ParlaMint-UA_2005-11-08-m0.u1.p5.sent2	Інформаційно-довідкові необхідні матеріали уряду вам було роздано.
ParlaMint-UA_2005-11-08-m0.u1.p5.sent3	Тому ми будемо приступати до реалізації нашого проведення Дня уряду.
ParlaMint-UA_2005-11-08-m0.u1.p6.sent1	Пропонується наступний регламент: доповідачу для інформації надати 30 хвилин і півтори години для відповідей на письмові та усні запитання, представнику профільного комітету для виступу надати 10 хвилин.
ParlaMint-UA_2005-11-08-m0.u1.p6.sent2	Після цього провести дебати.
ParlaMint-UA_2005-11-08-m0.u1.p6.sent3	В першу чергу, слово одержать представники фракцій і депутатських груп.
ParlaMint-UA_2005-11-08-m0.u1.p6.sent4	Ось такий порядок буде розгляду цього питання.
ParlaMint-UA_2005-11-08-m0.u1.p6.sent5	Я запрошую до слова голову Державної комісії з регулювання ринків фінансових послуг України Віктора Івановича Суслова.
ParlaMint-UA_2005-11-08-m0.u1.p6.sent6	Будь ласка, Віктор Іванович.
ParlaMint-UA_2005-11-08-m0.u2.p1.sent1	Уважаемые народные депутаты Украины!
ParlaMint-UA_2005-11-08-m0.u2.p1.sent2	Прежде всего от имени Кабинета Министров Украины позвольте поблагодарить Верховную Раду за то, что впервые Верховной Радой Украины назначен День правительства по вопросу состояния и перспектив развития рынка страховых услуг в Украине.
ParlaMint-UA_2005-11-08-m0.u2.p1.sent3	Вам розданы справочные материалы.
ParlaMint-UA_2005-11-08-m0.u2.p1.sent4	Мы подготовили также ответы на вопросы, поставленные фракциями и комитетами, и народными депутатами.
ParlaMint-UA_2005-11-08-m0.u2.p1.sent5	Мы получили 34 таких вопроса, и мы подготовили презентацию.
ParlaMint-UA_2005-11-08-m0.u2.p1.sent6	Все материалы скомпонованы таким образом, что они взаимно дополняют друг-друга.
ParlaMint-UA_2005-11-08-m0.u2.p1.sent7	То есть, то, что не будет сказано в докладах, будет сказано в ответах на вопросы.
ParlaMint-UA_2005-11-08-m0.u2.p1.sent8	Я прошу дать материал презентации.
ParlaMint-UA_2005-11-08-m0.u2.p2.sent1	Прежде, чем перейти к характеристике современного страхования состояния страхового рынка Украины, я считаю необходимым сделать некоторые замечания о принципах построения рынка страхования.
ParlaMint-UA_2005-11-08-m0.u2.p2.sent2	Надо учитывать, что страхование является платной коммерческой услугой, и платят за эту услугу в разных случаях либо Государственный бюджет, либо государственные и коммерческие предприятия, либо граждане.
ParlaMint-UA_2005-11-08-m0.u2.p2.sent3	Соответственно, делая страховые платежи или внося страховые премии, страхователи защищают себя от тех рисков, которые могут возникнуть.
ParlaMint-UA_2005-11-08-m0.u2.p3.sent1	Страховая компания получает страховые премии и в случае наступления таких страховых событий осуществляет страховые выплаты.
ParlaMint-UA_2005-11-08-m0.u2.p3.sent2	Так вот, я прошу обратить внимание, это важно для всего дальнейшего рассмотрения материалов, что в Украине состояние страхового рынка Украины таково, что на каждые 100 гривен страховых платежей выплачивается в среднем в виде возмещений 22 гривны и 78 гривен.
ParlaMint-UA_2005-11-08-m0.u2.p3.sent3	Это то, что составляет компенсацию затрат компаний и заработанные премии страховых компаний или доход страховых компаний.
