id	text	language
ParlaMint-UA_2019-02-28-m1.u1.p1.sent1	Шановні колеги, прошу приготуватись до реєстрації і заходити в зал. Будь ласка.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p2.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p2.sent2	Колеги, отже, прошу приготуватись до реєстрації і прошу зареєструватись.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p3.sent1	Зареєстровано 347 народних депутатів.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p3.sent2	Вечірнє пленарне засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p4.sent1	Колеги, хочу нагадати вам логіку нашої роботи після обіду.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p4.sent2	У нас в порядку денному стоїть блок законів з питань екології.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p5.sent1	Перший з них – це друге читання.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p5.sent2	Розробку тих законів здійснювали представники усіх фракцій.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p5.sent3	Я сподіваюсь, вони зможуть об’єднати зал.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p5.sent4	Хочу нагадати, що сьогодні ми маємо увійти в розгляд Закону "Про державну мову".	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p5.sent5	Ми розуміємо, що правок є багато, але розпочати ми маємо сьогодні.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p5.sent6	І після блоку екології ми будемо входити в блок питань культури.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p5.sent7	Така наша логіка роботи після обіду.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p5.sent8	І тому я прошу всіх змобілізуватись, ми активно попрацювали до обіду, нам важливо і після обіду показати таку ж саму ж високу відповідальність і дисципліну.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p6.sent1	Але перед тим, як перейти до першого закону з блоку екології, я хочу оголосити заяву від двох фракцій, які готові замінити перерву на виступ.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p6.sent2	І до слова запрошую Віктора Галасюка.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u1.p6.sent3	Будь ласка, пане Вікторе, 3 хвилини.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u2.p1.sent1	Віктор Галасюк, Радикальна партія Олега Ляшка.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u2.p1.sent2	Шановні українці, в результаті таємних перемовин Президента і уряду з Міжнародним валютним фондом уряд прийняв Постанову про підвищення ціни на газ для населення в три етапи.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u2.p1.sent3	Мало того, що вже провели таке підвищення, планують його продовжувати.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u2.p1.sent4	Це штучне, економічно необґрунтоване підвищення тарифів, яке спричиняє соціальний шок в країні.	UKRAINIAN
ParlaMint-UA_2019-02-28-m1.u2.p1.sent5	Україна на дві третини забезпечує свої потреби газом українського видобутку, при чому державного видобутку, передусім "Укргазвидобування".	UKRAINIAN
