id	text	language
ParlaMint-UA_2019-03-12-m1.u1.p1.sent1	Шановні колеги, прошу заходити в зал, приготуватись до реєстрації.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p2.sent1	Отже, колеги, прошу зайняти робочі місця для участі в реєстрації.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p3.sent1	Отже, прошу провести реєстрацію, прошу зареєструватись.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p4.sent1	Зареєстровано 358 народних депутатів.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p4.sent2	Вечірнє засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p5.sent1	І, колеги, відразу хочу зробити повідомлення.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p5.sent2	До обіду я мав розмову з головою Тимчасової слідчої комісії для проведення розслідування відомостей щодо фактів розкрадання в Збройних Силах України та підриву обороноздатності держави.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p5.sent3	Хочу наголосити, що повідомив мене голова комісії, що засідання відбудеться в четвер о 14:15.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p5.sent4	Зранку на засіданні з головами фракцій ми дійшли до спільного розуміння, що комісія має відбутись чим швидше.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p5.sent5	Тому я звертаюся з закликом до членів комісії провести її завтра.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p5.sent6	Я розумію, що є багато матеріалів, що є багато для опрацювання документів, але я вважаю, що відтягувати з проведенням комісії і з інформуванням суспільства ми не можемо.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p5.sent7	І хочу наголосити, що в нашому рішенні щодо тимчасової слідчої комісії зазначено, що вона має проходити спільно з Комітетом безпеки і оборони, Комітетом по боротьбі з корупцією.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p5.sent8	І я закликаю і комітети, і членів тимчасової слідчої комісії невідкладно завтра по завершенню сесії розпочати роботу тимчасової слідчої комісії і інформувати суспільство про ті факти, які були озвучені засобами масової інформації.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p5.sent9	І сподіваюсь, члени ТСК дослухаються до моєї поради і до моєї рекомендації.	UKRAINIAN
ParlaMint-UA_2019-03-12-m1.u1.p6.sent1	Отже, колеги, хочу нагадати, що до обіду ми завершили на правці 39.	UKRAINIAN
