id	text	language
ParlaMint-UA_2019-09-10-m1.u1.p1.sent1	Шановні народні депутати!	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p1.sent2	Будь ласка, заходьте до зали та займайте свої місця.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p1.sent3	Керівникам фракції прохання: забезпечити присутність народних депутатів.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p1.sent4	І до Апарату звертаюсь.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p2.sent1	Колеги, займайте, будь ласка, свої місця.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p3.sent1	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p3.sent2	На вимогу двох депутатських фракцій: "Керуючись пунктом 15 частини першої статті 27 Закону України "Про Регламент Верховної Ради України", просимо оголосити перерву в пленарному засіданні Верховної Ради України, але замінити її на виступ від."	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p4.sent1	Колеги, всі зайшли до зали?	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p4.sent2	Шановні народні депутати!	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p4.sent3	Прошу народних депутатів України підготуватись до реєстрації.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p4.sent4	Будь ласка, розмістіть свої картки.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p4.sent5	Всі готові?	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p4.sent6	Шановні народні депутати, прошу реєструватись.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p5.sent1	352 народних депутата зареєстровано.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p5.sent2	Вечірнє засідання Верховної Ради України оголошується відкритим.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p6.sent1	Шановні народні депутати, надійшла заява від двох фракцій з пропозицією перерви, але заміна на виступ Яна Зінкевич.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u1.p6.sent2	З місця, будь ласка, включіть мікрофон.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u2.p1.sent1	Шановні колеги, хочу попросити.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u2.p1.sent2	Сьогодні ми на фракції розіслали лист – проект Постанови про створення спеціальної комісії у справах ветеранів.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u2.p1.sent3	Хочу нагадати, що це рішення було прийнято спільно на підготовчій групі.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u2.p1.sent4	І тому просимо якомога скоріше надати своїх представників у цю комісію для того, щоб ми могли розпочати нашу роботу.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u2.p1.sent5	І просимо поставити постанову на порядок, голосування, денного.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u2.p2.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u3.p1.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u3.p2.sent1	Шановні народні депутати, продовжуємо розгляд питань порядку денного.	UKRAINIAN
ParlaMint-UA_2019-09-10-m1.u3.p2.sent2	Наступне питання порядку денного 1062.	UKRAINIAN
