id	text	language
ParlaMint-UA_2017-12-06-m0.u1.p1.sent1	Доброго ранку, шановні колеги!	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p1.sent2	Прошу заходити в зал і приготуватись до реєстрації.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p2.sent1	Можемо проводити реєстрацію?	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p2.sent2	Ще просять почекати 20 секунд.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p2.sent3	Будь ласка, займіть робочі місця.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p3.sent1	Отже, колеги, прошу провести реєстрацію для участі в ранковому засіданні Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p4.sent1	Зареєстровано 350 народних депутатів.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p5.sent1	Ранкове пленарне засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p6.sent1	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p6.sent2	Сьогодні відзначаємо справжнє українське свято – День Збройних Сил України.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p6.sent3	В цей день ми згадуємо кожного українського воїна.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p6.sent4	Глибока подяка і шана сучасним українським лицарям, які в цю хвилину захищають нас з вами та мирне життя у всій країні.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p6.sent5	Здоров’я вам, воєнної удачі, надійного плеча побратима і нехай кулі оминають вас.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p6.sent6	Перемоги вам наші воїни і у сім нам!	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u1.p6.sent7	Слава Україні!	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u2.p1.sent1	Шановні колеги, хочу вам повідомити, що із запрошених нами осіб підтвердили свою участь керівники відомств: керівник Служби безпеки України Василь Сергійович Грицак; керівники САП і НАБУ повідомили, що вони у відрядженні і не зможуть прибути на засідання Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u2.p1.sent2	Таким чином, я сьогодні запросив керівника Служби безпеки України, а також Генерального прокурора.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u2.p1.sent3	Але моя пропозиція полягає у тому, щоб ми заслухали їх о 12:30.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u2.p1.sent4	А до 12 години у нас стоять законопроекти великої ваги, до підготовки яких ми довго готувалися.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u2.p1.sent5	Це питання, які стосуються протидії домашньому насильства.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u2.p1.sent6	Перевага цих законопроектів полягає у тому, що їх підтримує весь зал, весь зал і всі фракції у цьому залі.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u2.p1.sent7	І у нас може не бути іншого шансу, щоб ми змогли їх розглянути.	UKRAINIAN
ParlaMint-UA_2017-12-06-m0.u2.p2.sent1	І тому, колеги, є пропозиція, щоб ми після виступів народних депутатів змогли блок питань соціального захисту дітей-інвалідів, протидії домашнього насильству проголосувати до 12 години.	UKRAINIAN
