id	text	language
ParlaMint-UA_2023-05-30-m0.u1.p1.sent1	Слава Україні!	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p2.sent1	Шановні народні депутати, відповідно до прийнятої нами Постанови "Про деякі питання організації роботи Верховної Ради України дев’ятого скликання під час проведення дев’ятої сесії в умовах дії воєнного стану" сьогодні ми продовжуємо наше пленарне засідання.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p3.sent1	Звертаю увагу, що згідно з прийнятою Верховною Радою України постановою усі присутні на пленарному засіданні не повинні поширювати інформацію щодо його початку, перебігу та прийнятих у парламенті рішень раніше ніж через годину після оголошення перерви у пленарному засіданні.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p3.sent2	Прошу всіх колег поважати прийняте українським парламентом рішення та відповідально поставитися до забезпечення безпеки єдиного законодавчого органу нашої держави.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p4.sent1	У разі повітряної тривоги буде оголошено перерву в пленарному засіданні, і ми всі маємо перейти до безпечних місць відповідно до схеми укриття, яка розміщена на робочому місці кожного з вас.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p5.sent1	Шановні народні депутати, за парламентською традицією розпочнемо роботу з виконання Державного Гімну України.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p6.sent1	Сьогодні триває вже 461-й день широкомасштабної збройної агресії рашистів проти України.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p6.sent2	Дякуємо нашим самовідданим захисникам і захисницям, які цілодобово героїчно відбивають численні атаки російської держави-окупанта і систематично знищують її озброєння, військову техніку та живу силу.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p6.sent3	Вічна слава всім, хто боронить українську державу.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p6.sent4	Вшануймо світлу пам’ять полеглих за Україну воїнів та всіх безвинних жертв злочинів російської держави-терориста.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p7.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p7.sent2	Прошу, сідайте.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p8.sent1	Шановні народні депутати, сьогодні день народження у нашого колеги народного депутата України Євгенія Вадимовича Брагара.	UKRAINIAN
ParlaMint-UA_2023-05-30-m0.u1.p8.sent2	Давайте привітаємо нашого колегу, побажаємо йому міцного здоров’я, успіхів та якнайшвидшої перемоги.	UKRAINIAN
