id	text	language
ParlaMint-UA_2023-05-02-m0.u1.p1.sent1	Слава Україні!	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p2.sent1	Шановні народні депутати, відповідно до прийнятої нами Постанови "Про деякі питання організації роботи Верховної Ради України дев’ятого скликання під час проведення дев’ятої сесії в умовах дії воєнного стану" сьогодні ми продовжуємо наше пленарне засідання.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p3.sent1	Шановні колеги, звертаю увагу, що згідно із прийнятою Верховною Радою України постановою усі присутні на пленарному засіданні не повинні поширювати інформацію щодо його початку, перебігу та прийнятих у парламенті рішень раніше ніж через годину після оголошення перерви у пленарному засіданні.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p3.sent2	Тому прошу всіх колег поважати прийняте українським парламентом рішення та відповідально поставитись до забезпечення безпеки єдиного законодавчого органу нашої держави.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p4.sent1	Шановні колеги, у разі повітряної тривоги буде оголошено перерву в пленарному засіданні, і ми всі маємо перейти до безпечних місць відповідно до схеми укриття, яка розміщена на робочому місці кожного з вас.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p5.sent1	Шановні народні депутати, за парламентською традицією розпочнімо роботу з виконання Державного Гімну України.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p6.sent1	Шановні народні депутати, сьогодні триває 433-й день незламного спротиву України широкомасштабній рашистській збройній агресії, не вщухають запеклі бої по всій лінії фронту.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p6.sent2	Російська держава-терорист продовжує здійснювати артилерійські обстріли мирних міст нашої держави, завдавати підступних ракетних ударів по житлових будинках українців, вбивати ні в чому невинних цивільних громадян, серед яких жінки і діти.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p6.sent3	Невимовний біль за втраченими життями наших співвітчизників в Умані, в Дніпрі, Миколаєві, Павлограді і інших містах і селах України.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p6.sent4	Ми віримо, що настане день, коли зло неминуче буде покаране і кожен рашист буде нести справедливу кару за злочини проти українського народу.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p6.sent5	Українські воїни на полі бою відважно відбивають атаки ворога, завдаючи значних втрат особовому складу окупантів та військовій техніці.	UKRAINIAN
ParlaMint-UA_2023-05-02-m0.u1.p6.sent6	На жаль, через війну Україна втрачає найкращих.	UKRAINIAN
