id	text	language
ParlaMint-UA_2006-01-18-m0.u1.p1.sent1	Доброго ранку, шановні народні депутати, запрошені та гості Верховної Ради України!	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p1.sent2	Прошу, шановні колеги, підготуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p1.sent3	Увімкніть систему „Рада”.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p2.sent1	Зареєструвалося у сесійній залі 364 народних депутата.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p3.sent1	Ранкове засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p4.sent1	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p4.sent2	Сьогодні день народження народного депутата України Нечипорука Володимира Павловича.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p4.sent3	Давайте привітаємо його і побажаємо міцного здоров’я.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p5.sent1	Шановні колеги!	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p5.sent2	Інформація про результати роботи Верховної Ради України на пленарних засіданнях 17 січня 2006 року.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p5.sent3	Розглянуто 16 питань порядку денного.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p5.sent4	За результатами розгляду: прийнято чотири закони, сім законопроектів прийнято за основу, п’ять законопроектів направлено на доопрацювання, шість законопроектів відхилено.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p5.sent5	Ну, приходьте на роботу, буде більше.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p6.sent1	Тепер оголошення.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p6.sent2	Відповідно до статті 13 Закону України „Про статус народного депутата України” оголошую, інформую про вихід зі складу фракції "Наша Україна" та входження до фракції Партії промисловців і підприємців України Миколи Григоровича Жулинського.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p7.sent1	Шановні народні депутати, відповідно до статті 2.5.2 Регламенту у середу ми маємо 45 хвилин для виступів уповноважених представників фракцій і груп з внесенням пропозицій, оголошенням запитів, заяв, повідомлень.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p7.sent2	Прошу представників фракцій записатися, точніше, подати заяви на виступи.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p7.sent3	А зараз оголошуються депутатські запити.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p8.sent1	Надійшли запити народних депутатів України:	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p9.sent1	Сергія ЧИЧКАНОВА до Президента України щодо забезпечення виконання положень статті 106 Конституції України стосовно голови Севастопольської міської державної адміністрації Іванова, якому міська рада висловила недовіру.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p9.sent2	Ставлю на голосування про підтримку запиту.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p9.sent3	Прошу голосувати.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p10.sent1	За-107	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p11.sent1	Рішення не прийнято.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p12.sent1	Групи народних депутатів (КРАВЧУК, ГАВРИШ, ШУРМА та інші) до Президента України щодо захисту суверенітету українського народу, територіальної цілісної і недоторканості України та забезпечення національної безпеки України.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p13.sent1	Ставлю на голосування про підтримку запиту.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p13.sent2	Прошу голосувати.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p14.sent1	За-182	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p15.sent1	Запит підтримано.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p16.sent1	Ставлю на голосування про направлення запиту до Президента України.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p16.sent2	Прошу голосувати.	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p17.sent1	За-195	UKRAINIAN
ParlaMint-UA_2006-01-18-m0.u1.p18.sent1	Рішення не прийнято.	UKRAINIAN
