id	text
ParlaMint-UA_2010-02-11-m1.u1.p1.sent1	Шановні колеги, прошу підготуватися до реєстрації.
ParlaMint-UA_2010-02-11-m1.u1.p1.sent2	Увімкніть систему „Рада”.
ParlaMint-UA_2010-02-11-m1.u1.p2.sent1	Зареєструвалося картками у сесійній залі 370 народних депутатів.
ParlaMint-UA_2010-02-11-m1.u1.p2.sent2	Вечірнє засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2010-02-11-m1.u1.p3.sent1	Шановні народні депутати, продовжуємо розгляд питань, визначених розкладом на четвер 11 лютого.
ParlaMint-UA_2010-02-11-m1.u1.p4.sent1	Вноситься на розгляд Закон України "Про внесення змін до Закону України "Про державну реєстрацію речових прав на нерухоме майно та їх обмежень" з пропозиціями Президента України від 13.06.2007 .
ParlaMint-UA_2010-02-11-m1.u1.p4.sent2	Реєстраційний номер документа 0866.
ParlaMint-UA_2010-02-11-m1.u1.p5.sent1	Доповідач – голова підкомітету Комітету з питань економічної політики Юрій Миколайович Воропаєв.
ParlaMint-UA_2010-02-11-m1.u1.p5.sent2	Будь ласка, Юрій Миколайович.
ParlaMint-UA_2010-02-11-m1.u2.p1.sent1	Хотел бы всем напомнить, что этот законопроект уже принимался и на него было наложено вето Президента.
ParlaMint-UA_2010-02-11-m1.u2.p1.sent2	После наложения вето Президента он был направлен в Верховную Раду Украины на доопрацювання.
ParlaMint-UA_2010-02-11-m1.u2.p1.sent3	В результате доопрацювання была создана рабочая группа, в которую вошли, кроме народных депутатов Украины, в которую вошли представители Держкомзема, Министерства юстиции Украины, вошли представители общественных организаций, БТИ и так далее.
ParlaMint-UA_2010-02-11-m1.u2.p1.sent4	И в итоге родился документ, который сейчас вам представлен на рассмотрение.
ParlaMint-UA_2010-02-11-m1.u2.p1.sent5	К нему есть большое количество поправок.
ParlaMint-UA_2010-02-11-m1.u2.p2.sent1	Нужно идти, наверное, по поправкам и уже их рассматривать конкретно.
ParlaMint-UA_2010-02-11-m1.u3.p1.sent1	Шановні народні депутати, давайте тоді по поправках підемо.
ParlaMint-UA_2010-02-11-m1.u3.p1.sent2	Які не враховані поправки або хто наполягає на голосуванні врахованих поправок.
ParlaMint-UA_2010-02-11-m1.u3.p2.sent1	7 поправка, Петро Степанович Цибенко.
ParlaMint-UA_2010-02-11-m1.u3.p2.sent2	Наполягає?
ParlaMint-UA_2010-02-11-m1.u3.p2.sent3	Ні.
ParlaMint-UA_2010-02-11-m1.u3.p3.sent1	Веліжанський, 8-ма.
ParlaMint-UA_2010-02-11-m1.u3.p4.sent1	9-та.
ParlaMint-UA_2010-02-11-m1.u3.p4.sent2	Не наполягають.
ParlaMint-UA_2010-02-11-m1.u3.p5.sent1	Бевзенко, 16 поправка.
ParlaMint-UA_2010-02-11-m1.u3.p5.sent2	На.
ParlaMint-UA_2010-02-11-m1.u3.p6.sent1	Олександр., наполягаєте?
ParlaMint-UA_2010-02-11-m1.u3.p6.sent2	: Ні.
ParlaMint-UA_2010-02-11-m1.u3.p7.sent1	26 поправка, Веліжанський.
ParlaMint-UA_2010-02-11-m1.u3.p7.sent2	Ні.
ParlaMint-UA_2010-02-11-m1.u3.p8.sent1	32 ваша поправка.
ParlaMint-UA_2010-02-11-m1.u3.p8.sent2	На.
ParlaMint-UA_2010-02-11-m1.u3.p9.sent1	Поправка 42 Пилипенка.
ParlaMint-UA_2010-02-11-m1.u3.p9.sent2	Наполягаєте на ній?
ParlaMint-UA_2010-02-11-m1.u3.p9.sent3	Ні.
ParlaMint-UA_2010-02-11-m1.u3.p10.sent1	Бевзенко, 46-та.
ParlaMint-UA_2010-02-11-m1.u3.p10.sent2	Ні.
ParlaMint-UA_2010-02-11-m1.u3.p11.sent1	Пилипенко, 49-та.
ParlaMint-UA_2010-02-11-m1.u3.p11.sent2	Ні.
ParlaMint-UA_2010-02-11-m1.u3.p12.sent1	Пилипенко, 51-ша.
ParlaMint-UA_2010-02-11-m1.u3.p12.sent2	Ні.
ParlaMint-UA_2010-02-11-m1.u3.p13.sent1	54-та, Пилипенко.
ParlaMint-UA_2010-02-11-m1.u3.p13.sent2	Ні.
ParlaMint-UA_2010-02-11-m1.u3.p14.sent1	Пилипенко, 61-ша.
