id	text
ParlaMint-UA_2010-07-01-m0.u1.p1.sent1	Доброго здоров’я, шановні народні депутати, запрошені та гості Верховної Ради України!
ParlaMint-UA_2010-07-01-m0.u1.p1.sent2	Прошу, шановні колеги, підготуватися до реєстрації.
ParlaMint-UA_2010-07-01-m0.u1.p2.sent1	Увімкніть систему „Рада”.
ParlaMint-UA_2010-07-01-m0.u1.p3.sent1	Зареєструвалися картками у сесійній залі 426 народних депутатів.
ParlaMint-UA_2010-07-01-m0.u1.p3.sent2	Ранкове засідання Верховної Ради України оголошую відкритим.
ParlaMint-UA_2010-07-01-m0.u1.p4.sent1	Шановні колеги, сьогодні день народження народного депутата України Дем’янка Миколи Івановича.
ParlaMint-UA_2010-07-01-m0.u1.p4.sent2	Давайте привітаємо нашого колеги, побажаєм йому всіляких успіхів.
ParlaMint-UA_2010-07-01-m0.u1.p5.sent1	Шановні колеги, надаю вам інформацію про результати роботи Верховної Ради України на пленарних засіданнях 30 червня 2010 року.
ParlaMint-UA_2010-07-01-m0.u1.p5.sent2	Розглянуто 19 питань порядку денного.
ParlaMint-UA_2010-07-01-m0.u1.p5.sent3	За результатами розгляду: 4 законопроекти прийнято за основу, 1 законопроект направлено до комітету для підготовки на повторне перше читання, 6 законопроектів та 2 проекти постанов відхилені.
ParlaMint-UA_2010-07-01-m0.u1.p6.sent1	Шановні колеги, на Узгоджувальній раді ми обговорили ситуацію, яка складається у Верховній Раді України перед успішним завершенням цієї сесії і домовились таким чином, що фракції дадуть свої кандидатури до Тимчасових слідчих комісій з питань вивчення обставин, пов’язаних із проблемою „РосУкрЕнерго” , а також з питань свободи слова.
ParlaMint-UA_2010-07-01-m0.u1.p6.sent2	І Верховна Рада України відповідно до того розкладу, який у нас є, розгляне і прийме відповідні рішення.
ParlaMint-UA_2010-07-01-m0.u1.p6.sent3	Поступили вже пропозицій від фракції Партії регіонів щодо ТСК по розслідуванню фактів діяльності „РосУкрЕнерго” .
ParlaMint-UA_2010-07-01-m0.u1.p6.sent4	Я просив би фракцію комуністів і „Блок Литвина” дати свої кандидатури, щоб ми одразу могли їх, щоб ми їх могли одразу проголосувати, можна буде і з голосу дати.
ParlaMint-UA_2010-07-01-m0.u1.p6.sent5	Нема заперечень?
ParlaMint-UA_2010-07-01-m0.u1.p6.sent6	Ну тепер переходимо до роботи, я думаю, що у нас є всі підстави оголосити ще одну домовленість, що ми будемо працювати до завершення розгляду питань, визначених розкладом на четвер.
ParlaMint-UA_2010-07-01-m0.u1.p6.sent7	Да, перерви о 12 годині, зрозуміло, робити не будемо.
ParlaMint-UA_2010-07-01-m0.u1.p6.sent8	З 14 до 16 буде перерва, і далі буде плідна робота до завершення знову ж таки розгляду питань, визначених розкладом на сьогодні.
ParlaMint-UA_2010-07-01-m0.u1.p6.sent9	Тому прошу уваги, я ставлю на голосування пропозицію про продовження вечірнього засідання Верховної Ради України до завершення розгляду питань, визначених розкладом на 1 липня 2010 року.
ParlaMint-UA_2010-07-01-m0.u1.p6.sent10	Прошу голосувати.
ParlaMint-UA_2010-07-01-m0.u1.p7.sent1	За-229
ParlaMint-UA_2010-07-01-m0.u1.p8.sent1	Рішення прийнято.
ParlaMint-UA_2010-07-01-m0.u1.p9.sent1	Дякую.
ParlaMint-UA_2010-07-01-m0.u1.p9.sent2	Шановні колеги!
ParlaMint-UA_2010-07-01-m0.u1.p9.sent3	По фракціях, будь ласка.
ParlaMint-UA_2010-07-01-m0.u1.p9.sent4	Партія регіонів – 164, „Блок Тимошенко” – 17, „Наша Україна – Народна самооборона” – 5, комуністів – 20, „Блок Литвина” – 20, позафракційні – 3.
ParlaMint-UA_2010-07-01-m0.u1.p10.sent1	Шановні колеги, законопроект, тобто проект Постанови про деякі питання забезпечення реалізації положень статті 116 Регламенту Верховної Ради України , ми зараз його мали розглянути.
ParlaMint-UA_2010-07-01-m0.u1.p10.sent2	В зв’язку з тим, що комітет не прийняв з цього приводу рішення, я пропоную його відкласти і зобов’язати комітет розглянути це питання, дати своє заключення, для того щоб Верховна Рада України наступного пленарного тижня, тобто у вівторок, розглянула це питання.
ParlaMint-UA_2010-07-01-m0.u1.p11.sent1	Ні, ми зараз дійдемо.
ParlaMint-UA_2010-07-01-m0.u1.p11.sent2	Зараз ми швидко розглянемо ці питання.
ParlaMint-UA_2010-07-01-m0.u1.p11.sent3	Що?
ParlaMint-UA_2010-07-01-m0.u1.p12.sent1	Шановні колеги, давайте таким чином.
ParlaMint-UA_2010-07-01-m0.u1.p12.sent2	Я прошу вас зараз проголосувати за те, щоб змінити порядок розгляду питань, визначених розкладом на.
ParlaMint-UA_2010-07-01-m0.u1.p12.sent3	зараз проголосуємо, я прошу, щоб проголосували.
ParlaMint-UA_2010-07-01-m0.u1.p12.sent4	Давайте, щоб це було все в законному річищі.
ParlaMint-UA_2010-07-01-m0.u1.p12.sent5	Щоб ми зараз розглянули питання про створення двох ТСК, а потім розглядали питання, визначених розкладом на сьогодні.
ParlaMint-UA_2010-07-01-m0.u1.p12.sent6	Я просив би підтримати цю пропозицію, щоб у нас не було диктату, а була тільки добра воля.
