id	text
ParlaMint-UA_2010-09-23-m1.u1.p1.sent1	Шановні колеги, прошу підготуватися до реєстрації.
ParlaMint-UA_2010-09-23-m1.u1.p1.sent2	Ввімкніть, будь ласка, систему „Рада”.
ParlaMint-UA_2010-09-23-m1.u1.p1.sent3	Реєструємось.
ParlaMint-UA_2010-09-23-m1.u1.p2.sent1	Зареєструвалося -409
ParlaMint-UA_2010-09-23-m1.u1.p3.sent1	В сесійній залі зареєстровано 409 карток народних депутатів.
ParlaMint-UA_2010-09-23-m1.u1.p3.sent2	Вечірнє засідання Верховної Ради оголошую відкритим.
ParlaMint-UA_2010-09-23-m1.u1.p4.sent1	Розглядаємо проект Закону про внесення змін до Закону України "Про державне регулювання виробництва і реалізації цукру" .
ParlaMint-UA_2010-09-23-m1.u1.p4.sent2	Це урядовий законопроект.
ParlaMint-UA_2010-09-23-m1.u1.p4.sent3	Є пропозиція за скороченою процедурою.
ParlaMint-UA_2010-09-23-m1.u1.p4.sent4	Прошу підтримати.
ParlaMint-UA_2010-09-23-m1.u1.p5.sent1	За-164
ParlaMint-UA_2010-09-23-m1.u1.p6.sent1	Рішення прийнято.
ParlaMint-UA_2010-09-23-m1.u1.p7.sent1	Будь ласка, Сухомлин Олександр Анатолійович, заступник міністра економіки.
ParlaMint-UA_2010-09-23-m1.u1.p7.sent2	Від комітету підготуватися Перестенко.
ParlaMint-UA_2010-09-23-m1.u2.p1.sent1	Добрий день.
ParlaMint-UA_2010-09-23-m1.u2.p1.sent2	Добрий день, шановний Адаме Іванович!
ParlaMint-UA_2010-09-23-m1.u2.p1.sent3	Добрий день, народні депутати!
ParlaMint-UA_2010-09-23-m1.u2.p1.sent4	Сьогодні ми пропонуємо від уряду Закон України про внесення змін до Закону України "Про державне регулювання виробництва і реалізації цукру".
ParlaMint-UA_2010-09-23-m1.u2.p2.sent1	Суть закону.
ParlaMint-UA_2010-09-23-m1.u2.p2.sent2	Упродовж останніх декількох років на внутрішньому ринку спостерігаються суттєві коливання цін на цукор, що, з одного боку, негативно впливає на інфляційні процеси та призводить до додаткових витрат населення при купівлі цього соціально значущого товару.
ParlaMint-UA_2010-09-23-m1.u2.p2.sent3	З іншого боку не дає можливості виробникам буряків та цукру обґрунтовано планувати свою виробничу діяльність.
ParlaMint-UA_2010-09-23-m1.u2.p2.sent4	Одним з головних чинників, які впливають на нестабільність цінової ситуації, є відсутність достовірної інформації щодо наявних залишків цукру, що гальмує оперативне прийняття управлінських рішень.
ParlaMint-UA_2010-09-23-m1.u2.p2.sent5	Крім того, відсутність інформації є приводом до різного роду спекуляцій, які час від часу з’являються в засобах масової інформації щодо можливого дефіциту цукру, що призводить до необґрунтованого зростання цін.
ParlaMint-UA_2010-09-23-m1.u2.p3.sent1	З метою вирішення вище вказаної проблеми і розроблено проект Закону України про внесення змін до Закону України „Про державне регулювання виробництва і реалізації цукру”, яким передбачається запровадити механізм обов’язкового декларування залишків цукру суб’єктами підприємницької діяльності, незалежно від форм власності та встановлення міри відповідальності за порушення цієї норми.
ParlaMint-UA_2010-09-23-m1.u2.p4.sent1	Коротко скажу, що законопроект пройшов громадське обговорення і підтримується Національною асоціацією цукровиків України „Укрцукор”.
ParlaMint-UA_2010-09-23-m1.u2.p4.sent2	На засіданні Комітету з питань аграрної політики та земельних відносин 14 вересня законопроект було рекомендовано прийняти за основу.
ParlaMint-UA_2010-09-23-m1.u2.p4.sent3	Також є висновок головного управління, узагальнюючий висновок за результатами розгляду - у першому читанні законопроект може бути прийнятий за основу.
ParlaMint-UA_2010-09-23-m1.u2.p4.sent4	Тому прошу шановних народних депутатів підтримати цей законопроект.
ParlaMint-UA_2010-09-23-m1.u2.p4.sent5	Дякую.
ParlaMint-UA_2010-09-23-m1.u3.p1.sent1	Дякую.
ParlaMint-UA_2010-09-23-m1.u3.p1.sent2	Сідайте, Олександр Анатолійович.
ParlaMint-UA_2010-09-23-m1.u3.p2.sent1	Будь ласка, від комітету Перестенко Марина Володимирівна.
ParlaMint-UA_2010-09-23-m1.u3.p2.sent2	Нема питань, скорочена процедура.
ParlaMint-UA_2010-09-23-m1.u4.p1.sent1	Шановний Адаме Івановичу!
ParlaMint-UA_2010-09-23-m1.u4.p1.sent2	Шановні народні депутати!
ParlaMint-UA_2010-09-23-m1.u4.p1.sent3	Проект Закону про внесення змін до Закону України „Про державне регулювання виробництва і реалізації цукру” від 12 травня 2010 року, поданий на розгляд Верховної Ради України Кабінетом Міністрів України.
ParlaMint-UA_2010-09-23-m1.u4.p2.sent1	Необхідність подання законопроекту викликана періодичною нестабільністю ситуації на ринку цукру, викликаної відсутністю достовірної інформації щодо наявних залишків цукру, що сприяє прийняття оперативних рішень для ефективного регулювання.
ParlaMint-UA_2010-09-23-m1.u4.p3.sent1	Законопроектом передбачається запровадження механізму декларування залишків цукру суб’єктами підприємницької діяльності, незалежно від форм власності та встановлення відповідальності за порушення вимог подачі декларації.
ParlaMint-UA_2010-09-23-m1.u4.p3.sent2	Також визначено, щоу разі неподання або несвоєчасного подання декларації про обсяг цукру, що перебуває у власності суб’єкта підприємницької діяльності, чи включено до декларації неповних або недостовірних даних суб’єкта підприємницької діяльності, стягується штраф у розмірі 500 неоподаткованих мінімумів доходів громадян.
ParlaMint-UA_2010-09-23-m1.u4.p4.sent1	Головне науково-експертне управління Апарату Верховної Ради України у своєму висновку пропонує за результатами розгляду у першому читанні законопроект може бути прийнятий за основу.
ParlaMint-UA_2010-09-23-m1.u4.p5.sent1	Враховуючи, що прийняття законопроекту надасть можливість отримувати достовірну інформацію про залишки цукру, що підвищить ефективність прийняття рішень щодо регулювання ринку цукру та сприятиме прогнозованому розвитку цінової ситуації, комітет пропонує законопроект прийняти за основу.
ParlaMint-UA_2010-09-23-m1.u4.p5.sent2	Дякую.
ParlaMint-UA_2010-09-23-m1.u5.p1.sent1	Дякую.
ParlaMint-UA_2010-09-23-m1.u5.p1.sent2	Є необхідність обговорювати?
ParlaMint-UA_2010-09-23-m1.u5.p1.sent3	Прошу, два – „за”, два – „проти”.
ParlaMint-UA_2010-09-23-m1.u5.p1.sent4	Другого читання нема, так що.
ParlaMint-UA_2010-09-23-m1.u5.p1.sent5	Будь ласка, Сулковський.
ParlaMint-UA_2010-09-23-m1.u6.p1.sent1	Дякую.
ParlaMint-UA_2010-09-23-m1.u6.p1.sent2	Павло Сулковський, фракція Партії регіонів, Рівненщина.
ParlaMint-UA_2010-09-23-m1.u6.p2.sent1	Ми надзвичайно уважно послухали доповідачів, особливо заступник міністра економіки Олександр Анатолійович Сухомлин детально, хоч коротко, але роз’яснив, що цей проект закону надзвичайно потрібен для України.
ParlaMint-UA_2010-09-23-m1.u6.p3.sent1	По-перше, якщо ми проголосуємо, і цей закон вступить в силу, це буде велика допомога для продовольчої безпеки України, тому що у нас, дійсно, сьогодні розбалансовано продовольчу безпеку, і вона на сьогоднішній день вкрай, я би сказав, за 5 попередніх років попередня влада вона не то, що не займалась над стабільністю продовольчої безпеки України, вона, навпаки, все робила для того, не контролювала, не займалась, і практично не тільки зруйнувала фінансові органи в державі і економіку, вона поставили Україну у край таку небезпечну ситуацію, де ні уряд, ніякі контролюючі органи не займались цією ситуацією.
ParlaMint-UA_2010-09-23-m1.u6.p4.sent1	Тому я прошу шановних народних депутатів, треба обов’язково підтримати і цей проект закону, дійсно, цей закон принесе користь велику Україні.
ParlaMint-UA_2010-09-23-m1.u7.p1.sent1	Будь ласка, Одарченко.
ParlaMint-UA_2010-09-23-m1.u8.p1.sent1	Я прошу передати слово Бондаренку.
ParlaMint-UA_2010-09-23-m1.u9.p1.sent1	Бондаренко, мікрофон.
ParlaMint-UA_2010-09-23-m1.u10.p1.sent1	Володимир Бондаренко, „Блок Юлії Тимошенко”.
ParlaMint-UA_2010-09-23-m1.u10.p1.sent2	Шановні друзі, ну чим ми відрізняємося від Європи і від всього цивілізованого світу?
ParlaMint-UA_2010-09-23-m1.u10.p1.sent3	Якимись специфічними методами роботи в економіці, в торгівлі, в соціальному захисті?
