id	text	language
ParlaMint-UA_2016-06-16-m1.u1.p1.sent1	Шановні колеги, прошу заходити в зал, приготуватись до реєстрації.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p1.sent2	16.00, час продовжувати нашу роботу.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p1.sent3	Будь ласка.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p2.sent1	Готові до реєстрації, колеги?	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p2.sent2	Всі зайшли в зал?	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p2.sent3	Прошу народних депутатів України зареєструватись.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p2.sent4	Будь ласка, включіть реєстрацію.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p3.sent1	У залі зареєстровано 332 народних депутатів, шановні колеги.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p3.sent2	Вечірнє пленарне засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p4.sent1	Шановні колеги, ми продовжуємо розгляд питань, які поставлені як невідкладні.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p4.sent2	Наступний проект Постанови про скасування рішення Верховної Ради України від 02 червня 2016 року про прийняття в цілому як закону законопроекту 2506а.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p4.sent3	Воно має спеціальну процедуру і воно не потребує голосування за скорочену.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p4.sent4	І я запрошую до доповіді народного депутата Левченка Юрія Володимировича.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u1.p5.sent1	Будь ласка, пане Юрій.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent1	Левченко, "Свобода", 223-й округ, місто Київ.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent2	Ну, по-перше, я хотів би прокоментувати той фарс, який тільки що відбувся.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent3	У нас немає 332 депутата зараз у Верховній Раді.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent4	Ну, може, в кращому випадку, десь півсотні назбирається.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent5	Відповідно Верховна Рада взагалі зараз не повноважена розглядати будь-які питання.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent6	І, до речі, я вніс законопроект на розгляд, який, на жаль, не виноситься на голосування, що для того, щоб взагалі позбутися цієї дурноватої електронної реєстрації, коли, насправді, депутатів немає, але показують, що вони є і, щоб кворум рахувався з письмової реєстрації, а не з електронної реєстрації.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent7	Бо зараз, наприклад, більшість.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent8	не більшість, а десь штук 50-60 поїхали на чартері на футбол, так, розповідають, а карточки їхні тут знаходяться.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent9	І прикро, що саме в такий час, коли ці депутати замість того, щоб працювати, поїхали на футбол, ставиться це питання на розгляд, тому що це вкрай важливе питання.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent10	Тут питання не тільки порушення Регламенту, це питання того, що Верховна Рада, на превеликий жаль, кілька тижнів тому з порушенням, колосальним порушенням Регламенту прийняла 2 пов’язаних між собою закони, оцей 2506а і 2507а, які стосується приватних виконавців.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent11	Ну, Верховна Рада як здебільшого працює, на жаль, не на 90 відсотків українського народу, а на так 1-2 відсотка людей з українським паспортом.	UKRAINIAN
ParlaMint-UA_2016-06-16-m1.u2.p1.sent12	Тобто Верховна Рада повністю знущається над більшістю українського народу, але при цьому створює чудові механізми як такі як приватні виконавці для того, щоб далі можновладці, тобто далі багатії вибивали останню копійку звичайного українця.	UKRAINIAN
