id	text	language
ParlaMint-UA_2016-09-07-m0.u1.p1.sent1	Доброго ранку, шановні колеги!	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p1.sent2	Прошу заходити в зал, приготуватись до реєстрації.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p2.sent1	Колеги, готові до реєстрації?	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p2.sent2	Прошу народних депутатів зареєструватись.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p2.sent3	Прошу включити реєстрацію.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p2.sent4	Будь ласка.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p3.sent1	Зареєстровано 347 депутатів.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p3.sent2	Ранкове пленарне засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p4.sent1	Шановні колеги народні депутати, сьогодні професійне свято відзначають військові розвідники.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p4.sent2	Військова розвідка зараз на передньому краю оборони на Донбасі та за межами.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p4.sent3	на межі з Кримом.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p4.sent4	Військові розвідники весь період війни проти російського окупанта демонстрували високі зразки героїзму і самопожертви.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p4.sent5	Не про всі їхні операції ми можемо говорити, але можемо твердо сказати: сьогоднішня українська військова розвідка дає підстави нею гордитись.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p4.sent6	Побажаємо їм успіху, побажаємо перемоги.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p5.sent1	Привітаємо їх.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p6.sent1	Колеги, відповідно до статті 25 Регламенту в середу ми маємо 30 хвилин для виступів народних депутатів з внесенням пропозицій, заяв і повідомлень.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p6.sent2	Хочу нагадати і наголосити: виступи не від фракцій, а від народних депутатів.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p6.sent3	Тому усіх бажаючих прошу приготуватись до запису на виступ, хто має бажання взяти участь в обговоренні.	UKRAINIAN
ParlaMint-UA_2016-09-07-m0.u1.p6.sent4	Готові?	UKRAINIAN
