id	text	language
ParlaMint-UA_2016-03-16-m0.u1.p1.sent1	Доброго ранку, шановні колеги народні депутати!	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p1.sent2	Будь ласка, заходьте до зали, займайте свої місця.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p1.sent3	Будемо розпочинати ранкове засідання Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p2.sent1	Шановні колеги народні депутати, ми вчора ухвалили один, але важливий закон.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p2.sent2	Ми фактично на 100 відсотків виконали план безвізового режиму щодо прийняття рішень Верховною Радою України.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p2.sent3	І думаю, що після рішення НАЗК, яке може сьогодні відбутись, будемо говорити про 100-відсоткове виконання плану дій щодо впровадження безвізового режиму і створення якісних умов для боротьби з корупцією.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p3.sent1	Разом з тим, шановні колеги, вчора ми не знайшли необхідного рішення щодо півтора мільярда доларів, які мають бути направлені на користь українських громадян і держави.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p3.sent2	Є різні думки щодо того закону, який підтриманий.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p4.sent1	Тому сьогодні о 12-й годині, я нагадую, з керівниками фракцій, комітет.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p4.sent2	ми проведемо узгоджувальну нараду для того, щоб визначитись в суті закону, що потрібно зробити, які рішення має ухвалити Верховна Рада України.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p4.sent3	І для того, щоб в четвер вийти з узгодженою позицією і продовжити нашу роботу.	UKRAINIAN
ParlaMint-UA_2016-03-16-m0.u1.p5.sent1	Я ще раз хочу підкреслити, що самі важливі рішення ми маємо з вами приймати.	UKRAINIAN
