id	text	language
ParlaMint-UA_2016-10-07-m0.u1.p1.sent1	Доброго ранку, шановні колеги!	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p1.sent2	Прошу заходити в зал і приготуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p2.sent1	Шановні колеги, прошу провести реєстрацію.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p2.sent2	Будь ласка.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p3.sent1	328 депутатів зареєструвалося.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p3.sent2	Ранкове пленарне засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p4.sent1	Шановні колеги, сьогодні день народження у двох наших колег.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p4.sent2	У Тетяни Борисівни Ричкової, нашого нового депутата.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p4.sent3	Давайте привітаємо пані Тетяну з днем народження.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p4.sent4	А також в Андрія Васильовича Павелка.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p4.sent5	Пане Андрій, вітаю вас з днем народження.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p4.sent6	На вас велика відповідальність, духу вам.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p5.sent1	І, шановні колеги, я хочу повідомити, що в пленарному засіданні Верховної Ради України беруть участь члени уряду на чолі з Прем’єр-міністром України Володимиром Борисовичем Гройсманом.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p5.sent2	Прошу привітати Прем’єр-міністра.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p6.sent1	І згідно 229 статті Регламенту Верховної Ради України в п’ятницю ми проводимо "годину запитань до Уряду".	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p6.sent2	Порядок проведення "години запитань до Уряду" визначений частиною четвертою 229-ї Регламенту.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p6.sent3	І я хочу нагадати, колеги, хочу нагадати, півгодини – виступи міністрів, а потім півгодини – запитання народних депутатів.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p6.sent4	Не фракцій, а народних депутатів.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p7.sent1	Сьогодні перед нами будуть виступати міністр юстиції України Павло Дмитрович Петренко, а також міністр молоді і спорту України Ігор Олександрович Жданов.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p7.sent2	Хочу сказати, що наступного тижня ми плануємо зробити блок молоді і спорту.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p7.sent3	І тому у вас є шанс дати свої перспективні плани.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p8.sent1	І я запрошую до слова, до виступу міністра юстиції України Павла Дмитровича Петренка.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u1.p8.sent2	Привітаємо пана Петренка, будь ласка.	UKRAINIAN
ParlaMint-UA_2016-10-07-m0.u2.p1.sent1	Доброго дня, шановні колеги!	UKRAINIAN
