id	text	language
ParlaMint-UA_2016-04-22-m0.u1.p1.sent1	Шановні колеги, прошу заходити в зал і приготуватися до реєстрації.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p1.sent2	Будь ласка, секретаріат Верховної Ради, запросіть депутатів в зал.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p2.sent1	Шановні колеги, готові до реєстрації?	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p3.sent1	Доброго ранку, шановні колеги народні депутати!	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p3.sent2	Прошу зареєструватися.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p3.sent3	Будь ласка, реєструємося.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p4.sent1	У залі зареєстровано 294 депутати.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p4.sent2	Ранкове пленарне засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p5.sent1	Сьогодні в нас день народження народних депутатів Владислава Володимировича Голуба і Олексія Михайловича Рябчина.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p5.sent2	Привітаємо наших колег з днем народження.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p6.sent1	Шановні колеги, у нас сталася подія.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p6.sent2	Електронна петиція до Верховної Ради України вперше набрала необхідних 25 тисяч голосів наших громадян.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p6.sent3	25 тисяч 323 українця звернулося до парламенту з проханням підтримати урядовий законопроект про професійну освіту (реєстр 3231).	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p6.sent4	Переконаний, це свідчить про зростання довіри до законодавчого органу України.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p6.sent5	Наш обов’язок відповідно до статті 32 Закону про звернення громадян розглянути це питання.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p7.sent1	У зв’язку з переформатуванням уряду Кабінет Міністрів відкликав ряд своїх законопроектів, в тому числі проект Закону 3231, петиція за який набрала 25 тисяч голосів.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p7.sent2	І тому ми звертаємося до уряду, до Прем’єр-міністра якнайшвидше внести цей проект до Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p7.sent3	Я знаю, над цим йде робота.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p7.sent4	І Лілія Гриневич є присутня в залі.	UKRAINIAN
ParlaMint-UA_2016-04-22-m0.u1.p7.sent5	Лілія Гриневич, ми чекаємо чим швидше цей законопроект, щоб ми змогли перший законопроект, який набрав 25 тисяч голосів, розглянути у Верховній Раді України.	UKRAINIAN
