id	text	language
ParlaMint-UA_2016-07-15-m0.u1.p1.sent1	Доброго ранку, шановні колеги.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p1.sent2	Прошу заходити в зал і приготуватись до реєстрації.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p2.sent1	Колеги, готові до реєстрації?	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p2.sent2	Прошу провести реєстрацію.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p2.sent3	Будь ласка.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p3.sent1	Зареєстровано 288 депутатів.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p3.sent2	Ранкове пленарне засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p4.sent1	Шановні колеги, сьогодні день народження в наших депутатів: Віталія Івановича Гудзенка і в Артура Леонідовича Палатного.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p4.sent2	Привітаємо наших колег.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p5.sent1	Шановні колеги, понад 80 жертв нічного теракту у Ніці.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p5.sent2	Цієї ночі вантажівка врізалась в натовп людей, які повертались додому після святкування національного свята Дня взяття Бастилії.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p5.sent3	Влада Франції вже кваліфікувала цей акт як терористичний.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p5.sent4	Український парламент висловлює співчуття французькому народу та усім загиблим і їхнім родинам.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p6.sent1	Тероризм не має національності.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p6.sent2	Щодня на Донбасі гинуть українські хлопці від рук кремлівських терористів, це зло, яке маємо подолати.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p6.sent3	Прошу вшанувати жертв тероризму хвилиною мовчання.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p7.sent1	Дякую.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p7.sent2	Колеги, сьогодні в роботі сесії Верховної Ради України беруть участь члени уряду на чолі з прем’єр-міністром України Володимиром Борисовичем Гройсманом і також Генеральний прокурор України Юрій Віталійович Луценко.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p7.sent3	Прошу привітати наших колег.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p8.sent1	Відповідно до статті 34 Закону України про Регламент Верховної Ради України Генеральний прокурор України має гарантоване право на виступ на пленарному засіданні Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2016-07-15-m0.u1.p8.sent2	Юрій Віталійович звернувся з проханням виступити перед Верховною Радою України і власне, згідно закону я дав відповідь, що ми зараз його готові і раді почути слова від Генерального прокурора.	UKRAINIAN
