id	text	language
ParlaMint-UA_2010-06-01-m1.u1.p1.sent1	Так, шановні колеги, прошу заходити до сесійної зали, займати свої місця і підготуватися до реєстрації для того, щоб ми могли продовжити роботу.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u1.p1.sent2	Включіть систему „Рада”.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u1.p2.sent1	Картками зареєструвалися в сесійній залі 409 народних депутатів.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u1.p2.sent2	Вечірнє засідання Верховної Ради України оголошую відкритим.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u1.p3.sent1	Шановні колеги, сьогодні під час виступу звучала пропозиція про те, щоб заслухати інформацію щодо розслідування фактів смерті студента Ігоря Індила в приміщенні Шевченківського районного управління Головного управління Міністерства внутрішніх справ України в місті Києві.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u1.p3.sent2	Було доручення від Верховної Ради України.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u1.p3.sent3	Присутній начальник Головного управління Міністерства внутрішніх справ України у місті Києві генерал-лейтенант міліції Крикун Олексій Олексійович.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u1.p3.sent4	То є пропозиція така: послухати інформацію для того, щоб ми далі визначилися, які наші будуть дії у цьому плані, якщо це буде потрібно.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u1.p3.sent5	Нема заперечень?	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u2.p1.sent1	Будь ласка, Олексій Олексійович.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u2.p1.sent2	Скільки хвилин потрібно для інформації?	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u2.p1.sent3	До 5 хвилин, а потім, шановні колеги, якщо будуть запитання – 5 хвилин на запитання.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u2.p1.sent4	У межах доступного нам, ми отримаємо інформацію, щоб не перешкодити слідству.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u2.p1.sent5	Будь ласка, Олексій Олексійович.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p1.sent1	Шановний головуючий, шановні народні депутати, дозвольте мені за дорученням міністра проінформувати вас про ту незвичайну подію, яка була 18 числа прошлого місяця.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p2.sent1	Десь о 17-тій.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p2.sent2	17-го числа о 20.30 до дільничного інспектора в гуртожитку, який проживав там, в цьому гуртожитку.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p2.sent3	навчального закладу, педагогічного закладу імені Макаренка звернувся черговий, який знаходився там на вахті.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p2.sent4	Значить він звернувся з приводу того, що студенти, які там проживають, значить, грубо порушують громадський порядок.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p2.sent5	На зауваження не реагують і звернувся до нього за допомогою.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p3.sent1	З урахуванням того, що він там проживав і якраз приїхав з роботи був у відповідній формі, значить, зробив зауваження студенту Індило.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p3.sent2	На це зауваження студент реагував неадекватно, виражався нецензурними словами, був в стані алкогольного сп’яніння.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p3.sent3	Після декількох, значить, 10 десь приблизно хвилин суперечок дільничним інспектором було прийнято рішення доставити його до районного управління, де скласти відповідний протокол і прийняти відповідне рішення згідно з законодавством.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p4.sent1	На пропозицію цю студент погодився.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p4.sent2	Значить він разом з дільничним інспектором сіли в машину, разом з цим потерпілим був його товариш земляк, значить, який разом з ним приїхав у районне відділення внутрішніх справ.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p5.sent1	У районному відділенні внутрішніх справ в кімнаті для затриманих при складанні протоколу, значить, студент продовжував себе вести агресивно, виражатись нецензурною.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p5.sent2	нецензурними словами і також на зауваження, які йому надавались, не реагував.	UKRAINIAN
ParlaMint-UA_2010-06-01-m1.u3.p5.sent3	При цьому при складанні цього протоколу, ще раз повторюю, значить, був його товариш, одногрупник.	UKRAINIAN
